source,target,POS
Amancai,Amancai,properNoun
Evaristo,Evaristo,properNoun
to the hilt,del tot,adverb
Teutonic,teutònic,adjective
Edvige,Edvige,properNoun
anaerobiosis,anaerobiosi,noun
compromise,concedir,verb
Suñol,Suñol,properNoun
Hermosilla,Hermosilla,properNoun
spiritual,espiritual,adjective
at the break of day,a punta de dia,adverb
percussive,de percussió,adjective
Handfield,Handfield,properNoun
Robbins,Robbins,properNoun
tidal force,força de marea,noun
Nicolina,Nicolina,properNoun
prestigious,prestigiós,adjective
Mona,Mona,properNoun
opine,opinar,verb
Deer,Deer,properNoun
in brief,comptat i debatut,adverb
aft,a popa,adverb
in colour,en color,adverb
Nabil,Nabil,properNoun
doubt,dubte,noun
sacrosanct,sacrosant,adjective
Marlowe,Marlowe,properNoun
Lamarckism,lamarckisme,noun
exit,sortir,verb
Brotó,Brotó,properNoun
sulphur dioxide,diòxid de sofre,noun
rentier,rendista,noun
New Zealand,Nova Zelanda,properNoun
Northrop,Northrop,properNoun
procuration,procura,noun
Wallace,Wallace,properNoun
amperage,amperatge,noun
loose,solt,adjective
Marquise,Marquise,properNoun
plateau,planell,noun
elaboration,elaboració,noun
bitter,amarg,adjective
instigator,instigador,noun
home,llar,noun
kindergarten,llar d'infants,noun
Macau,Macau,properNoun
ugliness,lletjor,noun
to say the least,per no dir-ne res més,adverb
fury,fúria,noun
prpers,li,pronoun
visibly,visiblement,adverb
Benjumea,Benjumea,properNoun
some other way,d'una altra manera,adverb
northeastwards,cap al nord-est,adverb
Latour,Latour,properNoun
kill,matar,verb
tramcar,tramvia,noun
merchant,mercader,noun
yet still,i tanmateix,adverb
posture,postura,noun
Batlle,Batlle,properNoun
Ahmed,Ahmed,properNoun
Heraldo,Heraldo,properNoun
subjunctive,subjuntiu,noun
Pier,Pier,properNoun
strip,despullar,verb
quarterback,quarterback,noun
in addition,a més a més,adverb
Maci,Maci,properNoun
Jehu,Jehu,properNoun
Tali,Tali,properNoun
Reed,Reed,properNoun
kymographic,quimogràfic,adjective
Troyano,Troyano,properNoun
Athens,Atenes,properNoun
Meredith,Meredith,properNoun
mastermind,planejar,verb
utilitarianism,utilitarisme,noun
knot,nugar,verb
Azarias,Azarias,properNoun
squarely,honradament,adverb
airily,a la lleugera,adverb
definition,definició,noun
masterpiece,obra mestra,noun
hoax,broma,noun
sixty,sis,numeral
southwestern,sud-occidental,adjective
stink,ferumejar,verb
phthiriasis,ftiriasi,noun
Gali,Gali,properNoun
severely,severament,adverb
Hermindo,Hermindo,properNoun
Joel,Joel,properNoun
Ivo,Ivo,properNoun
messenger,missatger,noun
Philippon,Philippon,properNoun
bel,bel,noun
Almenara,Almenara,properNoun
daily,quotidianament,adverb
Abraám,Abraám,properNoun
stir,mesclar,verb
Izaiah,Izaiah,properNoun
the next August,el proper agost,adverb
Leovigildo,Leovigildo,properNoun
from up front,des del davant,adverb
consequentialism,conseqüencialisme,noun
Garland,Garland,properNoun
Kellen,Kellen,properNoun
disorder,desordre,noun
easily,de manera senzilla,adverb
Sarriá,Sarriá,properNoun
Ferrari,Ferrari,properNoun
Holguín,Holguín,properNoun
Teresa,Teresa,properNoun
Dallin,Dallin,properNoun
stake,participació,noun
Laventure,Laventure,properNoun
fumigation,fumigació,noun
most of the autumn,gairebé tota la tardor,adverb
solution,solució,noun
inversion,inversió,noun
crescendo,crescendo,adverb
mediate,intervenir,verb
norepinephrine,norepinefrina,noun
Adriana,Adriana,properNoun
Brandy,Brandy,properNoun
necrosis,necrosi,noun
orthogonally,ortogonalment,adverb
Arctic,àrtic,adjective
Alumine,Alumine,properNoun
son-in-law,gendre,noun
biofilter,biofiltre,noun
stream,corrent,noun
rupicolous,rupícola,adjective
Terzo,Terzo,properNoun
toothpick,escuradents,noun
Correa,Correa,properNoun
clear,buidar,verb
Bowes,Bowes,properNoun
number,número,noun
transhumance,transhumància,noun
eviction,desnonament,noun
intendant,intendent,noun
in black and white,en blanc i negre,adverb
Livingston,Livingston,properNoun
Eudebio,Eudebio,properNoun
scholastic,escolàstic,adjective
First World War,Segona Guerra Mundial,properNoun
MPEG,MPEG,noun
Edwards,Edwards,properNoun
coleopteron,coleòpter,noun
incontinence,incontinència,noun
Connick,Connick,properNoun
niter,nitre,noun
telescopic,telescòpic,adjective
edaphic,edàfic,adjective
proclamation,proclamació,noun
reassurance,tranquil·litat,noun
Pilette,Pilette,properNoun
Prophète,Prophète,properNoun
Silvano,Silvano,properNoun
advisor,assessor,noun
spectre,espectre,noun
microbe,microbi,noun
prefixation,prefixació,noun
Marcano,Marcano,properNoun
welfare,benestar,noun
installed,instal·lat,adjective
multiplet,multiplet,noun
Louisa,Louisa,properNoun
Aldred,Aldred,properNoun
ionosphere,ionosfera,noun
monolingual,unilingüe,adjective
Loiseau,Loiseau,properNoun
ailment,dolència,noun
concrete,concret,adjective
overexcitation,sobreexcitació,noun
Léonois,Léonois,properNoun
Madrid,Madrid,properNoun
Utrecht,Utrecht,properNoun
Rail,Rail,properNoun
Racero,Racero,properNoun
ibidem,ibídem,adverb
police,policial,adjective
Gaetana,Gaetana,properNoun
Paúl,Paúl,properNoun
Cleese,Cleese,properNoun
stage,posar en escena,verb
Bennington,Bennington,properNoun
Vespasian,Vespasià,properNoun
infallible,infal·lible,adjective
Alfredo,Alfredo,properNoun
mesodermal,mesodèrmic,adjective
sulphurous,sulfúric,adjective
centriole,centríol,noun
Marine,Marine,properNoun
Yured,Yured,properNoun
confessional,confessional,adjective
glottal,glotal,adjective
Lachambre,Lachambre,properNoun
for a start,per començar,adverb
Acebes,Acebes,properNoun
Cater,Cater,properNoun
Brenes,Brenes,properNoun
in a broader sense,en un sentit més ampli,adverb
canyon,canyó,noun
Dubord,Dubord,properNoun
Sassanid,sassànida,adjective
Margarete,Margarete,properNoun
elemental,elemental,adjective
restlessness,inquietud,noun
Clay,Clay,properNoun
apocryphal,apòcrif,adjective
Mauger,Mauger,properNoun
in less than no time,en un no res,adverb
norm,norma,noun
RER,RER,noun
HBO,HBO,noun
Rodrigues,illa de Rodrigues,properNoun
shabbily,pobrament,adverb
Campeau,Campeau,properNoun
Gustavo,Gustavo,properNoun
ferry,transbordador,noun
Schnider,Schnider,properNoun
Elíes,Elíes,properNoun
due to,a causa de,preposition
psychiatry,psiquiatria,noun
then and there,de seguida,adverb
Levi,Levi,properNoun
pericranium,pericrani,noun
Apia,Apia,properNoun
Peck,Peck,properNoun
dandelion,dent de lleó,noun
subminiaturisation,subminiaturització,noun
Barbany,Barbany,properNoun
gallery,galeria,noun
sight unseen,a cegues,adverb
anthropophagy,antropofàgia,noun
hematimetry,hematimetria,noun
measure,mesurar,verb
lame,coix,adjective
Anglès,Anglès,properNoun
absolutely,absolutament,adverb
Dulong,Dulong,properNoun
starch,midó,noun
Mariné,Mariné,properNoun
reporter,reporter,noun
Astudillo,Astudillo,properNoun
Mooney,Mooney,properNoun
Antelo,Antelo,properNoun
Lesley,Lesley,properNoun
microtractor,minitractor,noun
indifference,indiferència,noun
Maroun,Maroun,properNoun
suggestion,suggerència,noun
Brugada,Brugada,properNoun
Chomsky,Chomsky,properNoun
Rodero,Rodero,properNoun
tin,estany,noun
request,prec,noun
blowing,bufat,noun
prisoner,reclús,noun
lawsuit,demanda,noun
autogamy,autogàmia,noun
aquarium,aquàrium,noun
ascribe,adscriure,verb
at the outside,pel cap alt,adverb
astrological,astrològic,adjective
to cut a long story short,en poques paraules,adverb
Chopin,Chopin,properNoun
Sitjá,Sitjá,properNoun
Lithuania,Lituània,properNoun
Wright,Wright,properNoun
agree to,aparaular,verb
Broadhurst,Broadhurst,properNoun
to one side,cap a un costat,adverb
Algorri,Algorri,properNoun
mobile telephone,telèfon mòbil,noun
Berdine,Berdine,properNoun
Haydée,Haydée,properNoun
site,ubicar,verb
Silde,Silde,properNoun
Londoño,Londoño,properNoun
thermoforming,termoconformació,noun
Darbouze,Darbouze,properNoun
hermitage,ermita,noun
Paiva,Paiva,properNoun
slowly,a poc a poc,adverb
ether,èter,noun
pessimist,pessimista,noun
categorically,rotundament,adverb
invalidate,invalidar,verb
Corcoles,Corcoles,properNoun
Jayce,Jayce,properNoun
spermatocyte,espermatòcit,noun
compact,compacte,adjective
Monast,Monast,properNoun
Graves,Graves,properNoun
Rita,Rita,properNoun
Delaunay,Delaunay,properNoun
lunar,lunar,adjective
Kieran,Kieran,properNoun
watch,vetllar,verb
soak,xopar,verb
Honorata,Honorata,properNoun
Sanglás,Sanglás,properNoun
criminology,criminologia,noun
Crusellas,Crusellas,properNoun
Licursi,Licursi,properNoun
buccaneer,bucaner,noun
place,col·locar,verb
flame,flama,noun
allocution,al·locució,noun
bend,inclinar,verb
prefix,prefix,noun
road junction,nus viari,noun
dungeon,masmorra,noun
Ireland,Irlanda,properNoun
TNT,TNT,noun
Samanta,Samanta,properNoun
Serraté,Serraté,properNoun
escarpment,escarpament,noun
Lanneville,Lanneville,properNoun
headway,progrés,noun
finish,arribada,noun
submissive,submís,adjective
Philémon,Philémon,properNoun
proportional,proporcional,adjective
Lavergne,Lavergne,properNoun
Frève,Frève,properNoun
with good intentions,amb bones intencions,adverb
Saidi,Saidi,properNoun
Tiago,Tiago,properNoun
limp,coixejar,verb
eurocredit,eurocrèdit,noun
Gervasio,Gervasio,properNoun
lotion,loció,noun
little finger,dit auricular,noun
twice a year,dues vegades a l'any,adverb
Raigón,Raigón,properNoun
multiplexer,multiplexor,noun
prefer,preferir,verb
archaically,de manera arcaica,adverb
Desgranges,Desgranges,properNoun
anchor currency,moneda de reserva,noun
carpentry,fusteria,noun
Jazmine,Jazmine,properNoun
Ostiguy,Ostiguy,properNoun
backstory,rerefons,noun
oven,forn,noun
ambiguous,ambigu,adjective
Tordera,Tordera,properNoun
all over,per tot arreu,adverb
outwards,cap enfora,adverb
whistle,xiular,verb
newspaper library,hemeroteca,noun
filmsetter,fotocomponedora,noun
Pietrantonio,Pietrantonio,properNoun
autographic,autògraf,adjective
scanning,escombratge,noun
neurofibromatosis,neurofibromatosi,noun
Sandburg,Sandburg,properNoun
cardiospasm,cardioespasme,noun
coeducation,coeducació,noun
brutally,brutalment,adverb
Cooncome,Cooncome,properNoun
recently,recentment,adverb
brick,rajola,noun
Hebrew,hebreu,adjective
overpopulation,superpoblació,noun
Banús,Banús,properNoun
trypanosomiasis,tripanosomiasi,noun
Deodato,Deodato,properNoun
emanation,emanació,noun
Guiomar,Guiomar,properNoun
Beaulne,Beaulne,properNoun
gulf,golf,noun
on her own,en el seu propi,adverb
kymograph,quimògraf,noun
lo and behold,heus ací,adverb
Poldi,Poldi,properNoun
biennially,biennalment,adverb
John XIX,Joan XIX,properNoun
Mondou,Mondou,properNoun
cock-eyed,forassenyat,adjective
Aliyah,Aliyah,properNoun
Harb,Harb,properNoun
contribute,cotitzar,verb
likeness,semblança,noun
SPICE,SPICE,properNoun
naturalistic,naturalista,adjective
encounter,trobar,verb
prudence,prudència,noun
crossband,contraplacatge,noun
Sabanes,Sabanes,properNoun
hostility,hostilitat,noun
substitute,substituir,verb
gently,suaument,adverb
bilirubin,bilirubina,noun
Judith,Judith,properNoun
Panamanian,panameny,noun
eject,expulsar,verb
polleniferous,pol·linífer,adjective
Petropoulos,Petropoulos,properNoun
Frasquito,Frasquito,properNoun
Fukushima,Fukushima,properNoun
Morasse,Morasse,properNoun
Epstein,Epstein,properNoun
month after month,mes rere mes,adverb
robe,toga,noun
Cary,Cary,properNoun
subtle,subtil,adjective
Liman,de Lima,adjective
char,socarrimar,verb
Browne,Browne,properNoun
Susana,Susana,properNoun
without doubt,sens dubte,adverb
thrive,créixer,verb
Papiol,Papiol,properNoun
millipede,milpeus,noun
link,lligam,noun
Tatarella,Tatarella,properNoun
Kitty,Kitty,properNoun
Balbinba,Balbinba,properNoun
Loup,Loup,properNoun
endoplasm,endoplasma,noun
Kingsbury,Kingsbury,properNoun
Ithaca,Ítaca,properNoun
motor-racing team,escuderia,noun
for the first time,per primer cop,adverb
Southern,Southern,properNoun
scissors,estisores,noun
Gabriele,Gabriele,properNoun
interchangeable,intercanviable,adjective
odour,olor,noun
orange blossom,flor del taronger,noun
Aliza,Aliza,properNoun
Desousa,Desousa,properNoun
Ferdinand,Fernão,properNoun
Icelandic,islandès,noun
volley,volea,noun
math,matemàtica,noun
cavalier,desdenyós,adjective
anecdotally,anecdòticament,adverb
Becerra,Becerra,properNoun
Teton Range,serralada Teton,properNoun
nominate,nomenar,verb
Polyphemus,Polifem,properNoun
jaunty,desenfadat,adjective
colourless,incolor,adjective
drop,caure,verb
ethnomethodology,etnometodologia,noun
Bluteau,Bluteau,properNoun
lodge,lògia,noun
Couso,Couso,properNoun
shear,cisallar,verb
embarrassment,xafogor,noun
collapse,desplomar,verb
sophistics,sofística,noun
dramatise,escenificar,verb
press,premsa,noun
cloudiness,nuvolositat,noun
dynamite,dinamita,noun
volunteering,voluntariat,noun
Lihuél,Lihuél,properNoun
assumption,suposició,noun
Cumbria,Cúmbria,properNoun
captive,captiu,adjective
Eulalia,Eulalia,properNoun
dogmatist,dogmàtic,noun
Happyjack,Happyjack,properNoun
bifocals,bifocals,noun
socioeconomic,socioeconòmic,adjective
appreciation,agraïment,noun
Shah,Shah,properNoun
trichonosis,triconosi,noun
Hanoverian,hannoverià,adjective
Hansel,Hansel,properNoun
boast,presumir,verb
cucumber,cogombre,noun
on a large-scale,a gran escala,adverb
Campas,Campas,properNoun
Adelma,Adelma,properNoun
luckily,afortunadament,adverb
dip,immersió,noun
Axel,Axel,properNoun
Medey,Medey,properNoun
aldose,aldosa,noun
discontinue,interrompre,verb
Issac,Issac,properNoun
Porqueras,Porqueras,properNoun
Ocaña,Ocaña,properNoun
Laniel,Laniel,properNoun
Arvid,Arvid,properNoun
turbidimetry,turbidimetria,noun
Moner,Moner,properNoun
titanite,titanita,noun
pass,passar,verb
Galasso,Galasso,properNoun
exercise,exercici,noun
London,Londres,properNoun
incompatibility,incompatibilitat,noun
carbonic,carbònic,adjective
exploitation,explotació,noun
Nadler,Nadler,properNoun
Farrow,Farrow,properNoun
Via Augusta,Via Augusta,properNoun
spherometer,esferòmetre,noun
Beneoit,Beneoit,properNoun
Gauss,Gauss,properNoun
Leonella,Leonella,properNoun
Chattanooga,Chattanooga,properNoun
Kiritimati,Kiritimati,properNoun
annually,anualment,adverb
Orri,Orri,properNoun
financial rescue plan,pla de rescat financer,noun
Senegal,Senegal,properNoun
hardy,fort,adjective
inexorable,inexorable,adjective
photosphere,fotosfera,noun
Judah,Judah,properNoun
peculiarity,peculiaritat,noun
Faille,Faille,properNoun
Kidman,Kidman,properNoun
Aranaga,Aranaga,properNoun
deselect,desseleccionar,verb
Llop,Llop,properNoun
shine,llustre,noun
edge,afilar,verb
about,sobre,preposition
boring,mandrinatge,noun
Doreteo,Doreteo,properNoun
extirpation,extirpació,noun
Ceuta,Ceuta,properNoun
dictation,dictat,noun
Dnieper,Dnièper,properNoun
interclassism,interclassisme,noun
originate,originar,verb
mandoline,mandolina,noun
washing,rentatge,noun
walk,passeig,noun
blend,mescla,noun
Rayna,Rayna,properNoun
gin,ginebra,noun
burnisher,brunyidor,noun
Qureshi,Qureshi,properNoun
small,petit,adjective
cry,cridar,verb
interdisciplinarity,interdisciplinaritat,noun
reverend,reverend,adjective
Oswaldo,Oswaldo,properNoun
wrongfully,injustament,adverb
sport,esport,noun
gold-coin standard,patró canvi or,noun
dig,cavar,verb
noisy,sorollós,adjective
shoot,brot,noun
erection,erecció,noun
Rodriguez,Rodriguez,properNoun
compensatory,compensatori,adjective
teleswitch,telecommutador,noun
audit,auditoria,noun
Jobanela,Jobanela,properNoun
Eritrea,Eritrea,properNoun
slam,tancar de colp,verb
Brayan,Brayan,properNoun
necrobiosis,necrobiosi,noun
data,dada,noun
Vizcarro,Vizcarro,properNoun
stuttering,tartamudesa,noun
motionless,immòbil,adjective
pen,escriure,verb
Palomera,Palomera,properNoun
proprietary,registrat,adjective
thirst,set,noun
Urbina,Urbina,properNoun
Wimbledon,Wimbledon,properNoun
ordinary,ordinari,adjective
Bhuiyan,Bhuiyan,properNoun
in two different ways,de dues maneres diferents,adverb
peaceful,pacífic,adjective
rheme,rema,noun
mesosphere,mesosfera,noun
remarkable,destacable,adjective
Pigem,Pigem,properNoun
toy,joguet,noun
mesocardium,mesocardi,noun
Cranmer,Cranmer,properNoun
Vlad Dracula Tepes,Vlad Dràcula Tepes,properNoun
bundle,fardell,noun
around you,al vostre voltant,adverb
plume,plomall,noun
bow tie,corbatí,noun
moratorium,moratòria,noun
Mari,Mari,properNoun
Michelangelo,Michelangelo,properNoun
in a little while,de seguida,adverb
euphemistic,eufemístic,adjective
defibrination,desfibrinació,noun
polyspermy,polispèrmia,noun
genotype,genotip,noun
Cazes,Cazes,properNoun
integrable,integrable,adjective
trioxide,triòxid,noun
quality,qualitat,noun
prostyle,pròstil,adjective
Taiwan,Taiwan,properNoun
in the red,en números vermells,adverb
Cassius,Cassi,properNoun
ten thousand,deu mil,numeral
Freijo,Freijo,properNoun
principally,principalment,adverb
decompile,descompilar,verb
madarosis,madarosi,noun
angelic,angèlic,adjective
Mas Ribó,Mas Ribó,properNoun
room,sala,noun
spouse,consort,noun
Nelson,Nelson,properNoun
geological,geològic,adjective
Anacleto,Anacleto,properNoun
radio transmission,radiotransmissió,noun
tracheal,traqueal,adjective
Marcoux,Marcoux,properNoun
martyr,màrtir,noun
cultural centre,casal,noun
automatically,automàticament,adverb
Teofila,Teofila,properNoun
Aidan,Aidan,properNoun
Levinia,Levinia,properNoun
Berlin,Berlín,properNoun
educable,educable,adjective
nineteenth,dinovè,adjective
depiction,representació,noun
Orrit,Orrit,properNoun
St-François,St-François,properNoun
entitle,autoritzar,verb
president of the Basque Country,lehendakari,noun
fundamentally,fonamentalment,adverb
Alberde,Alberde,properNoun
transgressor,transgressor,noun
Trabalon,Trabalon,properNoun
Baxter,Baxter,properNoun
associate,associar,verb
translate,traduir,verb
ratify,ratificar,verb
Shannon,Shannon,properNoun
male chauvinistic,masclista,adjective
community,comunitari,adjective
decay,descompondre,verb
martial,marcial,adjective
doctoral,doctoral,adjective
counteroffensive,contraofensiva,noun
colorful,acolorit,adjective
irritability,irritabilitat,noun
Armada,Armada,properNoun
rotundity,rotunditat,noun
no,no pas,adverb
assistance,assistència,noun
a long way off,molt enfora,adverb
steak,bistec,noun
language,llenguatge,noun
Souhait,Souhait,properNoun
mould,motle,noun
quota,quota,noun
Auschwitz,Auschwitz,properNoun
dutchman,holandès,noun
Nunzia,Nunzia,properNoun
trace back,remuntar,verb
Ocon,Ocon,properNoun
computer,computador,noun
chlorofibre,clorofibra,noun
look for,cercar,verb
Putin,Putin,properNoun
Payton,Payton,properNoun
catchment,captació,noun
keep,continuar,verb
Dionysus,Dionís,properNoun
Monterrubio,Monterrubio,properNoun
Kaela,Kaela,properNoun
paracetamol,paracetamol,noun
ridge,cresta,noun
one,un,pronoun
Ponniah,Ponniah,properNoun
for this reason,per aquest motiu,adverb
dialectics,dialèctica,noun
creatively,creativament,adverb
odontoplasty,odontoplàstia,noun
glossary,glossari,noun
spiritualistic,espiritualista,adjective
coguardianship,cotutela,noun
thickness,espessor,noun
in full bloom,en flor,adverb
Rollins,Rollins,properNoun
Edita,Edita,properNoun
reflation,reactivació,noun
for some time now,d'un temps a ara,adverb
America,Amèrica,properNoun
Llao,Llao,properNoun
Cooke,Cooke,properNoun
Lovecraft,Lovecraft,properNoun
rail,barana,noun
Vanuatu,Vanuatu,properNoun
pace,passejar,verb
Ethiopian,etíop,adjective
exactly,talment,adverb
Amarante,Amarante,properNoun
every so often,de tant en tant,adverb
Calogera,Calogera,properNoun
Juventino,Juventino,properNoun
notation,notació,noun
Ale,Ale,properNoun
depersonalise,despersonalitzar,verb
twelve thousand,dotze mil,numeral
Stallone,Stallone,properNoun
proper noun,nom propi,noun
Lucino,Lucino,properNoun
Ona,Ona,properNoun
firmness,fermesa,noun
José Manuel Durão Barroso,José Manuel Durão Barroso,properNoun
the other day,l'altre dia,adverb
Cesar,Cesar,properNoun
Almoravid,almoràvit,adjective
phonetics,fonètica,noun
as regards,respecte a,preposition
Élodie,Élodie,properNoun
not less than,no pas menys de,preposition
Valiante,Valiante,properNoun
oligosaccharide,oligosacàrid,noun
cable,cable,noun
Solzhenitsyn,Soljenitsin,properNoun
block,bloc,noun
Josías,Josías,properNoun
others,un altre,pronoun
and,i,coordinatingConjunction
preliminary draft,avantprojecte,noun
Esquirol,Esquirol,properNoun
ascending,ascendent,adjective
Candela,Candela,properNoun
knife,ganivet,noun
whale,balena,noun
electromechanics,electromecànica,noun
Ibex 35,Ibex 35,properNoun
immerse,immergir,verb
cursor,cursor,noun
unfold,desplegar,verb
spear,llança,noun
Roxana,Roxana,properNoun
basement,soterrani,noun
Perrier,Perrier,properNoun
hiatus,hiat,noun
Eudes,Eudes,properNoun
header,encapçalament,noun
Consolata,Consolata,properNoun
operculum,opercle,noun
Jaeden,Jaeden,properNoun
cloistered,claustral,adjective
Frery,Frery,properNoun
Stéphane,Stéphane,properNoun
anytime,en qualsevol moment,adverb
providence,providència,noun
Zavaleta,Zavaleta,properNoun
Clementine,Clementine,properNoun
Lecouteur,Lecouteur,properNoun
Serres,Serres,properNoun
anemograph,anemògraf,noun
purge,porga,noun
cripple,desbaratar,verb
pet,animal de companyia,noun
Bohr,Bohr,properNoun
ounce,unça,noun
achroite,acroïta,noun
von Habsburg,von Habsburg,properNoun
Volcy,Volcy,properNoun
McArthur,McArthur,properNoun
seducer,seductor,noun
Umbert,Umbert,properNoun
treasure,atresorar,verb
Leonelda,Leonelda,properNoun
ceramics,ceràmica,noun
Camirand,Camirand,properNoun
Bourcier,Bourcier,properNoun
Elias,Elias,properNoun
neoliberalism,neoliberalisme,noun
step,trepitjar,verb
limestone,calcària,noun
increasingly,cada cop més,adverb
junction,embrancament,noun
halophyte,halòfit,noun
fibre,fibra,noun
go up,remuntar,verb
Régis,Régis,properNoun
Courtney,Courtney,properNoun
Edilson,Edilson,properNoun
reassert,reafirmar,verb
Bartolomeo,Bartolomeo,properNoun
Andre Agassi,Andre Agassi,properNoun
Galí,Galí,properNoun
Bailee,Bailee,properNoun
sperm,esperma,noun
Têtu,Têtu,properNoun
specialist,especialista,noun
Serroukh,Serroukh,properNoun
transactional,transaccional,adjective
idiomorphic,idiomorf,adjective
Westwood,Westwood,properNoun
shelf,estant,noun
Kalocsay,Kalocsay,properNoun
Siam,Siam,properNoun
Strasbourg,Estrasburg,properNoun
John XVI,Joan XVI,properNoun
Brendon,Brendon,properNoun
harvest,collita,noun
comprehensively,exhaustivament,adverb
monastery,monestir,noun
lard,llard,noun
assembling,assemblatge,noun
widespread,estès,adjective
driving licence,permís de conduir,noun
prepare,preparar,verb
compassionate,compassiu,adjective
tao,tao,noun
depletion,esgotament,noun
inalienability,inalienabilitat,noun
Sampol Mas,Sampol Mas,properNoun
bunion,galindó,noun
tune,afinar,verb
keratin,queratina,noun
advertising,publicitari,adjective
presumably,presumiblement,adverb
disparate,dispar,adjective
Caelles,Caelles,properNoun
overnight,de la nit al dia,adverb
Dicaire,Dicaire,properNoun
selectable,seleccionable,adjective
tire,cansar,verb
Palau,Palau,properNoun
Appalachians,Apalatxes,properNoun
Ermin,Ermin,properNoun
Macrina,Macrina,properNoun
synecology,sinecologia,noun
support,fer costat,verb
transvestism,transvestisme,noun
gross,brut,noun
arboreal,arbori,adjective
neutropenia,neutropènia,noun
Croze,Croze,properNoun
resume,reprendre,verb
type,escriure,verb
bust,bust,noun
Émery,Émery,properNoun
pillow,coixí,noun
insert,inserir,verb
insulating,aïllant,adjective
garbage,fem,noun
horn,banya,noun
smoothly,suaument,adverb
espionage,espionatge,noun
evasion,evasiva,noun
João,João,properNoun
factoring,facturatge,noun
Vantaa,Vantaa,properNoun
reluctantly,a contracor,adverb
Antarctica,Antàrtida,properNoun
certain,segur,adjective
denationalise,privatitzar,verb
Siscart,Siscart,properNoun
urethra,uretra,noun
Taboada,Taboada,properNoun
curtail,disminuir,verb
Massimo,Massimo,properNoun
Desiderius,Desideri,properNoun
zwitterion,zwitterió,noun
Brescia,Brescia,properNoun
real estate,immobiliària,noun
Germana,Germana,properNoun
affine,afí,adjective
exhalation,exhalació,noun
crossing,encreuament,noun
equation,equació,noun
loss,extraviament,noun
Fragoso,Fragoso,properNoun
by foot,a peu,adverb
genocide,genocidi,noun
Mourelatos,Mourelatos,properNoun
nocturnal,nocturn,adjective
Tirso,Tirso,properNoun
Conor,Conor,properNoun
coral reef,escull de coral,noun
invoke,invocar,verb
Dos Anjos,Dos Anjos,properNoun
mark,marca,noun
monochromatic,monocromàtic,adjective
Swansea,Swansea,properNoun
egotist,egòlatra,noun
cumulative,acumulable,adjective
Robitaille,Robitaille,properNoun
Gaudencio,Gaudencio,properNoun
Ménard,Ménard,properNoun
mayor,alcalde,noun
falsifiable,falsable,adjective
Napierian,neperià,adjective
declaration,declaració,noun
Sanllehí,Sanllehí,properNoun
neopositivism,neopositivisme,noun
waste,malgastar,verb
concerted,concertat,adjective
homomorphic,homomòrfic,adjective
glassware,cristalleria,noun
conservative,conservador,noun
Samia,Samia,properNoun
eczema,èczema,noun
Brun,Brun,properNoun
relevant,pertinent,adjective
Badosa,Badosa,properNoun
macrosclereid,macroesclereida,noun
Cayetano,Cayetano,properNoun
adoptee,adoptat,noun
Perkins,Perkins,properNoun
doom,fat,noun
lavishness,fastuositat,noun
Nathanael,Nathanael,properNoun
spring,saltar,verb
Estonia,Estònia,properNoun
première,estrenar,verb
Michele,Michele,properNoun
anoxia,anòxia,noun
Monrós,Monrós,properNoun
vectorial,vectorial,adjective
regularly,regularment,adverb
Rayleigh,Rayleigh,properNoun
march,marxa,noun
Cochrane,Cochrane,properNoun
Télémaque,Télémaque,properNoun
Ximena,Ximena,properNoun
counterbalance,contrarestar,verb
Ukraine,Ucraïna,properNoun
leg,cama,noun
indulgent,indulgent,adjective
competition,competició,noun
Bazile,Bazile,properNoun
monkey wrench,clau anglesa,noun
infundibulum,infundíbul,noun
Cubas Grau,Cubas Grau,properNoun
fifteen,quinze,numeral
Segal,Segal,properNoun
sparrow,pardal,noun
Novas,Novas,properNoun
Carlyle,Carlyle,properNoun
quantization,quantificació,noun
dramatist,dramaturg,noun
panel,tauler,noun
Lesotho,Lesotho,properNoun
Deni,Deni,properNoun
Estrella,Estrella,properNoun
transplantation,trasplantació,noun
use adjectivally,adjectivar,verb
Sebastiá,Sebastiá,properNoun
Tiffany,Tiffany,properNoun
Siro,Siro,properNoun
delight,delícia,noun
beaker,gobelet,noun
billet,hostalatge,noun
Nigerian,nigerià,adjective
Charif,Charif,properNoun
snap,trencar,verb
abduction,abducció,noun
decay,càries,noun
Bujold,Bujold,properNoun
Sylvina,Sylvina,properNoun
Naara,Naara,properNoun
rule based,basat en regles,adjective
tube,tub,noun
Urias,Urias,properNoun
pupillary,pupil·lar,adjective
Gringolet,Gringolet,properNoun
Goliath,Goliat,properNoun
Doblado,Doblado,properNoun
Setó,Setó,properNoun
embellish,embellir,verb
Eyre,Eyre,properNoun
Taule,Taule,properNoun
anthropogenic,antropogènic,adjective
Genois,Genois,properNoun
pillage,pillatge,noun
reeler,debanador,noun
supersymmetrical,supersimètric,adjective
avalanche,allau,noun
blonde,ros,adjective
kinetical,cinètic,adjective
conventionally,convencionalment,adverb
Turner,Turner,properNoun
Lasierra,Lasierra,properNoun
wholeheartedly,amb entusiasme,adverb
Tuscany,Toscana,properNoun
glassmaker,vidrier,noun
Purísima,Purísima,properNoun
Ayman al-Zawahiri,Ayman al-Zawahirí,properNoun
cut across,atallar,verb
butterfly,papallona,noun
stock,ordinari,adjective
Chica,Chica,properNoun
Marietta,Marietta,properNoun
stove,fogó,noun
