source,target,POS
Тони,Toni,properNoun
Чедо,Cedomir,properNoun
Андреја,Andreja,properNoun
потег,move,noun
мистериозен,mysterious,adjective
Шкип,Shqip,properNoun
АнYела,Angela,properNoun
Ланга,Lange,properNoun
Стаљониќ,Staljonic,properNoun
Красничи,Krasniqi,properNoun
Јолевски,Jolevski,properNoun
Гиоргадес,Georgiades,properNoun
Алемпијевиќ,Alempijevic,properNoun
Краткофил,Kratkofil,properNoun
Фатиќ,Fatic,properNoun
Аурелиј,Aurelius,properNoun
Рогозин,Rogozin,properNoun
книгоиздателство,publisher,noun
прогонува,prosecute,verb
Доци,Doci,properNoun
Акдаш,Akdas,properNoun
поводи,please,verb
Орасти,Orastie,properNoun
напушта,exit,verb
Приморац,Primorac,properNoun
Капела,Kapela,properNoun
Хјугенс,Huygens,properNoun
Орешарски,Orešarski,properNoun
АртКонтакт,ArtKontakt,properNoun
Мирогој,Mirogoj,properNoun
Шолта,Solta,properNoun
Состра,Sostra,properNoun
Крису,Crisu,properNoun
плива,swim,verb
Шилер,Schiller,properNoun
Хајредини,Hajredini,properNoun
Гургиу,Giurgiu,properNoun
Георганта,Georganta,properNoun
Баб,Bab,properNoun
Ингланд,England,properNoun
Светлана,Svetlana,properNoun
Рудовиќ,Rudović,properNoun
пријателски,fellow,adjective
Фатех,Fateh,properNoun
Делчево,Delcevo,properNoun
практичен,effective,adjective
неспособност,inability,noun
Семир,Semir,properNoun
Дуле,Dule,properNoun
Бабалола,Babalola,properNoun
Датук,Datuk,properNoun
Томас,Thomas,properNoun
Кетрин,Catherine,properNoun
Аделаиде,Adelaide,properNoun
Самараџиќ,Samaradžić,properNoun
Уде,Ude,properNoun
западне,disappear,verb
Барбалиќ,Barbalic,properNoun
Рејнер,Rainer,properNoun
Завидовиќи,Zavidovici,properNoun
Ортакој,Ortakoy,properNoun
оздравува,cure,verb
Хемфрис,Humphreys,properNoun
Полански,Polanski,properNoun
тек,run,noun
Сухароши,Suharoschi,properNoun
Меро,Mero,properNoun
Кашаху,Kashahu,properNoun
Трто,Trto,properNoun
Вуковарски,Vukovarski,properNoun
Таџудин,Tadzudin,properNoun
Конут,Konut,properNoun
Трајанов,Trajanov,properNoun
царина,customs,noun
Пампури,Pampuri,properNoun
Инацио,Inacio,properNoun
Хендрик,Hendrik,properNoun
Феридун,Feridun,properNoun
Бернард,Bernard,properNoun
Брандон,Brandon,properNoun
Максумиќ,Maksumić,properNoun
Бостинару,Bostinaru,properNoun
Греам,Graham,properNoun
товарење,loading,noun
Омари,Omari,properNoun
Рамулиќ,Ramulic,properNoun
Литра,Litra,properNoun
спокојство,quiet,noun
Калитеа,Kallithea,properNoun
Фалуја,Fallujah,properNoun
комесар,commissioner,noun
дел,fraction,noun
Домановиќ,Domanovic,properNoun
Силван,Silvan,properNoun
Талеб,Taleb,properNoun
Так,Tack,properNoun
Дегефа,Degefa,properNoun
Сен,Sen,properNoun
испразнува,empty,verb
Баскин,Baskin,properNoun
согласува,agree,verb
престанува,result,verb
неетичност,unethicality,noun
дом,house,noun
Фиеши,Fieschi,properNoun
Башевиќ,Bašević,properNoun
Синклер,Sinclair,properNoun
Галабов,Galabov,properNoun
Чилова,Chilova,properNoun
точен,accurate,adjective
Павлеску,Pavelescu,properNoun
голем,significant,adjective
Сореску,Sorescu,properNoun
сараевски,Sarajevo,adjective
Бенкомо,Bencomo,properNoun
Атомстроиекспорт,Atomstroiexport,properNoun
Бине,Bine,properNoun
Пеќани,Peqani,properNoun
Капиану,Kapianou,properNoun
Муставиќ,Mustafic,properNoun
Линиќ,Linić,properNoun
Ридли,Ridley,properNoun
Билокси,Biloxi,properNoun
Коларски,Kolarski,properNoun
Никодиновска,Nikodinovska,properNoun
зближува,bring,verb
Буљарица,Buljarica,properNoun
Ганиќ,Ganić,properNoun
поддаде,hint at,verb
согласи,reconcile,verb
Семих,Semih,properNoun
Срдоч,Srdoc,properNoun
помине,spend,verb
излегување,walkout,noun
Андреа,Andrea,properNoun
несериозен,foolish,adjective
станица,station,noun
истакне,point out,verb
Сан,San,properNoun
ста,stick,noun
четириесет,forty,numeral
Огун,Ogun,properNoun
Дојран,Dojran,properNoun
Банкок,Bangkok,properNoun
Синан,Sinan,properNoun
Лазарос,Lazaros,properNoun
охрабри,encourage,verb
Кашмир,Kashmir,properNoun
Михоц,Mihoc,properNoun
Ума,Uma,properNoun
Чернаути,Cernauti,properNoun
Атанасиј,Atanasy,properNoun
раздели,divorce,verb
Вииторул,Viitorul,properNoun
помирување,conciliation,noun
Какриње,Kakrinje,properNoun
Понд,Pond,properNoun
Мулиќ,Mulic,properNoun
Сафета,Safeta,properNoun
застапеност,representation,noun
Стилианидис,Stylianidis,properNoun
Камари,Kamari,properNoun
Паруничиќ,Perunicic,properNoun
Данон,Damone,properNoun
Вајнрајт,Wainwright,properNoun
Мотаки,Mottaki,properNoun
Бугарја,Bulgaria,properNoun
веќе неколку дена,for a few days,adverb
наведен,specified,adjective
Васем,Vasem,properNoun
прогледа,restore,verb
Оли,Oli,properNoun
Тириак,Tiriac,properNoun
Олтениа,Oltenia,properNoun
Хасечиќ,Hasečić,properNoun
Сухарека,Suhareka,properNoun
одвие,develop,verb
Лескај,Leskaj,properNoun
зададе,deal,verb
Кустирица,Kusturica,properNoun
прогласи,find,verb
договори,arrange,verb
Рушеку,Rusheku,properNoun
Вјетреница,Vjetrenica,properNoun
извршител,executioner,noun
Маринковиќ,Marinković,properNoun
претставен,presented,adjective
Генадиј,Genadiy,properNoun
Миsо,Milo,properNoun
Марјановиќ,Marjanovic,properNoun
Спанта,Spanta,properNoun
Иванчиќ,Ivančić,properNoun
Мунтеан,Muntean,properNoun
Мамидакис,Mamidakis,properNoun
Бинош,Binoche,properNoun
Силајџиќ,Silajdžić,properNoun
Чакули,Cakuli,properNoun
Универзал,Univerzal,properNoun
вклучи,engage,verb
потенцијален,prospective,adjective
Телемакос,Telemachos,properNoun
Ремиковиќ,Remikovic,properNoun
деловен,economic,adjective
Тузуп,Tusup,properNoun
жена,woman,noun
Синасос,Sinassos,properNoun
еврозона,eurozone,noun
Чичевски,Čičevski,properNoun
неодамна,recently,adverb
Арсовиќ,Arsović,properNoun
независност,independence,noun
Ворлдком,Worldcom,properNoun
Мадара,Madara,properNoun
Векариќ,Vekarić,properNoun
Космосел,Kosmocell,properNoun
Вукиќ,Vukić,properNoun
Василиј,Vasily,properNoun
Лиридона,Liridona,properNoun
квалификува,qualify,verb
средина,middle,noun
општество,society,noun
Мама,Mama,properNoun
Исил,Isil,properNoun
технички,technical,adjective
Усорац,Usorac,properNoun
Гуевен,Gueven,properNoun
Куцлер,Kucler,properNoun
Јелена,Jelena,properNoun
Малоне,Malone,properNoun
Мелзер,Melzer,properNoun
Албано,Albano,properNoun
Перпарим,Perparim,properNoun
геоекономски,geoeconomic,adjective
Машиќ,Mašić,properNoun
Пантелија,Pantelija,properNoun
пребројува,recount,verb
Беким,Bekim,properNoun
Молањи,Mollanji,properNoun
Кирјаки,Kyriaki,properNoun
Беопетрол,Beopetrol,properNoun
Дакун,Daqun,properNoun
Мишовиќ,Mišović,properNoun
Теово,Teovo,properNoun
козарски,Kozara,adjective
Коинду,Coindu,properNoun
рестрикција,restriction,noun
Коватс,Kovats,properNoun
Гузиде,Guzide,properNoun
Кокиу,Ciocoiu,properNoun
Дреница,Drenica,properNoun
околен,surrounding,adjective
одвои,separate,verb
Мароевиќ,Maroević,properNoun
Флејшер,Fleischer,properNoun
Олинка,Olinka,properNoun
Апостолеану,Apostoleanu,properNoun
осуда,judgement,noun
бегство,fugitive,noun
Накибоглу,Nakiboglu,properNoun
прецизен,precise,adjective
про,pro,adjective
транзиција,transition,noun
Василије,Vasilije,properNoun
Лика,Lika,properNoun
лист,sheet,noun
вековен,old,adjective
Мауризио,Maurizio,properNoun
Мирамида,Miramida,properNoun
Дарка,Darka,properNoun
Сакик,Sakik,properNoun
ваков,such,determiner
бескрајност,infinity,noun
Милопулос,Mylopoulos,properNoun
Шпреса,Shpresa,properNoun
Жирве,Zirve,properNoun
Годел,Godel,properNoun
Бат,Batt,properNoun
Прица,Prica,properNoun
Лојд,Lloyd,properNoun
Корд,Cordt,properNoun
Лачев,Lachev,properNoun
Залица,Zalica,properNoun
Војин,Vojin,properNoun
Манас,Manas,properNoun
Бота,Bota,properNoun
Митилинис,Mitilinis,properNoun
Каракачани,Karakachani,properNoun
опсада,siege,noun
Дурам,Durham,properNoun
Илиќ,Ilić,properNoun
Грубан,Gruban,properNoun
Еурообсервер,Euobserver,properNoun
мој,mine,adjective
мој,mine,pronoun
мој,mine,possessivePronoun
Отигнон,Ottignon,properNoun
clitic,prpers,pronoun
Шапиро,Shapiro,properNoun
пристигне,arrive,verb
Пејнтсил,Paintsil,properNoun
Кабоглу,Kaboglu,properNoun
Рид,Reid,properNoun
Лусин,Lucien,properNoun
Гуделевиќ,Gudelevic,properNoun
Ханчи,Hanchi,properNoun
Алфред,Alfred,properNoun
постојан,standing,adjective
Озал,Ozal,properNoun
проценка,estimate,noun
Бојан,Bojan,properNoun
Шимбун,Shimbun,properNoun
лечење,treatment,noun
Демирчан,Demircan,properNoun
Голикова,Golikova,properNoun
Железарница,Zelezarnica,properNoun
Борис,Boris,properNoun
Клингер,Klinger,properNoun
Мадл,Madl,properNoun
Велтрони,Veltroni,properNoun
Трифковиќ,Trifković,properNoun
Дунедин,Dunedin,properNoun
Браил,Braille,properNoun
Гуча,Guca,properNoun
Мери,Mary,properNoun
Тиа,Tia,properNoun
Лајонс,Lyons,properNoun
Вахид,Vahid,properNoun
Цеков,Tsekov,properNoun
Гералд,Gerald,properNoun
Добривоје,Dobrivoje,properNoun
Пешин,Pesin,properNoun
Шинзо,Shinzo,properNoun
човек,man,noun
Авиви,Avivi,properNoun
Келовна,Kelowna,properNoun
Еминефендиќ,Eminefendić,properNoun
Мосер,Moser,properNoun
Здериќ,Zderic,properNoun
Ражнатовиќ,Raznatovic,properNoun
Калабала,Kalaba,properNoun
Пљешевица,Pljesevica,properNoun
Лајбах,Laibach,properNoun
Питу,Pitu,properNoun
детски,nursery,adjective
Марчионе,Marchionne,properNoun
Стојков,Stoykov,properNoun
оградува,distance,verb
влегува,enter,verb
Мугреану,Murgeanu,properNoun
Мендони,Mendoni,properNoun
целокупен,worthy,adjective
Бујулу,Buyulu,properNoun
Берани,Berani,properNoun
Шимиќ,Šimić,properNoun
Меsак,Meljak,properNoun
Горбачов,Gorbachev,properNoun
Прамер,Prammer,properNoun
Штимље,Shtime,properNoun
Болфа,Bolfa,properNoun
Перетјарко,Peretyatko,properNoun
напад,strike,noun
Речај,Rrecaj,properNoun
Агарај,Agaraj,properNoun
прореформски,pro-reform,adjective
додаде,add,verb
Онѓаки,Ondjaki,properNoun
Лагард,Lagarde,properNoun
Миниќ,Minić,properNoun
Инекс,Inex,properNoun
Ворд,Ward,properNoun
Денко,Denko,properNoun
виден,visible,adjective
Пентели,Penteli,properNoun
средина,surrounding,noun
Калашников,Kalashnikov,properNoun
Неготин,Negotin,properNoun
Англија,England,properNoun
стесни,tighten,verb
Ѓуровски,Đurovski,properNoun
Капџемини,Capgemini,properNoun
Триљо,Trujillo,properNoun
Ивајло,Ivajlo,properNoun
Пали,Palli,properNoun
Златоград,Zlatograd,properNoun
Башкин,Baskin,properNoun
Трефалт,Trefalt,properNoun
каков,what,adverb
каков,what,relativePronoun
каков,what,pronoun
каков,what,determiner
каков,what,interrogativePronoun
Напредак,Napredak,properNoun
Славомир,Slavomir,properNoun
Нарвал,Narval,properNoun
Габон,Gabon,properNoun
Коневска,Konevska,properNoun
Чалкиас,Chalkias,properNoun
измачува,abuse,verb
видео,video,noun
Данаилов,Danailov,properNoun
споменик,memorial,noun
Треска,Treska,properNoun
Спинделегер,Spindelegger,properNoun
Дамјановски,Damjanovski,properNoun
забранува,ban,verb
Сурп,Surp,properNoun
Грубишиќ,Grubišić,properNoun
Базел,Basel,properNoun
Амазгар,Amuzgar,properNoun
Курск,Kursk,properNoun
Никита,Nichita,properNoun
Герчекер,Gerceker,properNoun
Хоргос,Horgos,properNoun
Арсовски,Arsovski,properNoun
Спајиќ,Spajić,properNoun
чаша,cup,noun
Антониј,Antoniy,properNoun
затајување,evasion,noun
Ксихуа,Xinhua,properNoun
така што,so that,subordinatingConjunction
Гокнел,Goknel,properNoun
Билт,Bildt,properNoun
Жерард,Gerard,properNoun
Тоефер,Toepfer,properNoun
Ферат,Ferhat,properNoun
пад,drop,noun
пакет,package,noun
изрече,utter,verb
Кусари,Kusari,properNoun
Сват,Swati,properNoun
опасност,threat,noun
мегаломански,megalomanic,adjective
чист,clean,adjective
Гаспари,Gaspari,properNoun
Трајкова,Trajkova,properNoun
Панајотопулос,Panagiotopoulos,properNoun
Берислава,Berislava,properNoun
Сечкин,Seckin,properNoun
Ворнс,Worns,properNoun
Терселиќ,Terselić,properNoun
Минск,Minsk,properNoun
Петар,Petar,properNoun
Ватаманиук,Vatamaniuc,properNoun
покрене,raise,verb
Куцова,Kucova,properNoun
Моландер,Molander,properNoun
Мекши,Meksi,properNoun
Мабетекс,Mabetex,properNoun
ЗагребДокс,ZagrebDox,properNoun
Благоевград,Blagoevgrad,properNoun
Чинели,Cinelli,properNoun
Борго,Borgo,properNoun
раководење,management,noun
задржување,protection,noun
зелен,unripe,adjective
Каланѕопулос,Kalantzopoulos,properNoun
Еврипид,Euripides,properNoun
Дрљевиќ,Drljević,properNoun
час,instant,noun
Рингиер,Ringier,properNoun
Дринос,Drinos,properNoun
Самандаг,Samandag,properNoun
ќор-сокак,impasse,noun
Стенли,Stanley,properNoun
Рензо,Renzo,properNoun
Нотингем,Nottingham,properNoun
Крнета,Krneta,properNoun
сателитски,satellite,adjective
охридски,Ohrid,adjective
тврдина,fortress,noun
Медачки,Medak,properNoun
Шипка,Shipka,properNoun
Завахири,Zawahiri,properNoun
Арифау,Arifay,properNoun
Албтелеком,Albtelecom,properNoun
Итало,Italo,properNoun
Деспаниќ,Despanić,properNoun
Фуертевентура,Fuerteventura,properNoun
Букумириќ,Bukumirić,properNoun
Прифти,Prifti,properNoun
Барац,Barac,properNoun
Мајлидна,Majlinda,properNoun
Венјанович,Venyanovich,properNoun
подготвителен,preparatory,adjective
набљудувач,monitor,noun
Жижиќ,Žižić,properNoun
Нишиќ,Nišić,properNoun
Негулеско,Negulesco,properNoun
Фред,Fred,properNoun
врв,crown,noun
пресретнува,encounter,verb
вистински,true,adjective
тежок,tough,adjective
оперативен,operational,adjective
команда,command,noun
Дуиќ,Duić,properNoun
Беоцин,Beocin,properNoun
на крајот од,at the end of,adverb
ноќ,night,noun
Мансури,Mansouri,properNoun
Шунуи,Shunyi,properNoun
Стигер,Stryger,properNoun
оттогаш,since then,adverb
Бирмингам,Birmingham,properNoun
здружение,association,noun
Макаби,Maccabi,properNoun
Крижаниќ,Križanić,properNoun
Кравица,Kravica,properNoun
Хоаре,Hoare,properNoun
Рукер,Ruecker,properNoun
Сејад,Sejad,properNoun
Алити,Aliti,properNoun
Баниќ,Banić,properNoun
транша,tranche,noun
Мекано,Mecanno,properNoun
уапсен,arrested,adjective
Санитекс,Sanitex,properNoun
Каја,Kaya,properNoun
Бојку,Bojku,properNoun
протестантство,protestantism,noun
богослужи,officiate,verb
Миладиновски,Miladinovski,properNoun
Нихил,Nihil,properNoun
спогодба,treaty,noun
Авраам,Abraham,properNoun
архив,archive,noun
Содано,Sodano,properNoun
Лесче,Lesce,properNoun
Албер,Alber,properNoun
Балус,Balus,properNoun
Бакау,Bacau,properNoun
Букерова,Booker,properNoun
Мисисипи,Mississippi,properNoun
Озеговиќ,Ozegović,properNoun
Кула,Kula,properNoun
Шиди,Shiddi,properNoun
Петков,Petkov,properNoun
Аренлиу,Arenliu,properNoun
Туту,Tutu,properNoun
Мујкиќ,Mujkic,properNoun
Мао,Mao,properNoun
Дојнова,Doynova,properNoun
Несебар,Nesebar,properNoun
Кречет,Crechet,properNoun
Орашац,Orasac,properNoun
Божинов,Bozhinov,properNoun
Боге,Boge,properNoun
Сараво,Sarajevo,properNoun
Питагора,Pythagoras,properNoun
Рахам,Rraham,properNoun
состојба,state,noun
Тошиќ,Tošić,properNoun
пораздвижи,move,verb
Јордан,Jordan,properNoun
манастир,monastry,noun
Левалтер,Lewalter,properNoun
Јалиќ,Jalić,properNoun
Кендл,Kaindl,properNoun
Алаху,Allahu,properNoun
Алпе,Alpe,properNoun
суштество,organism,noun
Хусејин,Huseyin,properNoun
изненадување,surprise,noun
Хаџ,Hajj,properNoun
Муниши,Munishi,properNoun
пооди,be ready to go,verb
Лои,Loic,properNoun
Варнер,Warner,properNoun
Сагем,Sagem,properNoun
Калесија,Kalesija,properNoun
влијае,affect,verb
Хора,Chora,properNoun
Динеску,Dinescu,properNoun
Писануво,Pisanu,properNoun
Каестус,Quaestus,properNoun
Гусис,Gousis,properNoun
Фатмир,Fatmir,properNoun
самомотивација,self-motivation,noun
оддели,separate,verb
сума,amount,noun
Хјок,Hyok,properNoun
Беќири,Beqiri,properNoun
Тинтор,Tintor,properNoun
исполни,meet,verb
Солотвино,Solotvino,properNoun
озвучува,vocalise,verb
Босиљево,Bosiljevo,properNoun
Медиаја,Mediana,properNoun
Рe,Re,properNoun
знаменитост,importance,noun
Арифај,Arifaj,properNoun
заврши,conclude,verb
Кинечита,Cinecitta,properNoun
готварски,cooking,adjective
Зубејир,Zubeyir,properNoun
одделен,each,adjective
замине,fail,verb
Толај,Tolay,properNoun
Технодомики,Technodomiki,properNoun
Боксмарк,Boxmark,properNoun
парафирање,initialling,noun
Сигонела,Sigonella,properNoun
Турктан,Turktan,properNoun
Иконија,Ikonija,properNoun
Дестербек,Desterbeck,properNoun
Крловиќ,Krlovic,properNoun
Хебросбенк,Hebrosbank,properNoun
Лахдар,Lahdar,properNoun
Ленг,Lang,properNoun
Едгу,Edgu,properNoun
изгуби,lose,verb
Брасовеану,Brasoveanu,properNoun
помогне,aid,verb
Цакос,Tsakos,properNoun
Мартин,Martin,properNoun
Димирова,Dimitrova,properNoun
регион,region,noun
Парасчиву,Paraschivu,properNoun
Чачиќ,Čačić,properNoun
КараYиќ,Karadzic,properNoun
Оденсе,Odense,properNoun
тврдење,claim,noun
ВиФи,WiFi,properNoun
Молваер,Molvaer,properNoun
Ханс,Hans,properNoun
Живка,Zivka,properNoun
заоди,initiate,verb
затвара,imprison,verb
Штрасер,Strasser,properNoun
Доњи,Donji,properNoun
Бехрам,Behram,properNoun
Девња,Devnya,properNoun
амнестија,amnesty,noun
Брош,Brosch,properNoun
Кадијевиќ,Kadijević,properNoun
Николииќ,Nikoliić,properNoun
Салдо,Soldo,properNoun
Митросрем,Mitrosrem,properNoun
голем,huge,adjective
Чинтеза,Cinteza,properNoun
Кацаревиќ,Kacarevic,properNoun
Навром,Navrom,properNoun
Мушколај,Mushkolaj,properNoun
Томба,Tomba,properNoun
Степан,Stjepan,properNoun
заразен,infectious,adjective
Кизиеровски,Kizierovski,properNoun
расположува,lift the spirits,verb
убиство,murder,noun
Хачибекташоглу,Hacibektasoglu,properNoun
Христова,Hristova,properNoun
ирски,Irish,adjective
Башезоглу,Basesgioglu,properNoun
Баграм,Bagram,properNoun
сретне,come upon,verb
Рокселана,Roxelana,properNoun
Фурис,Furis,properNoun
Брегази,Bregasi,properNoun
Ваниќ,Vanić,properNoun
Неф,Neuf,properNoun
Инва,Inva,properNoun
Маневски,Manevski,properNoun
Флорин,Florin,properNoun
обвинува,blame,verb
Гетро,Getro,properNoun
по,on,preposition
Кристодулос,Christodoulos,properNoun
Кадаре,Kadare,properNoun
тежок,severe,adjective
Амада,Amada,properNoun
Кати,Cati,properNoun
НефтегазИнКор,NeftegazInCor,properNoun
Дритон,Driton,properNoun
мртов,defunct,adjective
Чуханду,Ciuhandu,properNoun
како одговор на,in response to,preposition
Елзира,Elzira,properNoun
губење,loss,noun
Павичиќ,Pavičić,properNoun
деградација,degradation,noun
Атикон,Attikon,properNoun
Антуновиќ,Antunović,properNoun
Пернек,Pernek,properNoun
Витанова,Vitanova,properNoun
Калу,Kalou,properNoun
Мандреску,Mandrescu,properNoun
Анадол,Anadolu,properNoun
прогласен,observed,adjective
Нафтемборики,Naftemporiki,properNoun
Маухамед,Muhammed,properNoun
Мируш,Mirush,properNoun
Тилам,Tilman,properNoun
Кукриќ,Kukric,properNoun
подвижен,moveable,adjective
Пуповац,Pupovac,properNoun
Рила,Rila,properNoun
Барбиери,Barbieri,properNoun
Росбугартабак,Rosbulgartabak,properNoun
покана,invitation,noun
Кооикушиќ,Konjikusic,properNoun
Валенса,Walesa,properNoun
Емануел,Emmanuel,properNoun
Пиедоне,Piedone,properNoun
Герд,Gerd,properNoun
наградува,reward,verb
маж,husband,noun
Солаја,Solaja,properNoun
нов,new,adjective
Лупу,Lupu,properNoun
Васлав,Vaclav,properNoun
Боживиќ,Boživić,properNoun
Кенге,Kenge,properNoun
Ениу,Enoiu,properNoun
Еврим,Evrim,properNoun
Молитва,Molitva,properNoun
Ислам,Islam,properNoun
Кнежа,Knezha,properNoun
чека,wait for,verb
легален,legal,adjective
Ајсенур,Aysenur,properNoun
демонстрант,demonstrator,noun
реализација,realisation,noun
Одбур,Haudbourg,properNoun
Доброши,Dobroshi,properNoun
работливост,industriousness,noun
Гезер,Gezer,properNoun
Додеканезе,Dodecanese,properNoun
Озрен,Ozren,properNoun
Анима,Anima,properNoun
Абдулрашид,Abdulrashid,properNoun
поморски,marine,adjective
Новом,Novi,properNoun
надлежност,competence,noun
прашина,dust,noun
Гигларис,Guiglaris,properNoun
Здеслав,Zdeslav,properNoun
избор,selection,noun
Хорст,Horst,properNoun
Буал,Buall,properNoun
Калдудерски,Kalduderski,properNoun
Бавер,Bawer,properNoun
Пасаре,Pasare,properNoun
Хавел,Havel,properNoun
Кирас,Kiras,properNoun
Марсио,Marcio,properNoun
Рамалах,Ramallah,properNoun
Сеиф,Seif,properNoun
Тел Авив,Tel Aviv,properNoun
Кито,Quito,properNoun
изјава,saying,noun
Краус,Krauss,properNoun
Вал,Val,properNoun
Корина,Corina,properNoun
подготува,brace,verb
Евлија,Evlija,properNoun
индијски,Indian,adjective
Дујгу,Duygu,properNoun
Сула,Sula,properNoun
Карнахан,Carnahan,properNoun
Александриа,Alexandria,properNoun
Брџиќ,Brdžić,properNoun
Алтуг,Altug,properNoun
Госпич,Gospic,properNoun
Фојас,Fojas,properNoun
Ленгл,Laengle,properNoun
Вериша,Berisha,properNoun
спојување,merger,noun
Лоеб,Loeb,properNoun
Сојсал,Soysal,properNoun
Теодосие,Teodosie,properNoun
формалност,formality,noun
Крафт,Kraft,properNoun
Умвелт,Umwelt,properNoun
Александер,Alexander,properNoun
цивилен,civic,adjective
Поро,Poro,properNoun
Паросени,Paroseni,properNoun
Бранковиќ,Branković,properNoun
Тулеа,Tulea,properNoun
ден,day,noun
Зервос,Zervos,properNoun
Градевинарства,Gradevinarstva,properNoun
Доброслав,Dobroslav,properNoun
Лаловиќ,Lalović,properNoun
Игсиз,Igsiz,properNoun
Цановски,Canovski,properNoun
образложува,lay,verb
Фредерике,Frederique,properNoun
Скода,Skoda,properNoun
Водинелиќ,Vodinelić,properNoun
неруски,non-Russian,adjective
Диванијах,Diwaniyah,properNoun
службеник,officer,noun
Денизлиспор,Denizlispor,properNoun
Торос,Toros,properNoun
Ѓурѓиќ,Đurđić,properNoun
Ерато,Erato,properNoun
Шевиќ,Šević,properNoun
Барбулеску,Barbulescu,properNoun
Бујановац,Bujanovac,properNoun
биологија,biology,noun
Пападопулу,Papadopoulou,properNoun
Рикардо,Ricardo,properNoun
Хусиќ,Husić,properNoun
Мелиа,Melia,properNoun
осумдесет,eighty,numeral
Бечибашиќ,Bečibašić,properNoun
Телко,Telco,properNoun
Цбира,Cbyra,properNoun
искупува,redeem,verb
Кириаке,Kyriake,properNoun
колку-годе,a bit,adverb
Џокиќ,Džokić,properNoun
навести,imply,verb
побрбори,babble,verb
поканет,invited,adjective
Ормел,Ormel,properNoun
поврзување,connection,noun
Чиоку,Ciocoiu,properNoun
Треневска,Trenevska,properNoun
тесен,narrow,adjective
Челзо,Celso,properNoun
Малино,Malina,properNoun
Лоамнес,Loamnes,properNoun
Черкез,Cerkez,properNoun
Еурофаунд,Eurofound,properNoun
Круштев,Krustev,properNoun
Димитру,Dumitru,properNoun
Франк,Frank,properNoun
избегне,escape,verb
Хасиќ,Hasic,properNoun
говор,accent,noun
презумпција,presumption,noun
допишува,correspond,verb
соседен,surrounding,adjective
Напоча,Napoca,properNoun
Сајдам,Saydam,properNoun
осоговски,Osogov,adjective
Поетеринг,Pöttering,properNoun
Пресе,Presse,properNoun
Ерцег,Erceg,properNoun
Хануле,Hanule,properNoun
Гривичиќ,Grivičić,properNoun
Џелиќ,Dželić,properNoun
остар,strict,adjective
Петровец,Petrovec,properNoun
Кван,Kwan,properNoun
Уретим,Uretim,properNoun
Преторија,Pretoria,properNoun
Пекерман,Pekerman,properNoun
меѓутоа,again,adverb
Сандерс,Saunders,properNoun
Каракочан,Karakocan,properNoun
Анелиа,Anelia,properNoun
Дикмен,Dikmen,properNoun
рис,lynx,noun
Девол,Devoll,properNoun
Драч,Durrës,properNoun
Ивеко,Iveco,properNoun
разместува,deploy,verb
Пинто,Pinto,properNoun
Шчнен,Pcnen,properNoun
јачина,intensity,noun
Димитровски,Dimitrovski,properNoun
Кулури,Koulouri,properNoun
Мравље,Mravlje,properNoun
Нимет,Nimet,properNoun
Мун,Mun,properNoun
репрезентација,representation,noun
стравување,fear,noun
едностран,one-sided,adjective
Кокос,Cocos,properNoun
Димитријадис,Dimitriadis,properNoun
однос,attitude,noun
Олуја,Oluja,properNoun
Орлиакас,Orliakas,properNoun
Мобинг,Mobbing,properNoun
Саад,Saad,properNoun
радиодифузија,radio broadcast,noun
указ,edict,noun
Улрике,Ulrike,properNoun
Миланов,Milanov,properNoun
Мусарај,Musaraj,properNoun
деактивирање,disposal,noun
Цецо,Ceco,properNoun
Унис,Unis,properNoun
Лојзе,Lojze,properNoun
поделба,partition,noun
жали,grieve,verb
соочува,confront,verb
Стјуард,Stuart,properNoun
лош,weak,adjective
Даница,Danica,properNoun
МиГ,MiGs,properNoun
политика,politics,noun
самозаштити,protect oneself,verb
Гарганас,Garganas,properNoun
Сомро,Soomro,properNoun
Григориј,Gregory,properNoun
Баа,Baa,properNoun
подеднакво,equally,adverb
Китка,Kitka,properNoun
период,period,noun
избегнува,avoid,verb
Метај,Metaj,properNoun
Темин,Temin,properNoun
Розен,Rosen,properNoun
Улку,Ulku,properNoun
регулација,regulation,noun
Халкбанк,Halkbank,properNoun
Телесат,Telesat,properNoun
Шојбле,Schaeuble,properNoun
истражува,investigate,verb
применува,implement,verb
начин,manner,noun
Бесон,Besson,properNoun
Бежаново,Bezhanovo,properNoun
Дивич,Divic,properNoun
истражувачки,research,adjective
Чиочоу,Ciocoiu,properNoun
Руши,Ruchi,properNoun
Огузлан,Oguzlan,properNoun
Кефалонија,Kefalonia,properNoun
Осијек,Osijek,properNoun
внимание,attention,noun
Петир,Petir,properNoun
Вејси,Veysi,properNoun
Акбијик,Akbiyik,properNoun
Ризво,Rizvo,properNoun
Кемербургаз,Kemerburgaz,properNoun
Анатолија,Anatolia,properNoun
Бланкулеску,Blanculescu,properNoun
Фак,Fak,properNoun
петстотини,five hundred,numeral
Небихе,Nebihe,properNoun
Смеиану,Smeeianu,properNoun
одликува,award,verb
експертиза,expertise,noun
состојба,condition,noun
Цетиќ,Cetić,properNoun
настанува,exist,verb
Зои,Zoi,properNoun
тибетски,Tibetan,adjective
Златева,Zlateva,properNoun
земјоделец,farmer,noun
Михнеа,Mihnea,properNoun
постигне,make,verb
Удум,Udum,properNoun
