source,target,POS
angelu,angle,noun
trenkadaz_banatu,partition,verb
irrazional,irrational,adjective
garratz,acid,adjective
aurretik_gertatu,precede,verb
laino,pall,noun
lehenengo,first,adverb
azkar,clever,adjective
bihurkari,reflexive,adjective
arto,sweetcorn,noun
landu,plough,verb
bihurri,tortuous,adjective
apur,small,adjective
janariz_eta_edariz_hornitu,cater,verb
buru,leader,noun
likidatu,clear,verb
makur,defect,noun
ofizio,craft,noun
zimeldu,wither,verb
oso,whole,adjective
erdi,medium,noun
jazarri,strike,verb
iraungi,extinguish,verb
erakargarri,handsome,adjective
olinpiar,olympic,adjective
azterketa,exam,noun
erreklamazioa egin,claim,verb
substantzial,substantial,adjective
dena den,in any case,adverb
ezarri,impose,verb
errepikatu,echo,verb
inaugurazio,inauguration,noun
garbi,transparently,adverb
epel,lukewarm,adjective
hozitu,germinate,verb
apenas,barely,adverb
bildu,gather,verb
itzultzeko_eskatu,reclaim,verb
nez,as,subordinatingConjunction
gaizto,malign,adjective
Finlandia,Finland,properNoun
hizpide,topic of conversation,noun
kontzentrazio,concentration,noun
zaurgarri,vulnerable,adjective
txapelketa,contest,noun
hori,this,determiner
hori,this,demonstrativePronoun
hori,this,pronoun
hori,this,determiner
hori,this,demonstrativePronoun
hori,this,determiner
hori,this,demonstrativePronoun
hori,this,pronoun
hori,this,determiner
hori,this,demonstrativePronoun
nahaste,melange,noun
hil,assassinate,verb
postal,postal,adjective
luze,length,noun
antzeko,similar,adjective
aske_utzi,free,verb
asteburu,weekend,noun
bosniera,bosnian,noun
esplizitu,explicit,adjective
lurperatu,bury,verb
salatu,denounce,verb
atzo arratsaldean,yesterday afternoon,adverb
izorratu,bust,verb
txunditu,stupefy,verb
errudun,culpable,adjective
modu,mood,noun
argazki,photograph,noun
animali,animal,adjective
zentzu,sense,noun
soziologo,sociologist,noun
pean,beneath,adverb
joan,attend,verb
fuga,leak,noun
kanta,song,noun
uztail,july,noun
albotik,by the side,adverb
sabai,roof,noun
guztiz,all the way,adverb
gora,upward,adverb
hil izan,die,verb
hil izan,die,presentParticipleAdjective
mundu,world,noun
oztopatu,hinder,verb
itsaspen,adhesion,noun
sinpatiko,likeable,adjective
prenda,piece,noun
hain,so,adverb
koherentzia,coherence,noun
oso txar,crap,adjective
ordaindu,foot,verb
une_bateko,momentary,adjective
eszenatoki,scenario,noun
foruzaingo,regional police,noun
atzerriratu,emigrate,verb
okaztagarri,nauseous,adjective
hegoalde,south,noun
baliotsu,valuable,adjective
ingurune,environment,noun
sakrifikatu,sacrifice,verb
inpaktu,hit,noun
munizio,ammunition,noun
sarkastiko,sarcastic,adjective
santu,saintly,adjective
ondare,heritage,noun
larre,pasture,noun
otzan,meek,adjective
tradizio,tradition,noun
New York,New York,properNoun
ondo,well,adverb
argitu,clarify,verb
ontziratu,embark,verb
paratu,put,verb
erabiltze,use,noun
gazi,savoury,adjective
lurrintsu,fragrant,adjective
setatsu,headstrong,adjective
zauririk gabe,unhurt,adjective
busti,wet,verb
trebe,deft,adjective
serenata_kantatu,serenade,verb
koilaraz_zerbitzatu,spoon,verb
oreka,equilibrium,noun
Juana,Juana,properNoun
ados egon,approve,verb
ados egon,approve,presentParticipleAdjective
txiste,joke,noun
maleta,case,noun
irudikatu,figure,verb
ultramore,ultraviolet,adjective
portatu,behave,verb
lardaskatu,babble,verb
ahul,feeble,adjective
opaku,opaque,adjective
heltze,arrival,noun
huskeria,triviality,noun
hidrogeno,hydrogen,noun
xede,aim,noun
arantzatsu,prickly,adjective
jarraitu,continuous,adjective
hirurogeita bosgarren,sixty fifth,determiner
bidali,ship,verb
errauts,ash,noun
kulturadun,literate,adjective
tenperatura,temperature,noun
brodatu,embroider,verb
SA,AA,noun
kalkulu,calculation,noun
Jimenez,Jimenez,properNoun
etxekoandre,housewife,noun
aitortu,declare,verb
inpresio,print,noun
amaiera,end,noun
ondo,canton,noun
txunditu,astound,verb
arren,although,subordinatingConjunction
antzera,as,preposition
argal,thin,adjective
flasko,flask,noun
tiro,shot,noun
eldarnio,delirium,noun
Londres,London,properNoun
egoitza,headquarters,noun
erosi,bribe,verb
osatu,constitute,verb
bidaia egin,cruise,verb
ondoan,beside,preposition
soldata,salary,noun
homosexual,homosexual,noun
indigena,native,noun
boluntario,volunteer,noun
arrunt bilakatu,generalise,verb
transkribatu,transcribe,verb
hautsi,smash,verb
eszeptiko,sceptical,adjective
kanpora,off,adverb
haserre,indignation,noun
ordutegi,timetable,noun
bederatzi,nine,numeral
yarda,yard,noun
indize,rate,noun
ostean,thereafter,adverb
paziente,patient,noun
Venezuela,Venezuela,properNoun
jantzi,efficient,adjective
orain hobe,better for now,adverb
finalaurreko,semifinal,noun
burutik oinera,completely,adverb
fusil,rifle,noun
kanpora,away,adverb
ezkerti,left-handed,adjective
bokazio,vocation,noun
markes,marchioness,noun
aurrerapauso,step forward,noun
esplikazio,explanation,noun
film,movie,noun
marrazki,drawing,noun
txukun,spruce,adjective
molotov koktel,Molotov cocktail,noun
ebakiondo,scar,noun
amaitu,terminate,verb
idazkari,secretary,noun
mutiko,boy,noun
hurbil,next,adjective
aurki,shortly,adverb
min-keinua egin,wince,verb
zuhurtziagabe,reckless,adjective
bila joan,fetch,verb
arnastu,breathe,verb
multzo_handian_mugitu,swarm,verb
kaskar,insignificant,adjective
bero,torrid,adjective
aparkaleku,car park,noun
jarri,sit,verb
teilatu-hegal,eaves,noun
traba,obstacle,noun
plural,plural,noun
bikain,glorious,adjective
hautemangarri,perceptible,adjective
digeritu,digest,verb
ekin,with,preposition
berriz_aztertu,review,verb
oin,foot,noun
aurreztaile,thrifty,adjective
ezkondu,marry,verb
gutxiago,less,adverb
gandik,from,preposition
lur,earth,noun
pilotatu,pilot,verb
pasabide,passage,noun
bikoitz,twofold,adjective
antzu,barren,adjective
zentzatu,settle down,verb
pilatu,accrue,verb
leheneratu,retrieve,verb
teknologiko,technological,adjective
deszifratu,decipher,verb
finantzatu,fund,verb
arin,fluid,adjective
zintzo,truthful,adjective
esfera,dial,noun
desnibelatu,throw off balance,verb
besarkada,embrace,noun
sinesgarri,plausible,adjective
narras,slovenly,adjective
ziurtatu,certified,adjective
pairatu,suffer,verb
lapurreta,theft,noun
Asia mendebalde,Western Asia,properNoun
itzuli,get back,verb
astun,heavy,adjective
ekain,june,noun
uranio,uranium,noun
hala,thus,adverb
batasun,union,noun
motel,slow,adjective
iaioa izan,forte,noun
talde,herd,noun
gol,goal,noun
karta,menu,noun
heroiko,heroic,adjective
antolamendu,regulation,noun
lainotsu,misty,adjective
akabatu,finish,verb
gurpil-aulki,wheelchair,noun
greko,greek,adjective
epizentro,epicentre,noun
monetario,monetary,adjective
erdiratu,centre,verb
kohete,rocket,noun
klausula,clause,noun
garrasi egin,scream,verb
garrasi egin,scream,presentParticipleAdjective
lepo,neck,noun
elkar jo,crash,verb
masailalbo-hezur,cheekbone,noun
abantaila,advantage,noun
agintari,authority,noun
lehendabizi,first,adverb
hizketakide,speaker,noun
ongi,alright,adverb
on,good,adjective
egurastu,air,verb
azkar,cunning,adjective
murrizte,restraint,noun
marmarka hitz egin,mumble,verb
zeremoniatsu,ceremonial,adjective
buia,buoy,noun
presa,haste,noun
itzulera,return,noun
galdu,harm,verb
esku hartze,intervention,noun
tamaina,magnitude,noun
babes,protection,noun
Kosovo,Kosovo,properNoun
indartsu,strong,adjective
poztu,cheer,verb
koordinatzaile,coordinator,noun
konpentsatu,compensate,verb
italiar,Italian,noun
hotz,chill,noun
enplegatu,clerk,noun
edozein,anyone,pronoun
bizigarri,stimulating,adjective
zabal,extensive,adjective
behartsu,poor,adjective
mairu,Muslim,noun
zenbaketa,headcount,noun
hatz luze,middle finger,noun
aurkeztu,tender,verb
bata dela bestea dela,for one reason or another,adverb
gupida,sympathy,noun
arrasto,trace,noun
begiratu,glance,noun
pantera,panther,noun
moztu,trim,verb
aurretik jakin,forecast,verb
erietxe,hospital,noun
gorde,reserve,verb
egoki,fit,adjective
musuzapi,tissue,noun
tximista_bezain_azkar_joan,streak,verb
itzuri,shun,verb
pilaketa,conglomerate,noun
mikrouhin-labean_prestatu,microwave,verb
Luxo,Lujo,properNoun
espekulazio,speculation,noun
hogeita zazpi,twenty-seven,numeral
orduko,by then,adverb
ehun,hundred,noun
arrunt,to the ground,adverb
ekitaldi,act,noun
tratua egin,haggle,verb
ondo,fine,adverb
zabaldu,diffuse,verb
matxinatu,mutiny,verb
probatu,prove,verb
tiratu,tug,verb
diplomatiko,diplomatic,adjective
autonomo,autonomic,adjective
bilakaera edun,evolve,verb
gogoeta,thought,noun
saiatu,try,verb
desiratu,desire,verb
erregezale,royalist,adjective
britainiar,british,adjective
gaztaro,youth,noun
ingeniari,engineer,noun
jo,ill-treat,verb
aholkulari,counsellor,noun
prozesu,process,noun
ezkutu,unseen,adjective
kosk egin,bite,verb
isilarazi,silence,verb
bernizatu,varnish,verb
laser,laser,noun
saltzaile,vendor,noun
pixkanaka,little by little,adverb
kirrinka egin,squeak,verb
suminkor,testy,adjective
bikain,gorgeous,adjective
onuragarri,beneficial,adjective
euskaltzain urgazle,associate member of the Basque Academy,noun
argitu,allay,verb
lodi,stout,adjective
lehortu,dry,verb
lotu,truss,verb
nagusi,overriding,adjective
biziagotu,intensify,verb
ez garbi,unclear,adjective
multzokatu,group,verb
lizun,smutty,adjective
laurogeita hirugarren,eighty third,determiner
zaporegabe,insipid,adjective
pasadizo,anecdote,noun
atzeratu,defer,verb
txerpolari,hawker,noun
salatu,accuse,verb
salatu,accuse,presentParticipleAdjective
beharbada,perhaps,adverb
ohe,mulch,noun
final,end,noun
tripazain,greedy,adjective
lehen,in the first place,adverb
distiratu,sparkle,verb
adeitsu,kind,adjective
leku,site,noun
alai,light-hearted,adjective
desegoki,inappropriate,adjective
jipoitu,wallop,verb
kakahuete,peanut,noun
bizi_izan,inhabit,verb
azaro,november,noun
apartatu,separate,verb
indiar,Indian,noun
praktiko,practical,adjective
polemiko,polemical,adjective
bukatu,end,verb
baldar,abusive,adjective
begi_erdi_itxiekin_begiratu,squint,verb
koma,comma,noun
autopsia,autopsy,noun
lotsagabe,pert,adjective
eskas,inadequate,adjective
kritikatu,criticise,verb
paradoxiko,paradoxical,adjective
kolpe batez,at one stroke,adverb
astindu,shake,verb
nabarmen,marked,adjective
ez eraginkor,ineffective,adjective
atzeratu,lag,verb
gorde,hide,verb
kalifikatu,describe,verb
nahastu,confuse,verb
laurogeita lau,eighty-four,numeral
Oiartzun,Oiartzun,properNoun
pertsonal,personnel,noun
legez kanpoko,outlaw,adjective
eman,broadcast,verb
pe,underneath,adverb
atzo eguerdian,yesterday at midday,adverb
antz,towards,preposition
buru,chief,noun
hurbil,forthcoming,adjective
larri,anxiety,noun
miresgarri,marvellous,adjective
izan,harbour,verb
finantzatu,finance,verb
eskultura,sculpture,noun
inguruan ibili,prowl,verb
islamiko,islamic,adjective
bizidun,living,adjective
kilometro,kilometre,noun
postaren itzuleran,by return of post,adverb
zuihauek,yourselves,pronoun
zuihauek,yourselves,reflexivePersonalPronoun
keinu,gesture,noun
behera,downstairs,adverb
atxiloketa,arrest,noun
keinu egin,grimace,verb
hiruzpalau,three or four,numeral
inpartzial,impartial,adjective
narratibo,narrative,adjective
amore eman,yield,verb
etorkin,immigrant,noun
hondoratu,sink,verb
hondoratu,sink,presentParticipleAdjective
irakaspen,moral,noun
elkarrizketa,dialog,noun
urrundu,remove,verb
kezka,concern,noun
eragin,inflict,verb
eraiki,raise,verb
Etxeberria,Etxeberria,properNoun
ikusmiratu,nose,verb
zatitu,divide,verb
jauzi egin,jerk,verb
nahitaezko,compulsory,adjective
eragin,stir,verb
ez-gaitu,unskilled,adjective
liso,smooth,adjective
gurutze-antzeko,crucial,adjective
erretzaile,smoker,noun
sortzeko,creative,adjective
oztopatu,handicap,verb
erretzaile,smoker,adjective
distira,glow,noun
keinu egin,gesture,verb
erreportaje,report,noun
pribatu,private,adjective
froga,proof,noun
maitekor,fond,adjective
ko,off,preposition
amnistia,amnesty,noun
kreatura,creature,noun
goi-bilera,summit,noun
nolabaiteko konponketak egin,tinker,verb
narras,sloppy,adjective
ados jarri,agree,verb
atzo,yesterday,adverb
adingabeko,low,adjective
Segundo,Segundo,properNoun
osagai,ingredient,noun
gogaikarri,tedious,adjective
litologia,lithology,noun
aske,free,adjective
hogeita hamahirugarren,thirty third,determiner
esker,gratitude,noun
ergel,inane,adjective
banandu,diverge,verb
diziplinatu,discipline,verb
hainbeste zarata egin,make so much noise,verb
goretsi,praise,verb
mesedegarri,favorable,adjective
zeharkatu,cross,verb
parean,to the front,adverb
bizi-bizi,lurid,adjective
ipurdi,bum,noun
tira egin,pull,verb
ote,maybe,adverb
berri,modern,adjective
alboko,lateral,adjective
baino,but,coordinatingConjunction
bidegabe tratatu,wrong,verb
limoi,lemon,noun
zero,nought,noun
ezarpen,instauration,noun
ikusi,see,verb
ikusi,see,presentParticipleAdjective
jokatu,play,verb
sekretu,secret,adjective
flotatu,float,verb
kordak_ipini,string,verb
hego-haize,south wind,noun
Serbia,Serbia,properNoun
tiradera,drawer,noun
korrika egin,run,verb
oihu,cry,noun
aberastasun,wealth,noun
traktore,tractor,noun
itsaso,sea,noun
errauts,cinder,noun
berriz bete,refill,verb
interes,interest,noun
basati,barbaric,adjective
iragankor,transitive,adjective
Viktoria,Viktoria,properNoun
nagusi,capital,adjective
asmaketa,invention,noun
hainbanatu,distribute,verb
tresnatu,harness,verb
estimu,estimate,noun
azal,cover,noun
kongresu,congress,noun
bizkor,nimble,adjective
erradikal,radical,noun
larritu,overwhelm,verb
informatiko,computer,adjective
sarjentu,sergeant,noun
zifra,figure,noun
antolamendu,disposal,noun
jaunxkila,lordling,noun
egoki,fitting,adjective
aldizkari,magazine,noun
museo,museum,noun
itxaropen,hope,noun
aurre egin,counteract,verb
berriz gertatu,play,verb
miope,myopic,adjective
Ondarroa,Ondarroa,properNoun
kantari,singer,adjective
ospetsu,illustrious,adjective
bart arratsean,last night,adverb
tronu,throne,noun
aurkitu,trace,verb
pilatu,cram,verb
ekarpen,contribution,noun
jatorri,origin,noun
metaketa,accumulation,noun
urbanizazio,urbanisation,noun
batu,unify,verb
azpiegitura,infrastructure,noun
tontor,peak,noun
paseatu,ramble,verb
margotu,paint,verb
aldaka,hip,noun
korapilatsu,intricate,adjective
miligramo,milligramme,noun
gibel,liver,noun
lizun,obscene,adjective
bizi,life,noun
desberdin,variant,adjective
lotsa,shame,noun
gerrari,warrior,noun
laurogeita hemezortzigarren,ninety eighth,determiner
jarraitu,continue,verb
erabilera,utilisation,noun
onura,gain,noun
azpigaratu,underdeveloped,adjective
gehikuntza,increase,noun
auhen,wail,noun
bahitu,requisition,verb
ordenazio,ordination,noun
gitarra,guitar,noun
bizi,vibrant,adjective
instituzio,institution,noun
ondasun,wealth,noun
iheslari,fugitive,noun
okertu,deteriorate,verb
sarraila,lock,noun
konfiskatu,impound,verb
zakar,horrid,adjective
etiketatu,tag,verb
baldintzapeko_askatasuna_eman,parole,verb
ETA,ETA,noun
angustia,anxiety,noun
bakezaletasun,pacifism,noun
enpresa,enterprise,noun
garbitu,wipe,verb
argal,bony,adjective
sorbiera,sorbian,noun
hedatu,widespread,adjective
biziotsu,depraved,adjective
armamentu,armament,noun
jenio,genius,noun
itxi,shut down,verb
erauzi,extract,verb
errepikatu,reiterate,verb
jokatu,act,verb
estu,narrow,adjective
setati,recalcitrant,adjective
elbarritu,cripple,verb
martxan joan,move,verb
atzeraino,to the rear,adverb
Miguel,Miguel,properNoun
sutsu,vehement,adjective
miseria,misery,noun
azken,last,determiner
nazkagarri,disgusting,adjective
ausart,bold,adjective
espezializazio,specialisation,noun
triziklo,tricycle,noun
heriotza-tasa,mortality,noun
iragarri,announce,verb
mendizale,mountaineer,noun
izurtu,ripple,verb
laurogeita hemeretzi,ninety-nine,numeral
militarismo,militarism,noun
profil,profile,noun
begetal,vegetable,noun
norbait,somebody,pronoun
pausatu,rest,verb
geldiezin,restless,adjective
lanabes,tool,noun
handiagotze,rise,noun
potxolo,rotund,adjective
diskurtso,discourse,noun
armairu,wardrobe,noun
sektario,sectarian,adjective
koipe,fat,noun
mila,ten hundred,numeral
editore,publisher,noun
ondorioztatu,deduce,verb
hatz nagi,ring finger,noun
esku_bete,bunch,noun
zutoin,post,noun
testuinguru,context,noun
itxuratu,configure,verb
gutxiago,less,pronoun
gutxiago,less,determiner
gutxiago,less,pronoun
gutxiago,less,determiner
fisiologia,physiology,noun
fidagarri,reliable,adjective
inertzia,inertia,noun
kanpoan,away,adverb
marmarti,grumpy,adjective
larru,leather,noun
prozesatu,process,verb
ahapaldi,stanza,noun
eraso,assault,noun
baldartasun,sluggishness,noun
behor,mare,noun
sumario,summary,noun
iparrorratz,compass,noun
giltza,key,noun
finantzario,financial,adjective
aldatu,transplant,verb
mihi,tongue,noun
bilaketa,research,noun
bihurtu,become,verb
aspergarri,dull,adjective
begiratu,watch,verb
uharte,island,noun
exekutibo,executive,noun
trafiko,trafficking,noun
zuri,white,noun
oker,bent,adjective
probatu,try,verb
instituzional,institutional,adjective
degradazio,degradation,noun
patinatu,skate,verb
patinatu,skate,presentParticipleAdjective
aurrean,to the fore,adverb
hedatu,spread,verb
gogor,hard,adjective
aipatu,mention,verb
ordeztu,replace,verb
erdi_ireki,ajar,adjective
itxura egin,feign,verb
zigortu,condemn,verb
geroago,later,adverb
erditze,childbirth,noun
indarreko,valid,adjective
irregular,erratic,adjective
euskal autonomia erkidego,Basque Autonomous Community,properNoun
dibertsitate,diversity,noun
opil,bun,noun
errentagarri,profitable,adjective
sorbalda,shoulder,noun
lan,labour,adjective
oso,very,adverb
zorrotz,painstaking,adjective
xahutzaile,prodigal,adjective
kanbio,shift,noun
irribarre egin,grin,verb
kasu,instance,noun
abisu,notice,noun
franko,many,pronoun
franko,many,determiner
franko,many,pronoun
franko,many,determiner
banatu,joint,adjective
adierazgarri,expressive,adjective
ez bete,default,verb
arrunt,normal,adjective
beldur izan,fear,verb
harro egon,pride,verb
distiratsu,glossy,adjective
postre,dessert,noun
gainetik,above,adverb
gutxiengo,minority,noun
ziurtatu,ensure,verb
aurkeztu,host,verb
moderno,hip,adjective
atzera,back,adverb
esan nahi izan,signify,verb
ihardespen,retort,noun
listu,fray,verb
aldi,time,noun
kolera,rage,noun
Bolivia,Bolivia,properNoun
oin-ohar,footnote,noun
letra,handwriting,noun
zabaldu,unpack,verb
bota,chuck,verb
zigilatu,seal,verb
geografia,geography,noun
demokrazia,democracy,noun
en,from,preposition
injektatu,inject,verb
lakio,lasso,noun
hitzontzi,garrulous,adjective
harrapatu,snare,verb
forjatu,forge,verb
armada,military,noun
piktoriko,pictorial,adjective
egin,make,verb
makina,machine,noun
oroitu,remind,verb
oroitu,remind,presentParticipleAdjective
ugaritasun,plenty,noun
dotore,well-dressed,adjective
zaparrada,cloudburst,noun
inor,anybody,pronoun
ezkutatu,secrete,verb
musulman,muslim,adjective
zahar,inveterate,adjective
ipurdikoak_eman,spank,verb
bizimodu,way of life,noun
harrigarri,surprising,adjective
minimo,minimum,noun
gogoratu,remind,verb
gogoratu,remind,presentParticipleAdjective
gai,matter,noun
egin,execute,verb
alde egin,get along,verb
kontsulta egin,consult,verb
eseri,perch,verb
errematxatu,rivet,verb
aurre egin,brave,verb
kuxin,pad,noun
igorri,send,verb
esportazio,export,noun
bertakotu,integrate,verb
txikiagotu,minimise,verb
iradokizun,suggestion,noun
hatz-aztarna,fingerprint,noun
zintzo,honestly,adverb
erloju,watch,noun
salbu,except for,preposition
gobernatu,govern,verb
estraofizial,unofficial,adjective
broma,prank,noun
Suitza,Switzerland,properNoun
oso on,fabulous,adjective
kargatu,fraught,adjective
prebentibo,preventive,adjective
berrestreinatu,rerun,verb
grano,spot,noun
harrigarri,amazing,adjective
donostiar,donostian,adjective
keinu-kodez transmititu,semaphore,verb
emankor,fertile,adjective
birbanatu,redistribute,verb
mantendu,maintain,verb
mantendu,maintain,presentParticipleAdjective
laster,current,noun
handiago,great,adjective
belgikar,belgian,adjective
meritu,merit,noun
bitartean,in the interim,adverb
garrasi egin,shriek,verb
errauste,incineration,noun
onartze,endorsement,noun
dotore,stylish,adjective
aztarna,indication,noun
morrontza,servitude,noun
organiko,organic,adjective
biratu,rotate,verb
biratu,rotate,presentParticipleAdjective
zaindari,keeper,noun
hirurogeita zazpigarren,sixty seventh,determiner
tentel,idiot,adjective
zuhaur,yourself,pronoun
zuhaur,yourself,reflexivePersonalPronoun
behera,low,adverb
itzuli,turn,noun
bekain,eyebrow,noun
ulertu,fathom,verb
gorbata,tie,noun
ezti,mellow,adjective
organismo,organism,noun
Aragoiko,aragonese,adjective
jauzi egin,vault,verb
kronika,chronicle,noun
esan,utter,verb
garaiagoa_izan,tower,verb
mazedoniera,macedonian,noun
onbera,benign,adjective
edeki,remove,verb
zorrotz,acute,adjective
denotatu,denote,verb
laurogeita seigarren,eighty sixth,determiner
arriskutsu,risky,adjective
bat-batean_asmatu,improvise,verb
etengabe,ceaseless,adjective
dohain,gift,noun
kritikatu,fault,verb
orbaindu,heal,verb
batu,bring together,verb
irakin,boil,verb
areto,living room,noun
fidatu,rely,verb
Korsika,Corsica,properNoun
palko,loge,noun
arnegatu,complain,verb
lexiko,lexical,adjective
oinarrizko,basic,adjective
indartu,reinforce,verb
erakutsi,point,verb
Nepal,Nepal,properNoun
bihotzeko,neighbourly,adjective
prozesatu,prosecute,verb
iro,would,verb
uztartu,yoke,verb
bat egin,converge,verb
ironiko,ironic,adjective
goian,up,adverb
mania,mania,noun
ozeano,ocean,noun
fluktuatu,fluctuate,verb
frenetiko,frantic,adjective
lortu,get,verb
zizare,worm,noun
barrutik,inside,adverb
laurogeita hamazortzi,ninety-eight,numeral
pasta,spread,noun
data,date,noun
ari izan,be,verb
ezkoz estali,soaked,adjective
eskaera,request,noun
prest,willing,adjective
George,George,properNoun
aldakor,variable,adjective
erradiazio,radiation,noun
argi,frank,adjective
konboi,convoy,noun
toxikomania,drug addiction,noun
normal,ordinary,adjective
berri_eman,announce,verb
abstinentzia,abstinence,noun
bizkarralde,backrest,noun
esnatu,waken,verb
idor,arid,adjective
jarri,station,verb
zuhur,tactful,adjective
partekatu,share,verb
partekatu,share,noun
eder,beautiful,adjective
gogoratu,evoke,verb
hurbil,near here,adverb
seguru,sure,adverb
huts egin,frustrate,verb
nota,note,noun
papar-hegal,flap,noun
arin,mildly,adverb
jarraiki,follow,verb
orain arte,up to the present,adverb
kontsulta,enquiry,noun
zaindu,nurse,verb
Domingo,Domingo,properNoun
kontalari,narrator,noun
unibertsitario,college,adjective
aldatu gabe,unaffected,adjective
erdiratu,center,verb
erdaratu,translate from Basque,verb
jolas,game,noun
fondo,fund,noun
itundu,negotiate,verb
kide,member,noun
arin_jo,tap,verb
honen bidez,by the present,adverb
kontra egon,object,verb
negargarri,woeful,adjective
gihartsu,hefty,adjective
urtero,every year,adverb
kontserbadore,conservative,adjective
nahasi,blend,verb
zalantza egin,doubt,verb
kantu,singing,noun
bukatu,conclude,verb
distantzia,distance,noun
aireratze_pistan_ibili,taxi,verb
makinaz_landu,machine,verb
lapur,thief,noun
salto,jump,noun
fotografiko,photographic,adjective
aurka egin,antagonise,verb
erotiko,erotic,adjective
asmatu,invent,verb
bakarti,empty,adjective
bidatu,guide,verb
nabari edun,sense,verb
lehiatu,contend,verb
arrotz,foreign,adjective
ilundu,get dark,verb
bitxi,rare,adjective
emigrazio,emigration,noun
jaso,lift,verb
indargabe,powerless,adjective
koadro,picture,noun
goraino,to the top,adverb
lainotsu,hazy,adjective
iragazi,filter,verb
orientatu,gear,verb
hala ere,though,adverb
geratu,detain,verb
irregulartasun,irregularity,noun
sintesi,synthesis,noun
formulario,form,noun
batik bat,above all,adverb
laudatu,extol,verb
armada,army,noun
segituan,forthwith,adverb
anemiko,anemic,adjective
emankortasun,fecundity,noun
aireko,aeroplane,noun
bisitatu,visit,verb
Jon,Jon,properNoun
Ana,Ana,properNoun
kontzentratu,mass,verb
makakorro egin,bellow,verb
kilometrotara orduko,kilometres per hour,adverb
irrist egin,skid,verb
Cuenca,Cuenca,properNoun
leundu,polish,verb
lodi,thickness,noun
erreflexu,reflex,adjective
inpertsonal,impersonal,adjective
hazi,get bigger,verb
heroi,hero,noun
mundutar,temporal,adjective
bostogei,one hundred,numeral
jatorrizko,original,adjective
mental,mental,adjective
bekatari,sinner,noun
irakurgarri,readable,adjective
Amman,Amman,properNoun
abantailatsu,advantageous,adjective
muzin egin,dismiss,verb
goxo,mellow,adjective
desafio egin,dare,verb
suitzar,Swiss,noun
kutsatu,pollute,verb
singular,singular,adjective
modernista,modernist,adjective
busti,saturate,verb
sinboliko,symbolic,adjective
ergel,groggy,adjective
zentzuzko,wise,adjective
zolaberritu,sole,verb
menu,menu,noun
inkestatu,poll,verb
bezala,as,adverb
ardura,every now and again,adverb
kasko,helmet,noun
faxez_bidali,fax,verb
hondatu,mar,verb
behin betiko,for ever and ever,adverb
kultural,cultural,adjective
argitaragabe,unpublished,adjective
dirdiratu,glisten,verb
garrantzizko,important,adjective
trebe,skilled,adjective
Urbano,Urbano,properNoun
sozialista,socialist,noun
amodioz,with love,adverb
zibil,civilian,adjective
buruzagi,leader,noun
oniritzi,approval,noun
buelta,return,noun
kate,chain,noun
irismen,range,noun
asimilazio,assimilation,noun
edozein,any,pronoun
Iruña,Pamplona,properNoun
gurutze,cross,noun
hurko,neighbour,noun
barne,inside,noun
lotu,knot,verb
gogoz bestera,reluctantly,adverb
totelka hitz egin,stammer,verb
bitartean,in the meantime,adverb
gaitzetsi,abhor,verb
adoratu,adore,verb
burko,pillow,noun
hasi,undertake,verb
okertu,bend,verb
lauso,nebulous,adjective
adi-adi begiratu,stare,verb
atezain,usher,noun
dieta,diet,noun
ideal,ideal,adjective
turista,tourist,noun
nahasi,ruffle,verb
lanegun,working day,noun
huts,unoccupied,adjective
pentsamendu,thought,noun
handi,able,adjective
herrikide,compatriot,noun
deskuidatu,distract,verb
zoladura,paving,noun
izutu,aghast,adjective
seme,son,noun
goraldi,rise,noun
anbiguo,ambiguous,adjective
siesta,siesta,noun
gutxitu,lessen,verb
zulo,pothole,noun
mingarri,pain,noun
hainbeste,so much,adverb
hilgarri,deadly,adjective
lagun,fellow,adjective
betile,eyelash,noun
zail,tough,adjective
miserable,miserable,adjective
trenbide,railroad,noun
axolagabe,nonchalant,adjective
oharkor,observant,adjective
ezagun,well-known,adjective
mural,mural,noun
apustu,bet,noun
harri,rock,noun
jauregi,palace,noun
sakontasun,depth,noun
magistratu,magistrate,noun
zibil,civilian,noun
andrezale,philanderer,adjective
bozkariatu,cheer,verb
gogoan hartu,regard,verb
jokaera,performance,noun
tximino,ape,noun
hein,measurement,noun
uzta bildu,harvest,verb
murriztapen,reduction,noun
epe motzera,on a short-term basis,adverb
ilusio,illusion,noun
trebetasunik gabe,inexperienced,adjective
datorren urtean,next year,adverb
molestatu,bother,verb
genetiko,genetic,adjective
erru,fault,noun
oso,complete,adjective
pintatu,colour,verb
behin betiko,for ever,adverb
konpositore,composer,noun
greba,strike,noun
kantatu,sing,verb
zerbitzari,waitress,noun
hasi,begin,verb
animatu,warm,verb
kapela,bonnet,noun
su_eman,ignite,verb
autonomo,self-employed,adjective
hauts,powder,noun
barne,inclusive,adjective
urduri,uptight,adjective
kemen,verve,noun
eragin,prompt,verb
larogei,eighty,numeral
lagungarri,help,noun
leku,spot,noun
ondu,flavour,verb
bizileku,residence,noun
estutu,push,verb
zeharkatu,get across,verb
garrantzitsu,important,adjective
portuges,Portuguese,noun
gezur erran,lie,verb
gezur erran,lie,presentParticipleAdjective
proteina,protein,noun
bekatu egin,sin,verb
ikusle,viewer,noun
