source,target,POS
sól,sun,noun
lokun,closing,noun
beinbrotna,break a bone,verb
Japan,Japan,properNoun
vekjaraklukka,alarm clock,noun
Persi,Persian,noun
heimreið,driveway,noun
tilraunadýr,guinea pig,noun
alvarlega,seriously,adverb
vísir,hand,noun
hunang,honey,noun
raða,arrange,verb
skandín,scandium,noun
pinkill,packet,noun
j,j,noun
stjörnukíkir,astronomical telescope,noun
mæðulegur,sad,adjective
fjölrita,duplicate,verb
rennibraut,slide,noun
víkingur,viking,noun
ládeyða,complete calm,noun
lögreglustjóri,chief of police,noun
þrusk,rustle,noun
síðari,late,adjective
djamm,night-clubbing,noun
feikilegur,overwhelming,adjective
sort,sort,noun
óbyggður,uninhabited,adjective
stúka,grand stand,noun
ólykt,stench,noun
víst,surely,adverb
ratsjá,radar,noun
hviklyndur,fickle,adjective
goði,chieftain and priest in the old Icelandic Commonwealth,noun
duna,boom,verb
hryggja,grieve,verb
lykilríki,key state,noun
tifa,trip,verb
spakmæli,saying,noun
strandfura,maritime pine,noun
gúmmístígvél,wellington boot,noun
fælinn,shy,adjective
vista,save,verb
ameríkín,americium,noun
Benoný,Benoný,properNoun
forleikur,overture,noun
slitróttur,intermittent,adjective
rangsælis,anti-clockwise,adverb
skransa,skid,verb
kringla,disk,noun
ný,new,adverb
skeleggur,energetic,adjective
tíðindi,news,noun
húsmóðir,housewife,noun
umstang,effort,noun
farsími,mobile phone,noun
hámenning,high culture,noun
taxti,rate,noun
skaðvaldur,offender,noun
handsama,capture,verb
hrafntinna,obsidian,noun
matarborð,dinner table,noun
hönnuður,designer,noun
mý,midge,noun
nægur,sufficient,adjective
óátalinn,without criticism,adjective
mexíkóskur,Mexican,adjective
hænsnabú,chicken farm,noun
þvo,wash,verb
ljóskastari,projector,noun
draugalegur,weird,adjective
fjarri,further,adverb
bákn,huge thing,noun
gróskumikill,thriving,adjective
pempíulegur,affected,adjective
jata,crib,noun
dramb,arrogance,noun
kúmen,caraway,noun
aðdráttarafl,gravitation,noun
minningarathöfn,commemoration,noun
áningarstaður,rest stop,noun
sveppur,mushroom,noun
nægjusamur,frugal,adjective
freista,tempt,verb
ferð,trip,noun
litur,colour,noun
vöndur,birch,noun
eyðing,extermination,noun
eðli,essence,noun
vaffla,waffle,noun
köggull,lump,noun
sældarlegur,plump,adjective
glymja,boom,verb
Sambía,Zambia,properNoun
þröngur,narrow,adjective
efi,doubt,noun
ógn,how very,adverb
hugrakkur,courageous,adjective
uppljóma,illuminate,verb
granda,destroy,verb
Viktorsson,Viktorsson,properNoun
vélsleði,motor sledge,noun
hrossahlátur,belly laugh,noun
gammur,vulture,noun
stanga,poke,verb
aflaga,distort,verb
skíma,glimmer,noun
tölvuskjár,computer screen,noun
verða sér úti um,get hold of,verb
launþegi,wage earner,noun
kynkvísl,subgroup,noun
félagsstarf,social work,noun
höfðalag,head of a bed,noun
alræmdur,notorious,adjective
örlyndur,high-spirited,adjective
kyssa,kiss,verb
kyssa,kiss,presentParticipleAdjective
búskaparlegur,agricultural,adjective
plötusnúður,disc jockey,noun
óæskilegur,undesirable,adjective
stensill,stencil,noun
miðaldir,Middle Ages,noun
falsa,falsify,verb
sori,filth,noun
hommi,homosexual,noun
iðjusamur,industrious,adjective
dísilolía,diesel,noun
kristniboði,missionary,noun
snilld,genius,noun
svo,so,adverb
kommúnistaflokkur,Communist party,noun
tónskáld,composer,noun
jóðla,yodel,verb
heimili,home,noun
skúmaskot,dark corner,noun
ekkill,widower,noun
pláneta,planet,noun
upptekinn,busy,adjective
augnablik,moment,noun
börkur,rind,noun
rimma,skirmish,noun
espa,incite,verb
blómkál,cauliflower,noun
aðkomumaður,guest,noun
hæfilega,suitably,adverb
auðmjúkur,humble,adjective
krossmark,sign of the cross,noun
um helgina,over the weekend,adverb
meir,more,adverb
böggull,package,noun
framhandleggur,forearm,noun
þjálfari,trainer,noun
lækna,cure,verb
fága,refine,verb
vangasvipur,profile,noun
rennsli,run-through,noun
yfirnáttúrlegur,supernatural,adjective
hástemmdur,high-flown,adjective
steggur,drake,noun
manntal,census,noun
hrella,intimidate,verb
vasatölva,pocket calculator,noun
ógildanlegur,voidable,adjective
fellibylur,hurricane,noun
sífellt,constantly,adverb
lágskýjað,overcast,adjective
útfæra,execute,verb
boxari,boxer,noun
stofublóm,indoor plant,noun
fjarverufall,abessive,noun
brú,bridge,noun
beiskur,bitter,adjective
seigur,viscous,adjective
aðfangadagskvöld,Christmas eve,noun
afskræmi,monstrosity,noun
árita,sign,verb
ofviti,prodigy,noun
margslunginn,complex,adjective
ópera,opera,noun
veikleiki,weakness,noun
formkaka,form cake,noun
réttilega,rightly,adverb
tiltaka,turn out,verb
söngljóð,song,noun
dofna,dim,verb
ótrúlega,unbelievably,adverb
magnesín,magnesium,noun
eyrnasnepill,earlobe,noun
eltingarleikur,tag,noun
vélmenni,robot,noun
græningi,simpleton,noun
kringlóttur,round,adjective
sosum,such as,adverb
góðmálmur,precious metal,noun
undirpils,slip,noun
hagamús,field mouse,noun
tröllasaga,cock-and-bull story,noun
hertaka,conquer,verb
skiptur,divided,adjective
spíritus,spirits,noun
verðlaun,award,noun
ómak,effort,noun
frjósamur,fertile,adjective
slefa,slobber,noun
Belgía,Belgium,noun
afskiptaleysi,passivity,noun
ölæði,drunkenness,noun
heilsufæði,health food,noun
þungaiðnaður,heavy industry,noun
umræðuefni,topic of discussion,noun
langafi,great-grandfather,noun
óskemmdur,unspoilt,adjective
ættarmót,family gathering,noun
náttúrugripasafn,museum of natural history,noun
slit,wear,noun
óþægilegur,uncomfortable,adjective
suðurhluti,south,noun
kajak,kayak,noun
handalögmál,brawl,noun
hlaða,barn,noun
sár,hurt,adjective
hlaupabretti,treadmill,noun
ilmreyr,alpine vernal-grass,noun
héla,hoarfrost,noun
flugtak,take-off,noun
höfðinglegur,noble-minded,adjective
nafnháttur,infinitive,noun
enskt horn,English horn,noun
hræðsla,fear,noun
rakstur,raking,noun
verkakona,female worker,noun
hjálpartæki,aid,noun
grútsyfjaður,very sleepy,adjective
firra,take away,verb
hending,rhyme within the same line of verse,noun
undirmeðvitund,subconscious,noun
vandaður,well made,adjective
hárblásari,hairdryer,noun
værukær,lackadaisical,adjective
vondur,bad,adjective
formaður,chairman,noun
verstur,worst,adjective
út úr,out of,preposition
slagæð,artery,noun
uppgangur,stairway,noun
vesalingur,wretch,noun
aðskotahlutur,foreign body,noun
kamína,stove,noun
hýrlegur,warm,adjective
skerðing,reduction,noun
mannskepna,man,noun
hús,house,noun
varamaður,substitute,noun
klæmast,use obscene language,verb
asnalegur,silly,adjective
eldgos,eruption,noun
ópersónuleg sögn,impersonal verb,noun
smáfríður,pretty,adjective
auðmýkt,humility,noun
landvistarleyfi,residence permit,noun
manngrúi,throng,noun
stjórnskipulag,form of government,noun
fjölfatlaður,multi-handicapped,adjective
hlusta,listen,verb
grennd,neighbourhood,noun
íþróttafréttamaður,sports journalist,noun
ávani,habit,noun
átta,eight,numeral
nefna,mention,verb
útúrsnúningur,misrepresentation,noun
aukahlutverk,supporting role,noun
hormón,hormone,noun
lúsablesi,louse,noun
smáborgaralegur,bourgeois,adjective
afmarka,mark out,verb
samvistarfall,comitative case,noun
englalegur,angelic,adjective
gára,ripple,noun
framhaldssaga,continued story,noun
froskur,frog,noun
leggja út,interpret,verb
gjalla,cry out,verb
smári,transistor,noun
félagslega,socially,adverb
afbrýðisamur,resentful,adjective
geitingur,wasp,noun
Anna,Anna,properNoun
hreinsun,cleansing,noun
þrúga,grape,noun
stjórnklefi,cab,noun
meitill,chisel,noun
forn,old,adjective
nærverufall,adessive case,noun
skipulag,organisation,noun
þjófur,thief,noun
sjúkur,sick,adjective
bréfaskóli,correspondence school,noun
fúlmennska,villainy,noun
flygill,grand piano,noun
tregur,reluctant,adjective
vörugeymsla,warehouse,noun
passamynd,passport photo,noun
hnýta,knot,verb
ævinlega,always,adverb
borgarbúi,citizen,noun
framferði,behaviour,noun
birta,light,noun
grákráka,hooded crow,noun
samt,still,adverb
þræða,thread,verb
úran,uranium,noun
hraðakstur,speeding,noun
kvikasilfur,mercury,noun
björgunarbátur,lifeboat,noun
hefð,tradition,noun
undur,miracle,noun
skjöldóttur,mottled,adjective
verkstjóri,foreman,noun
tengi,connection,noun
nánd,vicinity,noun
visinn,crippled,adjective
flenna,tart,noun
golfvöllur,golf course,noun
ef,if,subordinatingConjunction
andlát,death,noun
kirsuberjaviður,cherry wood,noun
kynskiptingur,person who has undergone a gender change,noun
máni,moon,noun
stjórnmálamaður,politician,noun
slepja,hypocrisy,noun
tætingslegur,disparate,adjective
reipi,rope,noun
Englendingur,Englishman,noun
hress,lively,adjective
má til með,have to,subordinatingConjunction
danskur,Danish,adjective
Eistland,Estonia,properNoun
óhrjálegur,shabby,adjective
aðdáunarverður,admirable,adjective
eymd,wretchedness,noun
vogarskál,scale,noun
gos,soda,noun
þjóðlegur,national,adjective
sundhetta,swimming cap,noun
fæða,bear:1,verb
radda,voice,verb
alkóhól,alcohol,noun
þverfóta,step,verb
skattur,tax,noun
bresta,crack,verb
staga,darn,verb
hetta,hood,noun
beddi,folding bed,noun
kassetta,cassette,noun
urða,cover with stones,verb
þallín,thallium,noun
hending,line of verse,noun
skinna,washer,noun
Kúba,Cuba,properNoun
súta,tan,verb
vantalaður,unspoken,adjective
á borð við,like,preposition
sjálfvirkur,automatic,adjective
saurugur,dirty,adjective
nafnaskrá,list of names,noun
er,when,subordinatingConjunction
fræðiheiti,technical term,noun
vatnsþrýstingur,water pressure,noun
vitneskja,knowledge,noun
rýma,evacuate,verb
sjálfsmorðsflugmaður,suicide pilot,noun
pakki,pack,noun
ábyrgðartilfinning,sense of responsibility,noun
skýjabakki,cloud bank,noun
axarskaft,axe-shaft,noun
að minnsta kosti,at least,adverb
hreyfill,motor,noun
leikrit,play,noun
sjávarútvegs- og landbúnaðarráðuneyti,Ministry of Fisheries and Agriculture,noun
siðprúður,polished,adjective
heslihneta,hazel nut,noun
skriða,landslide,noun
stokkur,channel,noun
ágæti,excellence,noun
stúrinn,grieved,adjective
tónverk,music,noun
gosbrunnur,fountain,noun
los,looseness,noun
Írak,Iraq,noun
tilhliðrun,shift,noun
hagnýta,utilise,verb
rifna,tear,verb
keltneskumælandi,Celtic speaker,noun
steinhús,concrete building,noun
asi,hurry,noun
óhræsi,monster,noun
rusl,trash,noun
spínat,spinach,noun
á móti því,against,adverb
Ljótur,Ljótur,properNoun
snjallræði,clever solution,noun
smit,infection,noun
rindill,weakling,noun
veigalítill,slight,adjective
klæddur,dressed,adjective
upptakari,opener,noun
óhagganlegur,immoveable,adjective
Íslendingur,Icelander,noun
kekkjast,go lumpy,verb
andstyggð,disgust,noun
athafnamaður,businessman,noun
messa,say mass,verb
glæra,transparency,noun
spretta,grow,verb
Jósef,Jósef,properNoun
skúffa,drawer,noun
hallærislegur,uncool,adjective
fituskertur,fat-reduced,adjective
þybbinn,plump,adjective
Asbjörn,Asbjörn,properNoun
ögn,bit,noun
snafs,drink,noun
næstum,almost,adverb
pakkning,packing,noun
taða,hay,noun
ærslast,rollick,verb
alla vega,any way,adverb
við,with,preposition
krunka,croak,verb
sannleikur,truth,noun
fleiri,more,pronoun
fleiri,more,determiner
fleiri,more,pronoun
fleiri,more,determiner
fleiri,more,pronoun
fleiri,more,determiner
fleiri,more,pronoun
fleiri,more,determiner
fótur,foot,noun
salat,lettuce,noun
grasrót,grass roots,noun
sjóngler,lens,noun
Úlfur,Úlfur,properNoun
brennisteinn,sulfur,noun
þjóðaratkvæði,referendum,noun
tilskipun,decree,noun
hrota,snoring,noun
eintyngdur,monolingual,adjective
uppi,above,adverb
slippur,shipyard,noun
suðlægur,southerly,adjective
vindur,wind,noun
víða,all,adverb
kókoshneta,coconut,noun
nafnverð,face value,noun
útiloka,exclude,verb
fá inngöngu í,get into,verb
ydda,sharpen,verb
dæmigerður,typical,adjective
rest,remains,noun
viðspyrna,foothold,noun
skipulegur,well composed,adjective
afstaða,attitude,noun
framhlaðningur,musket,noun
heiðskír,cloudless,adjective
bruni,fire,noun
hvalveiðiskip,whaler,noun
smásjá,microscope,noun
Mexíkó,Mexico,properNoun
götuhorn,street corner,noun
glataður,lost,adjective
mikilvægi,importance,noun
stökkur,brittle,adjective
kasmírull,cashmire wool,noun
alþýðlegur,popular,adjective
sá,that,relativePronoun
sá,that,pronoun
sá,that,determiner
sá,that,demonstrativePronoun
sá,that,determiner
sá,that,demonstrativePronoun
sá,that,relativePronoun
sá,that,pronoun
sá,that,determiner
sá,that,demonstrativePronoun
sá,that,determiner
sá,that,demonstrativePronoun
brúnka,tan,noun
kólnun,hypothermia,noun
skammtur,quantum,noun
kofi,hut,noun
Morgunblað,Morgunblað,properNoun
herforingi,officer,noun
róni,bum,noun
stofufangelsi,house arrest,noun
að,that,subordinatingConjunction
þrunginn,filled with,adjective
volæði,wretchedness,noun
lúr,nap,noun
lagaákvæði,legal provision,noun
sægur,crowd,noun
skrökva,lie,verb
skrökva,lie,presentParticipleAdjective
sýklahernaður,germ warfare,noun
ætlun,intention,noun
áritun,inscription,noun
utanríkisráðherra,Foreign Minister,noun
saklaus,innocent,adjective
geðstirður,disagreeable,adjective
blóðflokkur,blood type,noun
átak,effort,noun
hænublundur,forty winks,noun
leður,leather,noun
áheit,vow,noun
slúður,gossip,noun
tileygur,cross-eyed,adjective
æ,always,adverb
vökna,get wet,verb
sóðalegur,dirty,adjective
glenna,open wide,verb
planta,plant,noun
stéttaskipting,class division,noun
jökulsprunga,crevasse,noun
álag,spell,noun
sexhyrningur,hectagon,noun
gervihnöttur,satellite,noun
lúterskur,Lutheran,adjective
grásprengdur,grizzled,adjective
guðfræðingur,theologian,noun
tunglskin,moonshine,noun
þolanlegur,bearable,adjective
heimsvaldastefna,imperialism,noun
fræðilegur,technical,adjective
fjárfesting,investment,noun
hagkerfi,economic system,noun
ósæmilegur,unworthy,adjective
sarga,rasp,verb
dunkur,can,noun
drungi,murky weather,noun
frumtala,prime number,noun
smiðja,smithy,noun
þumalfingur,thumb,noun
vængstýfa,pinion,verb
mislingar,measles,noun
hressa,invigorate,verb
asmi,asthma,noun
þjóðverji,German,noun
lofsöngur,hymn,noun
eitill,lymph gland,noun
æ,ow,interjection
ljóður,flaw,noun
búbót,windfall,noun
píka,pussy,noun
tálga,carve,verb
afpanta,cancel,verb
rykfallinn,dusty,adjective
fundur,meeting,noun
sundrung,discord,noun
hlykkjast,wind,verb
sæluvíma,ecstasy,noun
vantrú,lack of faith,noun
bending,direction,noun
rúmteppi,blanket,noun
mannvonska,evil,noun
vala,pebble,noun
jasmína,jasmine,noun
kitlinn,ticklish,adjective
svekkja,harass,verb
skírnarvottorð,baptismal certificate,noun
neyðarlegur,embarrassing,adjective
Litháen,Lithuania,properNoun
hrinda í framkvæmd,realise,verb
ríkidæmi,wealth,noun
endi,end,noun
tvenna,pair,adjective
feiminn,shy,adjective
sænskumælandi,Swedish-speaking,adjective
háalvarlegur,very serious,adjective
viðurnefni,nickname,noun
guðmóðir,godmother,noun
askur,ash tree,noun
tittur,pin,noun
skírlífi,chastity,noun
austan,eastwardly,adverb
brottfararspjald,boarding card,noun
þunglyndislegur,moody,adjective
hrikalega,terribly,adverb
nafnorð,noun,noun
nefhol,nasal cavity,noun
þreifa,feel,verb
nepja,chill,noun
elja,endurance,noun
stríð,war,noun
Vínarborg,Vienna,noun
pí,Pi,noun
fæddur,born,adjective
útreið,trip on horseback,noun
illa,badly,adverb
skrudda,old book,noun
brúneygður,brown-eyed,adjective
samþykki,consent,noun
slark,dissipation,noun
uppástunga,proposal,noun
skála,toast,verb
gaffall,fork,noun
gremjulegur,annoying,adjective
hrekkja,harass,verb
frakkur,bold,adjective
vistmaður,inmate,noun
söngur,song,noun
ferja,ferry,noun
pinni,stick,noun
andarsteggur,drake,noun
útvega,provide,verb
maur,ant,noun
kjúka,bone,noun
skellinaðra,motorscooter,noun
greiða,comb,verb
kálfi,calf,noun
útgerðarmaður,ship-owner,noun
enduróma,reverberate,verb
reykelsi,incense,noun
báðir,both,pronoun
fyrirsæta,model,noun
loka,latch,noun
vindasamur,windy,adjective
þrunginn,swollen,adjective
snjókast,snowball fight,noun
stöng,pole,noun
friðartími,peacetime,noun
hágráta,cry one's eyes out,verb
uppskipun,unloading,noun
mikilfenglegur,great,adjective
sökkull,base,noun
fullnýta,use to the full,verb
stefnufastur,purposeful,adjective
stálheppinn,extremely lucky,adjective
náið,intimately,adverb
rafmagnslaus,electricity-less,adjective
amlóði,sluggard,noun
hita,heat,verb
þrálátur,persistent,adjective
söngmaður,singer,noun
lærdómsríkur,informative,adjective
handavinna,handiwork,noun
hreppa,get,verb
fólksfjöldi,population,noun
ræta,root,verb
hjallur,wooden shed with open splits between the boards,noun
rönd,strip,noun
blóta,curse,verb
vesturland,Western country,noun
tengja saman,link,verb
sneið,taunt,noun
afskræma,disfigure,verb
þoka,fog,noun
vitur,wise,adjective
brjóstsviði,heartburn,noun
fræðimaður,scholar,noun
læsilegur,legible,adjective
valta,steamroll,verb
staðfesting,ratification,noun
kinn,cheek,noun
heilagur,holy,adjective
úr,out of,preposition
blátt áfram,downright,adverb
sjóari,fisherman,noun
færanlegur,moveable,adjective
einstaklingshyggja,individualism,noun
gemsi,mobile phone,noun
tímatal,chronology,noun
hertogi,duke,noun
Gunnar,Gunnar,properNoun
hægð,calm,noun
sopi,sip,noun
flauel,corduroy,noun
tilsögn,instruction,noun
handklæði,towel,noun
klessa,lay-about,noun
útsettur,orchestrated,adjective
útskrifaður,discharged,adjective
spýta,piece of wood,noun
framsókn,advance,noun
dyggð,virtue,noun
skeið,spoon,noun
hrifinn,impressed,adjective
aðstandandi,kinsman,noun
frumufræði,cytology,noun
tríó,trio,noun
almennilega,properly,adverb
öxl,shoulder,noun
steppa,steppe,noun
afnotagjald,licence fee,noun
áður en,before,subordinatingConjunction
púta,whore,noun
lútetín,lutetium,noun
haugarfi,chickweed,noun
ljúfmenni,kind person,noun
þýskukennari,German teacher,noun
í fyrrasumar,last summer,adverb
jakki,jacket,noun
barnagæla,nursery rhyme,noun
fúkyrði,term of abuse,noun
reikistjarna,planet,noun
eldhaf,blaze,noun
kýla,stuff,verb
Össur,Össur,properNoun
saðsamur,satisfying,adjective
tog,coarse wool,noun
löggilda,legalise,verb
starfsbróðir,colleague,noun
styggja,frighten off,verb
laun,salary,noun
tréblásturshljóðfæri,woodwind instrument,noun
Wikipedia,Wikipedia,properNoun
tengiliður,link,noun
nýlegur,recent,adjective
lömun,paralysis,noun
reyndar,actually,adverb
dúkur,table cloth,noun
uppskrúfaður,affected,adjective
skemmtistaður,place of entertainment,noun
kýla,hit,verb
nemandi,student,noun
vitrun,revelation,noun
þverfóta,be unable to turn around,verb
blóðgjöf,blood transfusion,noun
umferðamiðstöð,bus terminal,noun
yfirvegaður,composed,adjective
nálapúði,needle cushion,noun
takmarka,limit,verb
eigna,attribute,verb
öxull,axis,noun
Kalifornía,California,properNoun
skrælingi,barbarian,noun
hippi,hippie,noun
sokkaleistur,foot,noun
hreinlæti,hygiene,noun
framan,front,adverb
aspas,asparagus,noun
útlifaður,burnt out,adjective
hamborgarhryggur,glazed ham,noun
raust,voice,noun
þanki,thought,noun
fjölga,increase,verb
fangaráð,output,noun
sjómaður,fisherman,noun
blóðnasir,bloody nose,noun
upplag,nature,noun
áhlaup,storm,noun
grípa til,resort to,verb
strandaglópur,castaway,noun
fiskiskip,fishing boat,noun
tamur,familiar,adjective
eftirmaður,successor,noun
ástkær,beloved,adjective
verkjatafla,pain-killer,noun
skammtur,portion,noun
í sambandi við,regarding,preposition
safírblár,sapphire blue,noun
skífa,record,noun
hnéfiðla,cello,noun
tonn,tonne,noun
upphrópunarmerki,exclamation mark,noun
mynd,picture,noun
almennur,general,adjective
hland,urine,noun
laufgast,leaf,verb
eik,oak,noun
ryðfrír,stainless,adjective
töng,pliers,noun
vanrækja,neglect,verb
hægviðri,calm weather,noun
hrægammur,vulture,noun
fátæktarhverfi,poor area,noun
væla,whine,verb
hefill,plane,noun
tak,stitch,noun
ágjarn,greedy,adjective
aðalmerki,chief banner,noun
kreppa,economic depression,noun
stilla,calm,verb
rangfæra,misrepresent,verb
eðlilegur,normal,adjective
ókunnugur,stranger,adjective
spott,mockery,noun
spurning,question,noun
Guðmundsson,Guðmundsson,properNoun
annríki,intense activity,noun
kvikmyndahús,cinema,noun
þvegill,mop,noun
lýsa,describe,verb
glerungur,glaze,noun
blæjubíll,convertible,noun
útstöð,workstation,noun
dulbúningur,disguise,noun
órjúfanlegur,indiscrete,adjective
blíðka,soften,verb
koma,arrival,noun
egg,egg,noun
geta,ability,noun
slæpingi,loafer,noun
reisulegur,stately,adjective
raketta,skyrocket,noun
sérprent,offprint,noun
her,army,noun
gagntaka,captivate,verb
Lundúnir,London,properNoun
Kínverji,Chinese,noun
gjóta,farrow,verb
skræða,tattered old book,noun
jaki,floe,noun
vinnsla,processing,noun
skuldsetning,gearing,noun
pantur,pawn,noun
hugdetta,idea on the spur of the moment,noun
strætó,bus,noun
skipherra,naval captain,noun
alfaraleið,beaten track,noun
hálftími,half an hour,noun
skömmu eftir að,shortly after,subordinatingConjunction
fata,pail,noun
auðsæld,wealth,noun
hverasvæði,geothermal area,noun
þreyta,get tired,verb
útborgun,payment,noun
eldsnöggt,swiftly,adverb
utan við,outside,preposition
valdníðsla,misuse of power,noun
unaður,delight,noun
hripa,leak,verb
blót,worship of pagan gods,noun
neðarlega,in the bottom half,adverb
grandskoða,scrutinise,verb
listaverk,work of art,noun
umturna,disarrange,verb
blessun,benediction,noun
svefnvagn,sleeping car,noun
hængur,male salmon,noun
sprella,have fun,verb
prósi,prose,noun
hraðall,accelerator,noun
farrými,class,noun
slagbrandur,bolt,noun
sigla,mast,noun
skjólgóður,warm,adjective
erfiðisvinna,labour,noun
andstyggilegur,cruel,adjective
náttúruhyggja,naturalism,noun
truflun,disturbance,noun
öryggi,safety,noun
nærtækur,handy,adjective
móðurmál,native language,noun
alskýjaður,overcast,adjective
sameign,public property,noun
tvíkeppni,doubles,noun
leiður,sad,adjective
karfa,basket,noun
hneykslanlegur,offensive,adjective
ljón,lion,noun
fullkomlega,perfectly,adverb
stjórnarkreppa,government crisis,noun
bær,town,noun
galli,fault,noun
volk,hardship,noun
úreltur,obsolete,adjective
viðra,air,verb
demba,shower,noun
skutur,stern,noun
bómull,cotton,noun
fínlegur,delicate,adjective
valda,cause,verb
skammbyssa,handgun,noun
minnisstæður,memorable,adjective
ábyrgðarlaus,irresponsible,adjective
vanþróaður,undeveloped,adjective
rækilegur,thorough,adjective
róstusamur,tumultuous,adjective
leit,search,noun
skorpa,crust,noun
hvatamaður,initiator,noun
kyrrlátur,tranquil,adjective
framtak,enterprise,noun
bógur,shoulder,noun
í tengslum við,in connection with,preposition
metorðagjarn,ambitious,adjective
víður,wide,adjective
kjördæmi,constituency,noun
þangað,there,adverb
fjöldamorð,mass murder,noun
jarl,earl,noun
raupa,boast,verb
hógværð,moderation,noun
hórdómur,adultery,noun
hlynur,maple,noun
gaur,pole,noun
hafís,pack ice,noun
listrænn,artistic,adjective
nös,nostril,noun
einvera,solitude,noun
stundlegur,temporal,adjective
einangraður,isolated,adjective
hvítna,turn white,verb
gáta,riddle,noun
reima,lace,verb
innlendur,domestic,adjective
magn,amount,noun
blómlegur,blooming,adjective
lipur,affable,adjective
par,pair,noun
hnupla,filch,verb
svíkja,betray,verb
hvilft,corrie,noun
fjörður,fjord,noun
blöndunartæki,mixer tap,noun
senn,soon,adverb
Gustav,Gustav,properNoun
tækur,accceptable,adjective
brot,break,noun
bikkja,nag,noun
þorskur,cod,noun
leggja upp laupana,give up,verb
guðspjall,gospel,noun
líkþorn,corn,noun
hrokkinn,curly,adjective
afkoma,profit,noun
víóla,viola,noun
öfuguggi,pervert,noun
snaggaralegur,quick,adjective
verksvið,work area,noun
eldur,fire,noun
þrái,obstinacy,noun
léttúðugur,loose,adjective
labba,walk,verb
tefla,play chess,verb
myndskreyta,illustrate,verb
býsna,considerably,adverb
skeggjaður,bearded,adjective
spyrna,kick,verb
jólatré,Christmas tree,noun
upplyfting,entertainment,noun
tvisvar,twice,adverb
hnignun,decline,noun
þanþol,elasticity,noun
óeðli,unnaturalness,noun
kærleikur,love,noun
pukur,secretiveness,noun
firma,business,noun
annar,second,adjective
umsaminn,agreed,adjective
vos,being wet and cold from exposure to weather,noun
svindl,fraud,noun
sumarfrí,summer holidays,noun
milliliður,middleman,noun
samkeppni,competition,noun
rjúka,rush,verb
þjóðtrú,folk belief,noun
óskertur,intact,adjective
óformlegur,informal,adjective
snöggtum,considerably,adverb
safnhaugur,compost heap,noun
linur,soft,adjective
erfðaefni,DNA,noun
spjót,spear,noun
nístandi,biting,adjective
kaffibrauð,pastry,noun
ákæruvald,the prosecution,noun
framseljanlegur,transferable,adjective
lúra,take a nap,verb
mánudagur,Monday,noun
seinka,put back,verb
glit,gleam,noun
vitnaleiðsla,examination of witnesses,noun
ónýtur,incompetent,adjective
búningsklefi,locker room,noun
flug,flight,noun
upploginn,made-up,adjective
stífur,formal,adjective
lífseigur,tenacious,adjective
endaþarmur,rectum,noun
hjálplegur,helpful,adjective
árshátíð,annual party,noun
atvikssaga,anecdote,noun
drekkja,drown,verb
meira að segja,even,adverb
þversum,across,adverb
búðarborð,counter,noun
gróðavænlegur,expected to be profitable,adjective
dómsmál,court case,noun
skriðjökull,glacier,noun
háaloft,attic,noun
karlremba,machismo,noun
ágerast,increase,verb
negull,clove,noun
heillaósk,good wishes,noun
bænheyra,hear a prayer,verb
eiga,own,verb
áfengissjúklingur,alcoholic,noun
biðstöð,bus stop,noun
skeið,amble,noun
skítseiði,low-life,noun
lagfæring,improvement,noun
kaldlyndur,cold,adjective
sníkill,parasite,noun
þjóðdans,folk dance,noun
svahílí,Swahili,noun
vænta,expect,verb
málvenja,usage,noun
höggva,cut,verb
flá,skin,verb
eftirláta,leave,verb
beisla,harness,verb
híði,winter lair,noun
sterklegur,strong,adjective
blinda,blindness,noun
gruggugur,muddy,adjective
kófsveittur,dripping with sweat,adjective
næpa,turnip,noun
smjatta,smack one's lips,verb
ráðalaus,perplexed,adjective
burðarmaður,porter,noun
úti,outside,adverb
keppnishjól,racing bike,noun
strumpur,smurf,noun
þannig,that kind of,adjective
skýla,shelter,verb
hylur,deep place,noun
viðskiptajöfnuður,current account balance,noun
matargerð,cooking,noun
hekla,crochet,verb
óákveðinn greinir,indefinite article,noun
arfi,weed,noun
regngalli,waterproofs,noun
þyngd,weight,noun
mengjafræði,set theory,noun
færeyska,Faroese,noun
ódaunn,stench,noun
liðlega,in excess,adverb
kókospálmi,coconut tree/palm,noun
villingur,miscreant,noun
væta,moisten,verb
djúpur,deep,adjective
skarpur,sharp,adjective
dimma,darkness,noun
úti á,out at,preposition
heillandi,charming,adjective
viðskiptaráðuneyti,Ministry of Business Affairs,noun
forsenda,prerequisite,noun
trekt,funnel,noun
afl,strength,noun
hald,handhold,noun
óútreiknanlegur,unpredictable,adjective
teningur,dice,noun
blóta,worship pagan gods,verb
hljóðblöndun,mixing,noun
nytsamlegur,useful,adjective
konfekt,assorted chocolates,noun
saltur,salty,adjective
tímanlega,in good time,adverb
linsa,lens,noun
utan,without,adverb
nefnd,committee,noun
súlurit,bar chart,noun
feiti,grease,noun
ótt,fast,adverb
torvelda,make difficult,verb
óætur,inedible,adjective
pípulagningamaður,plumber,noun
rétta,right side,noun
mjöll,snow,noun
hrókur,rook,noun
skipverji,crew,noun
tankbíll,tanker,noun
passlegur,fitting,adjective
náma,pit,noun
afturför,worsening,noun
hóra,whore,noun
langvinnur,protracted,adjective
kynlíf,sex,noun
skautbúningur,Icelandic festival costume for women,noun
