source,target,POS
proces,process,noun
miti,wash,verb
nacija,nation,noun
radnički,worker,adjective
Đurđić,Đurđić,properNoun
požar,fire,noun
smirivati,calm,verb
kompletirati,complete,verb
ogroman,vast,adjective
juhuhu,yoohoo,interjection
usmjerenje,orientation,noun
dobrovoljački,volunteer,adjective
sredina,centre,noun
galon,gallon,noun
plod,fruit,noun
iskušati,tempt,verb
saudijski,Saudi,adjective
negativan,negative,adjective
metropolski,metropolitan,adjective
svjedočiti,witness,verb
dijeliti,divide,verb
odmah,instantly,adverb
firma,company,noun
bumbar,bumblebee,noun
aluminijski,aluminium,adjective
pravilan,right,adjective
tvrdoglav,headstrong,adjective
abramski,Abrahamic,adjective
nebriga,neglect,noun
ili,or,coordinatingConjunction
dizati,hoist,verb
sakupljač,collector,noun
kao što,just as,adverb
otpor,resistance,noun
Apostolski,Apostolski,properNoun
apostolstvo,apostlehood,noun
informirati,brief,verb
Franić,Franić,properNoun
atomska bomba,atomic bomb,noun
Stipišić,Stipišić,properNoun
studentica,student,noun
Vujić,Vujić,properNoun
jurnuti,storm,verb
ogroman,giant,adjective
hitan,urgent,adjective
Dokić,Dokić,properNoun
doživotan,life-long,adjective
Proevski,Proevski,properNoun
ukrašavati,adorn,verb
vilica,fork,noun
pomoćni glagol,auxiliary verb,noun
fenomenalan,phenomenal,adjective
Lazinski,Lazinski,properNoun
vremenski,time,adjective
tup,blunt,adjective
Cipar,Cyprus,properNoun
tekst,text,noun
kraj,end,noun
polje,field,noun
rekonstrukcija,reconstruction,noun
Mević,Mević,properNoun
Nusanović,Nusanović,properNoun
tvrd,hard,adjective
stvaranje,creation,noun
oblik,shape,noun
isprika,excuse,noun
finalan,final,adjective
olimpijski,olympic,adjective
admiral,admiral,noun
Bogosavljević,Bogosavljević,properNoun
Huskić,Huskić,properNoun
učiti,study,verb
Polonca,Polonca,properNoun
čajnik,teapot,noun
otvoriti,open,verb
Davinić,Davinić,properNoun
Bjelorusija,Belarus,properNoun
HU,HU,noun
dućančić,little shop,noun
kimnuti,nod,verb
nadirati,gush,verb
nepokretnost,immobility,noun
pregovaranje,negotiate,verb
sopotski,Sopot,adjective
prezentovati,present,verb
dvadeset i osmero,twenty-eight,numeral
prednost,benefit,noun
krepost,virility,noun
investicija,investment,noun
gustiš,thicket,noun
odvlačiti,distract,verb
Petričević,Petričević,properNoun
fiskalni,fiscal,adjective
bivanje,be,verb
adaptiranje,adaptation,noun
kantonizacija,cantonisation,noun
Miličić,Miličić,properNoun
rizikovati,risk,verb
porođaj,childbirth,noun
fronta,front,noun
ozbiljan,serious,adjective
Štajerska,Styria,properNoun
otkrivanje,discovery,noun
bogomolja,place of worship,noun
kičmena moždina,spinal cord,noun
špica,title sequence,noun
presuda,judgement,noun
reguliranje,regulate,verb
odsjev,reflection,noun
Cenić,Cenić,properNoun
diktatorstvo,dictatorship,noun
trud,labour,noun
angažirati,deploy,verb
Rudović,Rudović,properNoun
do tada,until then,adverb
stimuliranje,stimulating,noun
Avramski,Avramski,properNoun
konsultantski,consultant,adjective
biohemija,biochemistry,noun
ratar,farmer,noun
afganistanski,Afghan,adjective
ponuda,bid,noun
režija,direction,noun
neodložan,vital,adjective
obveza,duty,noun
regeneracija,regeneration,noun
dostojanstvo,dignity,noun
iskupiti,redeem,verb
četirmetarski,four-metre,adjective
zvjezdica,star,noun
malokalibarski,sporting,adjective
basist,bass guitar player,noun
kojekakav,some,pronoun
kojekakav,some,determiner
kojekakav,some,pronoun
kojekakav,some,determiner
zakletva,oath,noun
uže,rope,noun
utisak,impression,noun
Trmčić,Trmčić,properNoun
uzgoj,breeding,noun
Hadžirušidović,Hadžirušidović,properNoun
kozarstvo,goat-breeding,noun
prije,before,adverb
Matanić,Matanić,properNoun
rupica,hole,noun
bratstvo,brotherhood,noun
štuka,pike,noun
posvećenost,commitment,noun
kroz,through,preposition
atmosfera,environment,noun
atmosfera,atmosphere,noun
rezervni,emergency,adjective
predložen,proposed,adjective
interpretacija,interpretation,noun
građevinski,building,adjective
salata,salad,noun
cijepljenje,vaccination,noun
satelitski,satellite,adjective
krivovjerstvo,heresy,noun
debljina,obesity,noun
kulinarski,culinary,adjective
Dujmić,Dujmić,properNoun
točan,firm,adjective
Hasan,Hasan,properNoun
modifikacija,modification,noun
tračnica,rail,noun
postavljati,lay,verb
legitimacija,legitimation,noun
predizborni,tight,adjective
bazirati,base,verb
opsluživati,tend,verb
praskozorje,dawn,noun
ispričavati,apologise,verb
vatrogasni,firefighting,adjective
čest,respected,adjective
prati,wash,verb
uživo,live,adverb
Olimp,Olympus,properNoun
rotirajući,revolving,adjective
moć,strength,noun
otpuštanje,dismissal,noun
sadašnji,present,adjective
prvorazredno,marvellously,adverb
Kolumb,Kolumb,properNoun
nesuradnja,non-cooperation,noun
ukrašen,embellished,adjective
trgovinica,store,noun
plan izvedbe,action plan,noun
revizorski,revisionary,adjective
osjećaj,feeling,noun
osuda,criticism,noun
opeka,brick,noun
zona,zone,noun
trka,race,noun
turistički,tourist,adjective
glazbalo,musical instrument,noun
gost,guest,noun
zanemarivanje,neglect,noun
nezadovoljan,displeased,adjective
racionalizacija,streamlining,noun
pogačica,bannock,noun
udostojiti,deign,verb
Sainović,Sainović,properNoun
kompleks,complex,noun
zaštita,care,noun
Lukić,Lukić,properNoun
štand,booth,noun
slanje,send,verb
solipsizam,solipsism,noun
jahač,rider,noun
zapravo,actually,adverb
prvi puta,first time,adverb
bijela krvna stanica,white blood cell,noun
zakašnjavati,run late,verb
ideja,notion,noun
flaster,sticking plaster,noun
Izola,Izola,properNoun
milovanje,fondle,verb
voden,aquatic,adjective
pilana,sawmill,noun
poredak,ranking,noun
koljeno,joint,noun
razuznavački,intelligence,adjective
šokiranost,shock,noun
pozivati,invite,verb
nastupiti,perform,verb
da,that,subordinatingConjunction
osoban,personal,adjective
žalost,sorrow,noun
presedan,precedent,noun
avnojski,air,adjective
bezopasan,harmless,adjective
trezvenost,sobriety,noun
sadašnje vrijeme,present tense,noun
Soljačić,Soljačić,properNoun
objediniti,consolidate,verb
Čolić,Čolić,properNoun
Rašević,Rašević,properNoun
utjecaj,effect,noun
svijeća,candle,noun
nezaposlen,unemployed,adjective
Čehinja,Czech,noun
odraz,reflection,noun
pripremati,make,verb
hvala,thank you,interjection
agenda,issue,noun
lav,lion,noun
kubni,cubic,adjective
komemoracija,commemoration,noun
Đikić,Đikić,properNoun
ubod,sting,noun
privući,attract,verb
razmišljati,muse,verb
paket,package,noun
mijena,phase,noun
naseljen,inhabited,adjective
nikakav,no kind of,preposition
instaliranje,install,verb
tunjevina,tuna,noun
obećanje,promise,noun
Zalog,Zalog,properNoun
neka,even though,subordinatingConjunction
devedeset i devet,ninety-nine,numeral
dubok,deep,adjective
započinjanje,launch,noun
televizor,television,noun
regija,region,noun
ukaz,enactment,noun
osiguranje,assurance,noun
spasitelj,saviour,noun
konačan,final,adjective
odvojiti,abstract,verb
identitet,identity,noun
nadomak,close to,preposition
momče,lad,noun
studiranje,studentship,noun
Balić,Balić,properNoun
političar,politician,noun
bratoubojstvo,fratricide,noun
danju,during the day,adverb
bombarder,bomber,noun
znojenje,sweat,verb
Šoljačić,Šoljačić,properNoun
Jusić,Jusić,properNoun
psihijatrijski,psychiatric,adjective
suglasnost,agreement,noun
ispražnjavati,empty,verb
djevica,maiden,noun
zabilježivati,write down,verb
istinski,true,adjective
korisnik,consumer,noun
priznavati,admit,verb
pola sata,half an hour,noun
poziv,summons,noun
majka,mother,noun
nemilost,disfavour,noun
smjelost,bravery,noun
reklamni,advertising,adjective
zadovoljan,happy,adjective
Dragojević,Dragojević,properNoun
odreći,forgo,verb
Mikerović,Mikerović,properNoun
posao brijača,barbership,noun
vazduh,atmosphere,noun
septembar,September,noun
ravnica,plain,noun
prahistorijski,prehistoric,adjective
suštinski,vital,adjective
Slavković,Slavković,properNoun
Savković,Savković,properNoun
građanka,citizen,noun
pristati,agree,verb
sedam,seven,numeral
početnik,beginner,noun
kruška,pear,noun
kritika,critique,noun
žabokrečina,ditch water,noun
brodvejski,Broadway,adjective
presuda,conviction,noun
Arsović,Arsović,properNoun
atenski,Athens,adjective
uzlazno,ascendingly,adverb
Termiti,Termiti,properNoun
magmatska stijena,porphyritic igneous rock,noun
nasilu,forcibly,adverb
svoj,his,adjective
svoj,his,pronoun
svoj,his,possessivePronoun
svoj,his,determiner
namjera,intention,noun
pokoran,obedient,adjective
naplaćivati,charge,verb
zaposlen,employed,adjective
bizantinski,Byzantine,adjective
svijećnjak,candelabrum,noun
karizma,charisma,noun
proučavanje,study,noun
iscrtavati,outline,verb
suprotstavljanje,facing,noun
formiran,formed,adjective
diskografija,discography,noun
Dragović,Dragović,properNoun
jednak,equal,adjective
protivljenje,objection,noun
Janičiević,Janičiević,properNoun
pjesma,song,noun
manevriranje,maneuvering,noun
Grujić,Grujić,properNoun
prepirka,argument,noun
zjenica,pupil,noun
dvadeset,twenty,numeral
izopačenost,perversion,noun
glasački,voting,adjective
službenica,clerk,noun
Osmanagić,Osmanagić,properNoun
lijes,coffin,noun
stjenica,bedbug,noun
popularno,popularily,adverb
razarati,ravage,verb
blizina,vicinity,noun
kuharstvo,cooking,noun
klub,club,noun
predati,hand over,verb
slika,picture,noun
operativan,operating,adjective
krupan,large,adjective
desničarski,right,adjective
životinja,animal,noun
disk,disc,noun
jezik,tongue,noun
neuspjeh,failure,noun
prekooceanski,transatlantic,adjective
vijenac,wreath,noun
držak,hilt,noun
okrivljavanje,accusation,noun
šofer,chauffeur,noun
gigantski,giant,adjective
reorganizacija,reorganisation,noun
Bach,Bach,properNoun
ocjena,score,noun
ključan,crucial,adjective
plovilo,craft,noun
osam,eight,numeral
regrutiranje,recruitment,noun
rov,trench,noun
vojak,soldier,noun
Stanbolić,Stanbolić,properNoun
čas,moment,noun
birati,vote,verb
rodilja,woman in labor,noun
sredstvo za smirenje,tranquilizer,noun
trećina,third,noun
strahovati,apprehend,verb
dizenterija,dysentery,noun
Groza,Groza,properNoun
imenovati,name,verb
ostali,remaining,adjective
misteriozan,mysterious,adjective
krivični,penal,adjective
autokracija,autocracy,noun
normalizacija,normalisation,noun
unašati,add,verb
sam,actual,adjective
sramotan,disgraceful,adjective
leteti,fly,verb
smjelo,boldly,adverb
prekosutra,day after tomorrow,adverb
Vujačić,Vujačić,properNoun
arbitraža,arbitrage,noun
jednostran,one-sided,adjective
istraživanje,survey,noun
Nezakcij,Nesactium,properNoun
pogledavati,glance,verb
izvoran,original,adjective
obrambeni,defence,adjective
pravokutnik,rectangle,noun
zahvaliti,thank,verb
Mitevski,Mitevski,properNoun
smrtnost,death rate,noun
slijed,series,noun
zobene pahuljice,cereal,noun
Mehmedagić,Mehmedagić,properNoun
zapadnobalkanski,Western Balkan,adjective
vauvau,woof,interjection
populacija,population,noun
prevaljivati,tip over,verb
štrumpf,smurf,noun
zahtjevan,demanding,adjective
raskidati,terminate,verb
ženskost,femininity,noun
funkcioner,officer,noun
saksonski,Anglo-Saxon,adjective
nemoguće,impossibly,adverb
sazvati,assemble,verb
procjenjivati,estimate,verb
zaštitnik,protector,noun
Horvatić,Horvatić,properNoun
pokretajući,set in motion,verb
pokretajući,set in motion,presentParticipleAdjective
pokretajući,set in motion,verb
pokretajući,set in motion,presentParticipleAdjective
Mančevski,Mančevski,properNoun
saziv,convocation,noun
postojan,repeated,adjective
razmjer,scale,noun
Medenić,Medenić,properNoun
kelvin,kelvin,noun
portugalski,Portuguese,adjective
koreografski,choreographic,adjective
Udovičić,Udovičić,properNoun
tiranski,Tirana,adjective
online,online,adverb
šijitski,Shiite,adjective
barcelonski,Barcelona,adjective
nadahnuti,inspire,verb
napokon,finally,adverb
prikladnost,fitness,noun
verifikacija,verification,noun
micati,move,verb
marketing,marketing,noun
imperatorski,imperial,adjective
štrajkovati,be on strike,verb
klobučarstvo,millinery,noun
otkrivati,reveal,verb
efikasan,effective,adjective
vena,vein,noun
Mikerević,Mikerević,properNoun
Dramski,Dramski,properNoun
preventiva,prevention,noun
kći,daughter,noun
Čikotić,Čikotić,properNoun
Krivdić,Krivdić,properNoun
održati,deliver,verb
Karganović,Karganović,properNoun
Lazović,Lazović,properNoun
bob,bobsled,noun
pokupiti,collect,verb
dužnosnik,official,noun
kidnapiranje,kidnap,verb
aureola,aureole,noun
barometar,barometer,noun
Ivanov,Ivanov,properNoun
vodeći,top,adjective
patrijarh,patriarch,noun
poklade,carnival,noun
seoski,country,adjective
okov,shackle,noun
prenijeti,convey,verb
Randić,Randić,properNoun
tata,dad,noun
četiri puta,four times,adverb
predstava,play,noun
neonacizam,neo-nazism,noun
utjecati,affect,verb
čist,clear,adjective
lani,last year,adverb
zapovjednik,commander,noun
zavjera,conspiracy,noun
vjerodostojan,credible,adjective
hrabar,brave,adjective
ishod,outcome,noun
Nemanja,Nemanja,properNoun
smrtan,death,adjective
hej,hey,interjection
težak,difficult,adjective
pronevjera,embezzlement,noun
realan,actual,adjective
pridati,give,verb
stopanski,commercial,adjective
Jalić,Jalić,properNoun
repatriranje,repatriation,noun
Malkić,Malkić,properNoun
nemir,riot,noun
nagao,impulsive,adjective
razaznavanje,discerning,noun
panonski,Pannonic,adjective
racionalizacija,rationalisation,noun
razrađivati,elaborate,verb
gledateljica,viewer,noun
bezuman,foolish,adjective
obarati,knock down,verb
Grosuplje,Grosuplje,properNoun
rezultirati,result,verb
umivaonik,washstand,noun
čimpanza,chimpanzee,noun
osvještavati,educate,verb
Nizozemska,Netherlands,properNoun
trideset i četvero,thirty-four,numeral
danac,Dane,noun
zaštitni,protective,adjective
krinka,disguise,noun
Rahela,Rahela,properNoun
uzorkovanje,sampling,noun
islandski,Icelandic,adjective
Tanuševski,Tanuševski,properNoun
licemjer,hypocrite,noun
napetost,tension,noun
straža,watch,noun
financiranje,funding,noun
voda,water,noun
sunčev sustav,solar system,noun
Pusić,Pusić,properNoun
Primorska,Primorska,properNoun
no,but,coordinatingConjunction
započeti,commence,verb
nepotpun,incomplete,adjective
istjecati,leak,verb
tečaj,course,noun
pouzdanost,reliability,noun
ukidati,cancel,verb
trostranački,tri-partite,adjective
čak,even,adverb
lokvica,puddle,noun
zamjenjivati,change,verb
treći,third,adjective
popustiti,give in,verb
Sakić,Sakić,properNoun
znatan,significant,adjective
hlap,lobster,noun
šetati,walk,verb
odgovarati,respond,verb
igdje,anywhere,adverb
jasnost,clarity,noun
Krivokapić,Krivokapić,properNoun
Barišić,Barišić,properNoun
životarenje,poverty,noun
štrajkati,strike,verb
Kojadonović,Kojadonović,properNoun
super,super,adjective
Ljubičić,Ljubičić,properNoun
svakako,of course,adverb
suparnički,rival,adjective
stubište,stairwell,noun
Palić,Palić,properNoun
oktobar,October,noun
sedamdeset i sedam,seventy-seven,numeral
gepard,cheetah,noun
autokrat,autocrat,noun
dojka,bosom,noun
desetero,ten,numeral
Frković,Frković,properNoun
istrebljenje,extinction,noun
nedovoljan,disgruntled,adjective
tajnik,secretary,noun
jato,flock,noun
napad,aggression,noun
restitucija,restitution,noun
gesta,gesture,noun
optužilački,indictment,adjective
selekcija,selection,noun
iščeznuti,disappear,verb
tačke,wheelbarrow,noun
sila,force,noun
čudnovat,peculiar,adjective
vizionarstvo,vision,noun
zakašnjenje,delay,noun
brokerski,broker,adjective
početak,beginning,noun
fizičar,physicist,noun
odstajati,age,verb
suđenje,trial,noun
bradica,beard,noun
Smailagić,Smailagić,properNoun
premoć,supremacy,noun
uprava,management,noun
susretati,meet,verb
investicijski,investment,adjective
Abraham,Abraham,properNoun
njega,care,noun
vrh,on the top of,preposition
makedonski,Macedonian,adjective
ždrijelo,pharynx,noun
nuklearna energija,nuclear energy,noun
kolegica,colleague,noun
Pandora,Pandora,properNoun
destabilizacija,destabilisation,noun
stoik,stoic,noun
točan,accurate,adjective
baletni,ballet,adjective
povjerenik,fiduciary,noun
pojedinac,individual,noun
Ibrahimpašić,Ibrahimpašić,properNoun
šivati,sew,verb
Dumić,Dumić,properNoun
užasan,terrible,adjective
obrazovanost,education,noun
Tirana,Tirana,properNoun
stvoriti,make,verb
sred,in the middle of,preposition
Botev,Botev,properNoun
lijevanje,cast,verb
ljubožderstvo,cannibalism,noun
čestitka,greeting card,noun
sprovesti,carry out,verb
veličanstvo,majesty,noun
Ninković,Ninković,properNoun
rekord,record,noun
zajednički,mutual,adjective
otpočinjati,begin,verb
kraljevski,kingly,adjective
valjak,cylinder,noun
anestezija,anesthesia,noun
hodati,walk,verb
marljivost,diligence,noun
ključan,key,adjective
Marković,Marković,properNoun
tjerati,shoo,verb
rječnik,vocabulary,noun
učenica,student,noun
Zjajić,Zjajić,properNoun
pošteda,spare,verb
izuzetno,extraordinarily,adverb
ostali,different,adjective
plijesan,mould,noun
crkvica,church,noun
revolucionerstvo,revolutionaryship,noun
grubijanstvo,gruffness,noun
motor,engine,noun
sudija,referee,noun
ceremonija,ceremony,noun
izraziti,express,verb
prisutan,physical,adjective
mrcina,carcass,noun
Bukurešt,Bucharest,properNoun
pašnjak,pasture,noun
guštara,thicket,noun
uslov,requirement,noun
bol,pain,noun
neurokirurg,neurosurgeon,noun
udarni,shock,adjective
mal,short,adjective
euroazijski,Eurasian,adjective
neukusan,distasteful,adjective
klimatski,climate,adjective
razvojan,developmental,adjective
pokušaj,try,noun
oprava,gear,noun
namjera,intent,noun
ženskarstvo,rakishness,noun
elastika,elastic,noun
lak,light,adjective
rođendan,birthday,noun
doživljaj,experience,noun
teška industrija,large scale industry,noun
osmijeh,smile,noun
predznak,accidental,noun
izbjeglica,refugee,noun
Judež,Judež,properNoun
dio,section,noun
Vuksanović,Vuksanović,properNoun
štakor,rat,noun
bogumilstvo,bogomilism,noun
osvrtati,review,verb
poštenje,honesty,noun
doživljaj,event,noun
Manasievski,Manasievski,properNoun
tražilo,viewfinder,noun
izražavanje,expression,noun
planinar,mountaineer,noun
sigurnosni,safety,adjective
jednoglasnost,accord,noun
dozvola,permit,noun
zainteresiran,keen,adjective
zaraživati,infect,verb
nepravedan,unfair,adjective
ustrajan,persistent,adjective
čitati,read,verb
kanta,bucket,noun
rubrika,section,noun
angažiranje,engagement,noun
Valvasor,Valvasor,properNoun
Sadiković,Sadiković,properNoun
cijenjen,admired,adjective
precizan,precise,adjective
domaći,domestic,adjective
vinski,wine,adjective
ispitivati,analyse,verb
čavka,jackdaw,noun
divovski,giant,adjective
peh,bad luck,noun
Besić,Besić,properNoun
nerazuman,unreasonable,adjective
konkretan,particular,adjective
poduzetnik,enterpreneur,noun
Carinski,Carinski,properNoun
užareno,glowing hot,adverb
staklarstvo,glazier trade,noun
slijepa ulica,impasse,noun
Dragićević,Dragićević,properNoun
četa,legion,noun
pokraj,next to,preposition
dezinfekcija,disinfection,noun
čovjek,person,noun
ispod,under,preposition
pošten,fair,adjective
Dejanović,Dejanović,properNoun
okidač,trigger,noun
krah,crunch,interjection
odrediti,allot,verb
otpustiti,fire,verb
Petrašević,Petrašević,properNoun
trideset i četiri,thirty-four,numeral
album,album,noun
inzulinski,insulin,adjective
zvučnik,speaker,noun
platforma,platform,noun
ohridski,Ohrid,adjective
Miljković,Miljković,properNoun
bašibozuk,bashi-bazouk,noun
zagovor,recommendation,noun
pouka,lesson,noun
Konjić,Konjić,properNoun
grudi,breast,noun
dezintegracija,disintegration,noun
etnografski,ethnographic,adjective
povod,occasion,noun
akrobacija,stunt,noun
Jotić,Jotić,properNoun
micanje,advance,noun
Salihović,Salihović,properNoun
nepripremljenost,unwillingness,noun
deset,ten,numeral
istrebljenje,extermination,noun
advokat,lawyer,noun
procjena,evaluation,noun
gulaš,stew,noun
trojanski,Troy,adjective
kapelica,chapel,noun
voli,love,modal
povod,reason,noun
slobodan,free,adjective
proba,rehearsal,noun
tabla,board,noun
sarađivati,collaborate,verb
efikasan,efficient,adjective
u,on,preposition
plastičan,plastic,adjective
preimenovanje,renaming,noun
gospodarica,mistress,noun
Milošević,Milošević,properNoun
kinematografija,cinematography,noun
pust,empty,adjective
žalopojka,dirge,noun
potkrepljivati,confirm,verb
Plut,Plut,properNoun
složen,complex,adjective
Prlja,Prlja,properNoun
ljekarna,pharmacy,noun
nevladin,regional,adjective
monopol,monopoly,noun
sastav,make up,noun
uljudan,courteous,adjective
veoma,very,adverb
uglađenost,refinement,noun
distribucijski,distribution,adjective
odbljesak,flare,noun
kombinat,combine,noun
raspoređivanje,deployment,noun
Darko,Darko,properNoun
kuhanje,cooking,noun
Đurović,Đurović,properNoun
razrješivati,unravel,verb
borba,battle,noun
mikroklimatski,micro-climate,adjective
tužilaštvo,prosecution,noun
učiteljstvo,school system,noun
neprofesionalan,unprofessional,adjective
dubina,deep,noun
školjka,clam,noun
drolja,slut,noun
kaligrafski,caligraphic,adjective
sugovornik,interlocutor,noun
Čotrić,Čotrić,properNoun
izvršiti,perform,verb
Čuričić,Čuričić,properNoun
Pejanović,Pejanović,properNoun
Mustafić,Mustafić,properNoun
bruto,gross,noun
klarinet,clarinet,noun
mislilac,thinker,noun
puno,much,adverb
puž,snail,noun
pedeset i šestero,fifty-six,numeral
torba,bag,noun
Bojović,Bojović,properNoun
sedam puta,seven times,adverb
Novović,Novović,properNoun
Pavlović,Pavlović,properNoun
obnavljati,replenish,verb
baština,legacy,noun
pripravan,ready,adjective
atrakcija,attraction,noun
Gospić,Gospić,properNoun
ruševina,ruin,noun
bitan,substantial,adjective
okorio,hardcore,adjective
zakonodavstvo,legislature,noun
bal,ball,noun
društven,social,adjective
Softić,Softić,properNoun
rafiniranost,refinement,noun
ugodan,nice,adjective
popustljiv,indulgent,adjective
putnik,traveller,noun
panamski,Panamanian,adjective
lagan,small,adjective
javna kuća,brothel,noun
predmetak,prefix,noun
konstituiranje,constituting,noun
martovski,terrorist,adjective
zvijezda,star,noun
način,manner,noun
slovenski,Slovenian,adjective
izba,closet,noun
časopis,magazine,noun
proširenje,expand,verb
festival,festival,noun
tadašnji,then,adjective
Slišković,Slišković,properNoun
ljubiteljstvo,amateurism,noun
kad god,any time,adverb
dopunski,extra,adjective
nesposoban,incompetent,adjective
koža,skin,noun
razlog,reason,noun
oporavljati,recover,verb
srh,shiver,noun
Sapić,Sapić,properNoun
podmukao,treacherous,adjective
maloljetnost,minority,noun
ukrug,in circles,adverb
Nikolić,Nikolić,properNoun
kafana,cafe,noun
dolje,down,adverb
zloba,malevolence,noun
moze,can,verb
moze,can,modal
čarobno,magically,adverb
povećan,increased,adjective
star,old,adjective
sredina,middle,noun
ručica,handle,noun
Tokić,Tokić,properNoun
ograđivati,enclose,verb
dostupnost,availability,noun
elektroinžinjerstvo,electrical engineering,noun
atlas,atlas,noun
oblast,province,noun
Vistinski,Vistinski,properNoun
objekat,object,noun
prokletstvo,curse,noun
nominirati,nominate,verb
zbogom,farewell,interjection
elegantan,elegant,adjective
brdo,hill,noun
između,between,adverb
centralnodesničarski,centre-right,adjective
Kosovo,Kosovo,properNoun
višedesetljetni,decades-long,adjective
inženjerstvo,engineering,noun
Glišić,Glišić,properNoun
Vrčakovski,Vrčakovski,properNoun
veliki,large,adjective
službenik,official,noun
amandman,amendment,noun
blizak,nearby,adjective
inspiracija,inspiration,noun
primorski,coastal,adjective
Sequi,Sequi,properNoun
no,well,interjection
dodijeliti,allocate,verb
budući,next,adjective
decenija,decade,noun
liberaliziranje,liberalisation,noun
aplicirati,apply,verb
topao,hot,adjective
održavanje,maintenance,noun
doznačnica,receipt,noun
prigovor,objection,noun
akademija,academy,noun
partnerski,partner,adjective
Murtić,Murtić,properNoun
tjedan,week,noun
Crnić,Crnić,properNoun
posjetitelj,visitor,noun
crkva,church,noun
damping,dumping,noun
više,more,adverb
Vidić,Vidić,properNoun
prozorski okvir,window pane,noun
Sandanski,Sandanski,properNoun
gledati,watch,verb
pamuk,cotton,noun
proizvesti,make,verb
napajati,power,verb
osamdeset i pet,eighty-five,numeral
birokratija,bureaucracy,noun
citirati,cite,verb
kozmopolitski,cosmopolitan,adjective
zanemarivati,neglect,verb
biranje,selection,noun
domovina,country,noun
parafiranje,initialling,noun
anonimnost,anonymity,noun
zaista,truely,adverb
grebati,scratch,verb
pobjeći,run away,verb
različit,mixed,adjective
površina,capital area,noun
zemljak,compatriot,noun
proputovati,travel,verb
vezati,tie,verb
Stambolić,Stambolić,properNoun
Freud,Freud,properNoun
komisija,committee,noun
Stanković,Stanković,properNoun
klepetanje,emergence,noun
slavenski,Slavonic,adjective
Aleksander,Aleksander,properNoun
intiman,intimate,adjective
gradnja,construction,noun
inventura,stocktaking,noun
Obrenović,Obrenović,properNoun
talog,sediment,noun
Kopenhagen,Copenhagen,properNoun
provesti,carry out,verb
sirijski,Syrian,adjective
komitski,revolutionary,adjective
Skoplje,Skopje,properNoun
izazvati,provoke,verb
lakoća,ease,noun
iznaći,find,verb
prijetiti,threaten,verb
Sunjić,Sunjić,properNoun
entitet,entity,noun
pripremljenost,preparation,noun
opat,abbot,noun
naklonjenost,willingness,noun
hod,walk,noun
dvadeset i sedam,twenty-seven,numeral
debata,debate,noun
vjedro,bucket,noun
vrijedan,hard-working,adjective
ispravljati,rectify,verb
stopanski,economic,adjective
kartonski,plastic,adjective
otkupljivati,redeem,verb
kad,when,preposition
testiranje,testing,noun
pretpostaviti,assume,verb
bagdadski,Baghdad,adjective
Slavonija,Slavonia,properNoun
prebacivati,switch,verb
sjeme,seed,noun
pozdravljati,greet,verb
regulativa,regulation,noun
reanimacija,resuscitation,noun
generalka,makeover,noun
starinski,ancient,adjective
podrazumijevati,imply,verb
trenutno,at the moment,adverb
džamija,mosque,noun
sporo,slowly,adverb
zamjena,exchange,noun
menadžment,management,noun
odstupati,deviate,verb
brod,ship,noun
Koreja,Korea,properNoun
legura,alloy,noun
ljudski,human,adjective
šapa,paw,noun
spremati,tidy,verb
spašavati,rescue,verb
pust,bleak,adjective
burag,rumen,noun
svađa,argument,noun
omogućavanje,facilitation,noun
oštar,strict,adjective
trošak,cost,noun
križaljka,crossword,noun
suverenitet,sovereignty,noun
grozno,abhorringly,adverb
Gjorgjoski,Gjorgjoski,properNoun
pivara,brewery,noun
samostanski,monastery,adjective
prijetnja,threat,noun
predstojeći,forthcoming,adjective
ako je,if,subordinatingConjunction
Imamović,Imamović,properNoun
Vučetić,Vučetić,properNoun
hortikultura,horticulturist,noun
prijevara,deceit,noun
vlast,power,noun
Hasanefendić,Hasanefendić,properNoun
Klepić,Klepić,properNoun
odisati,buzz,verb
teatar,theatre,noun
raspra,controversy,noun
Spahić,Spahić,properNoun
gozba,feast,noun
isticati,highlight,verb
ponešto,some,adverb
ekskurzija,excursion,noun
diskriminacija,discrimination,noun
srednjedesničarski,centre-right,adjective
siva mrena,cataract,noun
hidrant,fire hydrant,noun
Tadić,Tadić,properNoun
nosilja,hen,noun
ljubopitnost,curiosity,noun
rukavica samo s palcem,mitten,noun
istočnoevropski,East European,adjective
izricati,predicate,verb
mišić,muscle,noun
razići,disband,verb
zagrebački,Zagreb,adjective
pridobivanje,win,verb
logor,camp,noun
objavljivanje,release,noun
Simšić,Simšić,properNoun
vijuga,gyrus,noun
citadela,citadel,noun
Iran,Iran,properNoun
stranački,party,adjective
grašak,pea,noun
skakati,jump,verb
cjenik,price list,noun
utroba,entrails,noun
Bašić,Bašić,properNoun
podnijeti,stand,verb
zainteresiran,interested,adjective
program,channel,noun
noga,foot,noun
Mihael,Michael,properNoun
festivalski,festival,adjective
pogoršanje,deterioration,noun
sredina,environment,noun
ustajati,arise,verb
lakejstvo,lackeyship,noun
gradina,fort,noun
Ajanović,Ajanović,properNoun
Drava,Drave,properNoun
naplatni,billing,adjective
pješaštvo,infantry,noun
pokretanje,start,noun
Vukojević,Vukojević,properNoun
ozbiljnost,seriousness,noun
naprava,device,noun
nesretnik,unfortunate,noun
