source,target,POS
challenge,retar,verb
propagandistic,propagandístico,adjective
pessimism,pesimismo,noun
ticket,poñer unha multa,verb
hopping mad,feito unha furia,adjective
yearbook,anuario,noun
Wilson,Wilson,properNoun
log,rexistrar,verb
synchronize,sincronizar,verb
feminist,feminista,noun
Thai,tailandés,adjective
Macquarie Island,Illa Macquarie,properNoun
as,tal como,subordinatingConjunction
intrigue,maquinación,noun
Valentine,Valentín,properNoun
dissidence,disidencia,noun
infuriate,enfurecer,verb
allege,alegar,verb
be obstructive,pór trabas,verb
paramount,primordial,adjective
Illinois,Illinois,properNoun
soon,pronto,adverb
define,definir,verb
remain,perdurar,verb
groan,xemido,noun
stitch,puntada,noun
jokingly,en broma,adverb
alignment,aliñamento,noun
mouse,rato,noun
disability,incapacidade,noun
psychiatry,psiquiatría,noun
Puna Pau,Puna Pau,properNoun
saying,refrán,noun
pornography,pornografía,noun
manifest,manifestar,verb
vacant,vacante,adjective
achieve,atinxir,verb
community,comunidade,noun
binoculars,prismáticos,noun
homosexual,homosexual,noun
financially,financeiramente,adverb
translation,tradución,noun
incomprehensible,incomprensíbel,adjective
body,organismo,noun
Manhattan,Manhattan,properNoun
unwittingly,inconscientemente,adverb
attentive,atento,adjective
moan,queixa,noun
simile,símil,noun
alchemist,alquimista,noun
discrepancy,discrepancia,noun
skin,pela,noun
enroll,alistarse,verb
cloister,claustro,noun
defeat,derrotar,verb
Albany,Albany,properNoun
crisis,crise,noun
a friend in need is a friend indeed,os males fan amigos,interjection
pay tribute to,homenaxear,verb
zoological,zoolóxico,adjective
since,desde entón,adverb
frighteningly,pavorosamente,adverb
mind,importar,verb
prospecting,exploración,noun
golden,dourado,adjective
taxpaying,contribuínte,adjective
representativeness,representatividade,noun
carriage,transporte,noun
record,gravar,verb
vaccine,vacina,noun
stand,estar,verb
Cadiz,Cádiz,properNoun
transparent,transparente,adjective
positively,positivamente,adverb
John X,Xoán X,properNoun
hitherto,ata agora,adverb
equalize,igualar,verb
pussy willow,salgueiro,noun
fishery,pesca,noun
abundance,fartura,noun
founding,fundador,adjective
sweet,lambonada,noun
journal,journal,noun
dust,po,noun
dryness,secura,noun
embarrass,avergoñar,verb
at ease,relaxado,adjective
Nicole,Nicole,properNoun
broth,caldo,noun
reputation,reputación,noun
firmness,firmeza,noun
Berger,Berger,properNoun
Tolkien,Tolkien,properNoun
columnist,columnista,noun
girl,mozo,noun
Khartoum,Cartún,properNoun
pine,piñeiro,noun
forward,adiante,adverb
extension,prórroga,noun
accede,consentir,verb
hypophysis,hipófise,noun
Chagall,Chagall,properNoun
platform,plataforma,noun
restructuring,reestruturación,noun
shot,disparo,noun
Pope,papa,noun
whipped,batido,adjective
siege,asedio,noun
foreign exchange,cambio,noun
club,club,noun
Cervantes,Cervantes,properNoun
pie in the sky,castelos no ar,adverb
councillor,rexedor,noun
superior,superior,adjective
for the first time,por primeira vez,adverb
discredited,desacreditado,adjective
Talabani,Talabani,properNoun
gender reassignment,cambio de sexo,noun
McQueen,McQueen,properNoun
with great difficulty,ás topadas,adverb
Libyan,libio,noun
corporal,corporal,adjective
reasoned,fundamentado,adjective
existence,existencia,noun
stroke,acariciar,verb
negotiate,negociar,verb
gate,comporta,noun
uniform,uniforme,noun
implement,aplicar,verb
ramification,ramificación,noun
McEwan,McEwan,properNoun
holiday,vacacións,noun
drain,sumidoiro,noun
serial,serial,noun
opinion,opinión,noun
opportunity,oportunidade,noun
coastal,litoral,adjective
cheeky,descarado,adjective
etching,augaforte,noun
care,preocuparse,verb
definitively,definitivamente,adverb
thank you,grazas,interjection
meander,meandro,noun
command,dominio,noun
forcibly,forzosamente,adverb
lend,deixar,verb
derogate,derrogar,verb
Hellada,Hélade,properNoun
telescope,telescopio,noun
soldier,soldado,noun
rock,rock,noun
punch,dar unha puñada,verb
person,persoa,noun
Saturday,sábado,noun
Yugoslavian,iugoslavo,noun
overtaking,adiantamento,noun
hassle,enfastiar,verb
recession,recesión,noun
smith,ferreiro,noun
learning,aprendizaxe,noun
dossier,dosier,noun
detail,pormenorizar,verb
backstitch,repunte,noun
shrewdness,sagacidade,noun
Aztec,azteca,noun
Alzheimer,Alzheimer,properNoun
smell,cheirar,verb
judiciary,poder xudicial,noun
grief,dor,noun
mill,muíño,noun
A Mariña,A Mariña,properNoun
Indianapolis,Indianapolis,properNoun
cash,efectivo,noun
commissariat,comisaría,noun
bridegroom,namorado,noun
militiaman,miliciano,noun
adopt,adoptar,verb
delayed,atrasado,adjective
glimpse,ollada,noun
intuitive,intuitivo,adjective
UPyD,UPyD,noun
autonomy,autonomía,noun
short-term,a curto prazo,adverb
warn,alertar,verb
Cela,Cela,properNoun
sandpaper,lixar,verb
investment,investimento,noun
cattle,gando,noun
solitaire,solitario,noun
set up,instalar,verb
discourage,disuadir,verb
Adidas,Adidas,properNoun
Simon,Simon,properNoun
dogma,dogma,noun
follow on,seguir,verb
reregistration,reinscripción,noun
pleasant,agradábel,adjective
patriotism,patriotismo,noun
adultery,adulterio,noun
dying woman,moribundo,noun
in the meantime,mentres tanto,adverb
identity card,carné de identidade,noun
unknown,incógnita,noun
Antioquia,Antioquía,properNoun
flavour,sabor,noun
sitcom,comedia de enredo,noun
nest,nío,noun
readjust,reaxustar,verb
understand,comprender,verb
brat,fedello,noun
Bavarian,bávaro,noun
restaurant,restaurante,noun
rubble,cascallo,noun
irresponsible,irresponsable,adjective
Playboy,Playboy,properNoun
submerge,mergullar,verb
fashion,moda,noun
coaching,adestramento,noun
whale,balea,noun
small,pequecho,adjective
mark,manchar,verb
Wallonia,Valonia,properNoun
in his behalf,no seu nome,adverb
asphalt,asfalto,noun
square,praza,noun
ring,cerco,noun
insurgent,insurxente,adjective
pressure,presionar,verb
course,marcha,noun
DJ,picadiscos,noun
headset,auricular,noun
Sanxenxo,Sanxenxo,properNoun
relative,parente,noun
generally,polo xeral,adverb
irritation,irritación,noun
media,medio de comunicación,noun
domain,dominio,noun
offer,oferta,noun
stare at,fitar,verb
Martí,Martí,properNoun
boss,xefe,noun
squid,lura,noun
immutable,inmutábel,adjective
November,novembro,noun
so on,etcétera,adverb
educator,educador,noun
edge,aresta,noun
revolutionary,revolucionario,noun
lead,liderar,verb
thrombosis,trombose,noun
fatty,gordecho,adjective
Gaelic,gaélico,adjective
humidity,humidade,noun
finance,financiar,verb
hurry,présa,noun
householder,arrendatario,noun
demonstrable,demostrábel,adjective
evidently,evidentemente,adverb
civil servant,funcionario,noun
emotiveness,emotividade,noun
subsequently,subsecuentemente,adverb
company,firma,noun
yawning,bocexante,adjective
overcrowding,masificación,noun
Bierzo,Bierzo,properNoun
coroner,xuíz de instrución,noun
coordination,coordinación,noun
starving,esfameado,adjective
Cannavaro,Cannavaro,properNoun
osier,vimbia,noun
ornament,ornamento,noun
endometrium,endometrio,noun
different,diferente,adjective
punch,dar puñadas,verb
Plaid Cymru,Plaid Cymru,properNoun
logic,lóxica,noun
fickle,inconstante,adjective
hierarchy,xerarquía,noun
auditing,auditoría,noun
circa,ao redor de,preposition
July,xullo,noun
giant,xigante,noun
indigenous,indíxena,adjective
revolutionize,revolucionar,verb
e-mail,enviar,verb
beginner,novato,noun
Martins,Martins,properNoun
doubtless,sen dúbida,adverb
The Clash,The Clash,properNoun
diagram,esquema,noun
the next winter,o próximo inverno,adverb
boot,xutar,verb
make up,compensar,verb
fountain,fonte,noun
heroism,heroicidade,noun
niece,sobriño,noun
dissatisfaction,insatisfacción,noun
docile,dócil,adjective
inconsistent,contraditorio,adjective
southwest,suroeste,noun
perfume,perfumar,verb
digitally,dixitalmente,adverb
cofinancing,cofinanciamento,noun
be missing,faltar,verb
anxiety,ansia,noun
Fandiño,Fandiño,properNoun
none,ningún,pronoun
salinity,salinidade,noun
Bilic,Bilic,properNoun
resonance,resonancia,noun
influential,influente,adjective
West Midlands,West Midlands,properNoun
spoil,espolio,noun
tip,propina,noun
celebrate,celebrar,verb
glitter,escintilación,noun
from,a partir de,preposition
coma,coma,noun
One Thousand and One Nights,As mil e unha noites,properNoun
pavement,beiravía,noun
campaigner,defensor,adjective
comparative,comparativo,noun
incinerate,incinerar,verb
small town,vila,noun
custard-apple,chirimoia,noun
limit,beiril,noun
next Wednesday,a próxima corta feira,adverb
arena,arena,noun
thriving,florecente,adjective
waistcoat,chaleco,noun
Lusitanian,lusitano,noun
claimant,demandante,adjective
previously,anteriormente,adverb
podcaster,podcasteiro,noun
by chance,por acaso,adverb
fish,faenar,verb
stipulate,estipular,verb
calcareous,calcario,adjective
northwest,noroeste,noun
Salonica,Salónica,properNoun
sailor,mariñeiro,adjective
vehemence,vehemencia,noun
capable,capaz,adjective
uncomfortable,incómodo,adjective
indifferent,indiferente,adjective
part,parte,noun
haikai,haikai,noun
Christianity,cristianismo,noun
airliner,avión,noun
heat,quentar,verb
reserve,reserva,noun
resumption,continuación,noun
call off,suspender,verb
self called,autodenominado,adjective
Frente Popular Galega,Frente Popular Galega,properNoun
in behalf of,en nome de,adverb
Kentucky,Kentucky,properNoun
slope,ladeira,noun
slap,dar unha labazada,verb
approve,aprobar,verb
interestingly enough,curiosamente,adverb
velvet,veludo,noun
fabric,tecido,noun
merely,meramente,adverb
brook,arroio,noun
rush,apurarse,verb
cypress,alcipreste,noun
Missouri,Missouri,properNoun
setting,colocación,noun
sexual,sexual,adjective
greatness,grandor,noun
idealize,idealizar,verb
race,correr,verb
performance,actuación,noun
exponent,expoñente,noun
master,mestre,noun
animal,animal,noun
trench,trincheira,noun
prose,prosa,noun
Kansas,Kansas,properNoun
turn,quenda,noun
gain,gañar,verb
harmonization,harmonización,noun
scream,berrar,verb
work,faena,noun
transpiration,transpiración,noun
wrinkle,engurrar,verb
thickness,grosor,noun
belief,crenza,noun
excess,desmán,noun
sure enough,efectivamente,adverb
noria,nora,noun
overall,en xeral,adverb
height,altura,noun
judgement,xuízo,noun
entrepreneurship,espírito empresarial,noun
belt,correa,noun
ally,aliado,noun
supplementary,suplementario,adjective
Maresca,Maresca,properNoun
Catalan,catalán,adjective
Al-Fatah,Al-Fatah,properNoun
carry,traer,verb
word,palabra,noun
disburse,desembolsar,verb
realm,ámbito,noun
curly,crencho,adjective
calculator,calculadora,noun
fatally,fatalmente,adverb
audible,sonoro,adjective
continuity,continuidade,noun
gigabyte,gigabyte,noun
break up,separarse,verb
Methodist,metodista,noun
metaphorical,metafórico,adjective
handwriting,letra,noun
virgin,virxe,noun
omen,presaxio,noun
sleek,bruñido,adjective
Bogota,Bogotá,properNoun
feature,presentar,verb
persistent,persistente,adjective
crime,delito,noun
blatant,descarado,adjective
intrusion,intrusión,noun
devote,adicar,verb
teacher,profesor,noun
charge,carga,noun
touchdown,ensaio,noun
liberalise,liberalizar,verb
imputable,imputable,adjective
autonomous,autónomo,adjective
oxygen,oxíxeno,noun
convertible,convertible,adjective
absolutism,absolutismo,noun
right,dereito,noun
Argentine,arxentino,adjective
frontier,fronteira,noun
shut down,pechar,verb
block,bloquear,verb
Ryanair,Ryanair,properNoun
masculinity,masculinidade,noun
parquet,parqué,noun
need,necesidade,noun
noxious,pernicioso,adjective
fade,murchar,verb
Ossetia,Osetia,properNoun
plume,penacho,noun
thoroughly,meticulosamente,adverb
dead person,morto,noun
disobey,desobedecer,verb
Judaism,xudaísmo,noun
femur,fémur,noun
Kenyan,queniano,adjective
chair,sela,noun
fuel,combustible,noun
journalist,xornalista,noun
stricture,constricción,noun
catastrophe,catástrofe,noun
intendant,intendente,noun
legitimate,lexítimo,adjective
neocolonialism,neocolonialismo,noun
aromatic,aromático,adjective
adoption,adopción,noun
nothing,ren,pronoun
splash,salpicadura,noun
banana,banana,noun
Turkish,turco,adjective
kick-off,saque de centro,noun
mainly,principalmente,adverb
austerity,austeridade,noun
rat,rata,noun
here,acá,adverb
placate,aplacar,verb
throw,botar,verb
dealer,negociante,noun
costly,custoso,adjective
inflatable,inchábel,adjective
gelatin,xelatina,noun
Siena,Siena,properNoun
sprain,escordadura,noun
unsecured,sen garantías,adjective
forge,forxa,noun
I wish,oxalá que,adverb
Clement IV,Clemente IV,properNoun
Ecuador,Ecuador,properNoun
pointillist,puntilista,noun
break,romper,verb
unbidden,espontaneamente,adverb
make money,gañar diñeiro,verb
goal,obxectivo,noun
simulator,simulador,noun
aberration,aberración,noun
jab,comechón,noun
Johann,Johann,properNoun
pull off,quitar,verb
weigh up,ponderar,verb
excitement,emoción,noun
Urkullu,Urkullu,properNoun
deal,asestar,verb
path,traxectoria,noun
maths,matemáticas,noun
uncork,tirar a rolla a,verb
feminism,feminismo,noun
Wolverhampton,Wolverhampton,properNoun
jock,disc jockey,noun
wrap,lear,verb
deputy,deputado,noun
Phokaia,Focea,properNoun
itemise,pormenorizar,verb
scarlet,escarlata,noun
overseas,ultramarino,adjective
forwards,cara adiante,adverb
chiefly,principalmente,adverb
Roman,romano,noun
New Zealand,Nova Zelandia,properNoun
patent,patentar,verb
commonly,xeralmente,adverb
sender,remitente,adjective
unconvincing,pouco convincente,adjective
collaborating,colaborador,adjective
sower,sementador,noun
attacker,atacante,adjective
farm,granxa,noun
temporary,provisional,adjective
inform,avisar,verb
reread,reler,verb
Czech,checo,adjective
entirely,de maneira total,adverb
debtor,debedor,noun
exert,desempeñar,verb
precisely,xustamente,adverb
expensive,caro,adjective
allude,aludir,verb
very bad,pésimo,adjective
Welsh,galés,adjective
morning,mañá,noun
obstruct,obstruír,verb
Basel,Basilea,properNoun
poet,poeta,noun
goalkeeper,porteiro,noun
baby-sitter,ama,noun
relatively,relativamente,adverb
essential,esencial,adjective
true,verdadeiro,adjective
the next Tuesday,o próximo martes,adverb
straight through,completamente,adverb
Poio,Poio,properNoun
look,facha,noun
brother,irmán,noun
polygon,polígono,noun
athlete,atleta,noun
artifact,artefacto,noun
cumbersome,incómodo,adjective
luxation,luxación,noun
learn,aprender,verb
mutiny,amotinarse,verb
down,embaixo,adverb
Titanic,Titanic,properNoun
foreseeable,previsible,adjective
what,que,adjective
what,que,relativePronoun
what,que,pronoun
what,que,determiner
what,que,interrogativePronoun
what,que,determiner
what,que,interrogativePronoun
what,que,adjective
what,que,relativePronoun
what,que,pronoun
what,que,determiner
what,que,interrogativePronoun
what,que,determiner
what,que,interrogativePronoun
madness,tolaría,noun
educate,educar,verb
Valencian,valenciano,noun
Imaxin,Imaxin,properNoun
firmly,firmemente,adverb
call,convocatoria,noun
framework,marco,noun
Rioja,Rioxa,properNoun
impose,impor,verb
carry,levar,verb
PSOE,PSOE,noun
Siam,Siam,properNoun
creativity,creatividade,noun
psychometric,psicométrico,adjective
goddess,deus,noun
sideways,de lado,adverb
competitiveness,competitividade,noun
bailed out,sacado de apuros,adjective
flaw,falla,noun
trap,trampa,noun
billion,mil millóns,noun
starving,famélico,adjective
re,re,adverb
signature,sinatura,noun
mechanical,mecánico,adjective
Helsinki,Helsinki,properNoun
factor,factor,noun
biochemical,bioquímico,adjective
causal,causal,adjective
sinew,tendón,noun
faculty,corpo docente,noun
Castile-La Mancha,Castela-A Mancha,properNoun
coordinate,coordenada,noun
surveillance,vixilancia,noun
initiation,iniciación,noun
panic,sentir pánico,verb
really,realmente,adverb
shredder,triturador,noun
Graeme,Graeme,properNoun
comprehensible,comprensíbel,adjective
high,alto,adjective
shipment,envío,noun
sorely,tremendamente,adverb
yielding,compracente,adjective
ordinarily,normalmente,adverb
Carlota,Carlota,properNoun
marginalisation,marxinalización,noun
newspaper,diario,noun
wrist,moneca,noun
afternoon,tarde,noun
adversely,desfavorabelmente,adverb
household,casa,noun
suspense,suspense,noun
as early as last Winter,xa o inverno pasado,adverb
unanimity,unanimidade,noun
separation,separación,noun
gratitude,agradecemento,noun
skill,habilidade,noun
skyscraper,rañaceos,noun
criminally,criminalmente,adverb
Straw,Straw,properNoun
Cambodia,Cambodia,properNoun
sometimes,ás veces,adverb
thrill,emocionar,verb
manipulate,manipular,verb
Armenia,Armenia,properNoun
accumulation,acumulación,noun
electric,eléctrico,adjective
racism,racismo,noun
bombing,atentado con bombas,noun
fortune,fortuna,noun
deficiency,deficiencia,noun
Provence,Provenza,properNoun
dismantle,desmantelar,verb
pet,mascota,noun
rig,amaño,noun
victim,vítima,noun
subordinate,subordinado,adjective
Manchuria,Manchuria,properNoun
roam,deambulación,noun
Donostia,Donostia,properNoun
reprography,reprografía,noun
suggestion,suxestión,noun
wise,sabio,adjective
simplify,simplificar,verb
deer,cervo,noun
earthly,terreal,adjective
Indochinese,indochinés,noun
paedophile,pedófilo,noun
legalize,legalizar,verb
controversial,polémico,adjective
dive,mergullarse,verb
Ferrol,O Ferrol,properNoun
socialization,socialización,noun
with us,connosco,preposition
far,lonxe,adverb
mention,mencionar,verb
knowingly,á mantenta,adverb
raise,levantar,verb
synthesis,síntese,noun
safety,seguranza,noun
establish,establecer,verb
steam,vapor,noun
partisan,partisano,adjective
Mediterranean,mediterráneo,adjective
urge,impulso,noun
in a trice,nun santiamén,adverb
that,ese,pronoun
that,ese,determiner
that,ese,demonstrativePronoun
Beijing,Beixing,properNoun
shut,pechar,verb
twist,xiro,noun
surprise,abraiar,verb
Lyon,Lión,properNoun
sinusitis,sinusite,noun
passive,pasivo,adjective
maximum,máximo,noun
grandstand,tribuna,noun
perfection,perfección,noun
Guatemalan,guatemalteco,adjective
dash,truncar,verb
under the counter,bajo cuerda,adverb
Slovakia,Eslovaquia,properNoun
cohesion,cohesión,noun
chew,mascar,verb
over,sobre,preposition
vendor,vendedor,noun
concrete,concreto,adjective
paternal,paternal,adjective
Batteaux,Batteaux,properNoun
nice,agradábel,adjective
wall,parede,noun
foregoing,precedente,adjective
in the prime of life,na flor da vida,adverb
gild,dourar,verb
intoxication,intoxicación,noun
as well,tamén,adverb
casual,casual,adjective
mathematical,matemático,adjective
Byzantine,bizantino,adjective
low,abaixo,adverb
haul,arrastrar,verb
householder,inquilino,noun
Cochón,Cochón,properNoun
opt,optar,verb
sign,letreiro,noun
harmonic,harmónico,adjective
Sadler,Sadler,properNoun
incubation,incubación,noun
redress,remediar,verb
lying,mentirán,adjective
Suso,Suso,properNoun
yet,aínda,adverb
toil,traballar duramente,verb
memorial,conmemorativo,adjective
keyboard,teclado,noun
medicine,menciña,noun
corporatism,corporativismo,noun
excessively,excesivamente,adverb
take into account,ter en conta,verb
chief,xefe,noun
risk,risco,noun
everywhere,en todas partes,adverb
build,construír,verb
phenomenal,fenomenal,adjective
employment,ocupación,noun
fully,plenamente,adverb
Japanese,nipón,adjective
Moraña,Moraña,properNoun
medicine,medicina,noun
pretext,pretexto,noun
albariño,albariño,adjective
inflection,inflexión,noun
comparative,comparativo,adjective
commercial,anuncio,noun
sale,venda,noun
as,coma,subordinatingConjunction
bump,chocar,verb
pronunciation,pronunciación,noun
solicit,solicitar,verb
span,período,noun
from bad to worse,de mal a peor,adverb
fact,feito,noun
Norwich,Norwich,properNoun
lack of,carecer de,verb
origin,orixe,noun
powerful person,poderoso,noun
defenceless,indefenso,adjective
Bob,Bob,properNoun
honor,honra,noun
king,rei,noun
entrust,encomendar,verb
Belgium,Bélxica,properNoun
folk,folk,adjective
Sandra,Sandra,properNoun
defender,defensor,noun
adore,adorar,verb
head,cabeza,noun
green,verde,noun
Sci Fi,ciencia ficción,noun
others,outro,pronoun
Protestant,protestante,adjective
hint,pista,noun
mirror,espello,noun
paradox,paradoxo,noun
Canarian,canario,adjective
triple,triplo,noun
consolidation,consolidación,noun
Moura,Moura,properNoun
concealed,disimulado,adjective
compound,composto,noun
wool,la,noun
delivery,entrega,noun
Vodafone,Vodafone,properNoun
unexpected,inesperado,adjective
Trento,Trento,properNoun
Tuesday,terceira feira,noun
sandal,sandalia,noun
frock,habitude,noun
ring,repenicar,verb
Zimbabwe,Zimbabwe,properNoun
grammarian,gramático,noun
support,avalar,verb
Slovene,esloveno,adjective
keeper,garda,noun
revoke,revogar,verb
wounded,ferido,adjective
lingerie,lenzaría,noun
darkness,escuridade,noun
resolution,disposición,noun
head,testa,noun
addict,adicto,noun
cashier,caixeiro,noun
reservoir,encoro,noun
premature,prematuro,adjective
spread,untar,verb
filter,filtrar,verb
comb,peitear,verb
lèse majesté,lesa maxestade,noun
Status Quo,Status Quo,properNoun
answer,resposta,noun
next,vindeiro,adjective
vase,floreiro,noun
outcry,clamor,noun
acquisition,adquisición,noun
connote,connotar,verb
turn,xirar,verb
conjunction,conxunción,noun
characterise,caracterizar,verb
technological,tecnolóxico,adjective
race,raza,noun
Rangel,Rangel,properNoun
adaptable,adaptábel,adjective
equator,ecuador,noun
Kerr,Kerr,properNoun
Sven,Sven,properNoun
shop window,escaparate,noun
11-S,11-S,noun
equilibrium,equilibrio,noun
Potter,Potter,properNoun
disciplinary,disciplinario,adjective
pain,dor,noun
sizeable,considerable,adjective
Millán,Millán,properNoun
scientific,científico,adjective
Zumthor,Zumthor,properNoun
surrealism,surrealismo,noun
sparse,disperso,adjective
scarce,escaso,adjective
philosophically,filosoficamente,adverb
throughway,autoestrada,noun
once,unha vez,adverb
Pau,Pau,properNoun
Latin,latino,adjective
pristine,prístino,adjective
Paltrow,Paltrow,properNoun
anticompetitive,anticompetitivo,adjective
fortuitous,fortuíto,adjective
Black Sabbath,Black Sabbath,properNoun
sanatorium,sanatorio,noun
unhappy,infeliz,adjective
support,sustentar,verb
writing,escrita,noun
leaf,folla,noun
mussel,mexillón,noun
Kenyan,kenyano,adjective
Nepalese,nepalí,adjective
Mark,Mark,properNoun
European,europeo,adjective
awfully,moito,adverb
medal,medalla,noun
Beijing,Beijing,properNoun
preselection,preselección,noun
conclusive,concluínte,adjective
offspring,descendencia,noun
Aragon,Aragón,properNoun
neighborhood,barrio,noun
racist,racista,adjective
as,como,subordinatingConjunction
undersigned,abaixo asinado,noun
appropriately,apropiadamente,adverb
knock over,tirar,verb
civilian,civil,adjective
crustacean,crustáceos,noun
stylized,estilizado,adjective
submit,entregar,verb
pack,empaquetar,verb
Carrol,Carrol,properNoun
clientism,caciquismo,noun
Raúl,Raúl,properNoun
talk,parola,noun
varying,variábel,adjective
Plath,Plath,properNoun
resist,resistir,verb
mistaken,enganado,adjective
livelihood,modo de vida,noun
next October,o próximo outubro,adverb
womb,matriz,noun
increasing,crecente,adjective
pyramid,pirámide,noun
eucalyptus,eucalipto,noun
beauty,beleza,noun
ruler,gobernante,noun
Cristina,Cristina,properNoun
invitation,invitación,noun
this,isto,pronoun
revolver,revólver,noun
south,sur,noun
work,traballo,noun
brown-eyed,de ollos marróns,adjective
Sálvora,Sálvora,properNoun
grant,subvención,noun
mist,neboeiro,noun
MacDiarmid,MacDiarmid,properNoun
ultraperipheral,ultraperiférico,adjective
plough,arar,verb
televise,televisar,verb
beneath,debaixo,adverb
puzzle,confundir,verb
marrow,médula,noun
capture,captura,noun
French,francés,adjective
hit,éxito,noun
affect,incidir,verb
prompt,pronto,adjective
achieve,conseguir,verb
go in,entrar,verb
Miss,señorito,noun
genial,apracible,adjective
at first,ó principio,adverb
book,reservar,verb
dependency,dependencia,noun
bump into,esnafrarse contra,verb
Logroño,Logroño,properNoun
affluent,rico,adjective
postponable,prorrogable,adjective
sign,fichar,verb
select,selecto,adjective
saviour,salvador,noun
the next August,o próximo agosto,adverb
expeditious,expedito,adjective
alert,alerta,noun
Montjuïc,Montjuic,properNoun
Wall Street,Wall Street,properNoun
Plymouth,Plymouth,properNoun
giddiness,frivolidade,noun
scenic,escénico,adjective
occasion,ocasión,noun
heartless,desalmado,adjective
glove,guante,noun
crucifix,crucifixo,noun
emphasis,énfase,noun
as,conforme,subordinatingConjunction
perpetrate,perpetrar,verb
coordinator,coordinador,noun
biometrical,biométrico,adjective
Sassanian,sasánida,noun
exhaustive,exhaustivo,adjective
circle,círculo,noun
Saint Paul,Saint Paul,properNoun
Caixa Galicia,Caixa Galicia,properNoun
symmetric,simétrico,adjective
conjugate,conxugar,verb
Nicolau,Nicolau,properNoun
gramma,avoa,noun
horoscope,horóscopo,noun
Ptolemey,Ptolomeo,properNoun
Rivas,Rivas,properNoun
goal,meta,noun
maximize,maximizar,verb
reassignment,reasignación,noun
excellence,excelencia,noun
loudmouthed,falabarato,adjective
fifteenth,decimoquinto,determiner
under-estimate,subestimar,verb
Dover,Dover,properNoun
earlier times,épocas anteriores,noun
sharply,bruscamente,adverb
tooth,dente,noun
hurdy-gurdy,zanfona,noun
Yemen,Iemen,properNoun
such as,tales como,preposition
East Timor,Timor Leste,properNoun
Frankfurt,Frankfurt,properNoun
face,enfrontarse,verb
be very busy,estar moi ocupado,verb
lamp,lámpada,noun
endeavour to,loitar por,verb
handle,manexar,verb
Togo,Togo,properNoun
clergyman,clérigo,noun
inject,inxectar,verb
PPdeG,PPdeG,noun
old,vello,adjective
Argentine,arxentino,noun
whip,azoutar,verb
seasickness,mareo,noun
pejorative,despectivo,adjective
marine,mariño,adjective
fright,susto,noun
irreparably,irreparabelmente,adverb
fortunately,afortunadamente,adverb
cage,gaiola,noun
fresh,fresco,adjective
final,final,adjective
unlicensed,sen licenza,adjective
consolation,consolo,noun
calm,acougar,verb
milk,muxir,verb
nonetheless,sen embargo,adverb
whimper,xemer,verb
bilaterally,bilateralmente,adverb
outside,exterior,noun
nest,niada,noun
secondhand,de segunda man,adjective
suburban,suburbano,adjective
café,cafetería,noun
demanding,exixente,adjective
represent,representar,verb
respectful,respectuoso,adjective
fuel,carburante,noun
purge,purga,noun
rigid,ríxido,adjective
gastronomically,gastronomicamente,adverb
point out,sinalar,verb
fruitless,infrutuoso,adjective
Breton,Breton,properNoun
Wittgenstein,Wittgenstein,properNoun
hang,aforcar,verb
referral,remisión,noun
labelling,rotulaxe,noun
enroll,matricular,verb
Qatari,qatarí,noun
cool,arrefriar,verb
reddish,encarnado,adjective
desire,desexar,verb
groove,rañura,noun
nominee,candidato,noun
lastly,por último,adverb
China,China,properNoun
go on the offensive,pasar ao ataque,verb
commonwealth,commonwealth,noun
Holy City,Cidade Santa,properNoun
aquatic,acuático,adjective
Portalegre,Portalegre,properNoun
engine,motor,noun
nail,unlla,noun
Athens,Atenas,properNoun
flatter,adular,verb
self-confident,seguro de si mesmo,adjective
grammatical,gramatical,adjective
civilization,civilización,noun
tyranny,tiranía,noun
vesicle,vesícula,noun
hemoglobin,hemoglobina,noun
prodigious,prodixioso,adjective
fall out,caer,verb
dislocation,dislocación,noun
diaspora,diáspora,noun
paint,pintura,noun
expansive,expansivo,adjective
earthy,térreo,adjective
La Coruña,A Coruña,properNoun
north-east,ao nordeste,adverb
plea,súplica,noun
despise,desdeñar,verb
our,noso,possessivePronoun
our,noso,determiner
our,noso,possessivePronoun
our,noso,determiner
enroll,inscribir,verb
avatar,avatar,noun
lose,perder,verb
constitution,constitución,noun
Congo,Congo,properNoun
arouse,espertar,verb
bow out,retirarse,verb
bell,cambota,noun
McCain,McCain,properNoun
Brighton,Brighton,properNoun
notably,notabelmente,adverb
shortlist,lista,noun
next April,o próximo abril,adverb
Silverstone,Silverstone,properNoun
wave,vaga,noun
peak,cima,noun
next March,o marzal que vén,adverb
education,educación,noun
visit,percorrer,verb
bone,caguña,noun
causality,causalidade,noun
meltdown,colapso,noun
Geneva,Xenebra,properNoun
morality,moralidade,noun
Aston Vila,Aston Vila,properNoun
beverage,bebida,noun
trial,proba,noun
alert,alerta,adjective
introspection,introspección,noun
project,proxecto,noun
change,troco,noun
dancing,danza,noun
apparently,aparentemente,adverb
survivor,supervivente,noun
the next July,o próximo xullo,adverb
maintain,manter,verb
scene,escena,noun
lese majesty,lesa maxestade,noun
visual,visual,adjective
immortal,inmortal,adjective
representation,representación,noun
Chaldea,Caldea,properNoun
fish,pescado,noun
entertainment,entretemento,noun
twenty,vinte,numeral
church,igrexa,noun
affordable,alcanzable,adjective
crunch,mastigar,verb
pleasing,agradable,adjective
show business,farándula,noun
