source,target,POS
consistir,consistir,verb
Atencia,Atencia,properNoun
Gilbert,Gilbert,properNoun
Fronzi,Fronzi,properNoun
semiautomático,semiautomàtic,adjective
esquizotímico,esquizotímic,adjective
mediocremente,mediocrement,adverb
Titaguas,Titaguas,properNoun
Miljour,Miljour,properNoun
modestamente,modestament,adverb
Subirá,Subirá,properNoun
cauterizador,cauteritzador,adjective
Philibert,Philibert,properNoun
Trappolino,Trappolino,properNoun
microcinematografia,microcinematografia,noun
acrônimo,acrònim,noun
Bachs,Bachs,properNoun
chapeu de chuva,paraigua,noun
imperceptibilidade,imperceptibilitat,noun
assembléia,assemblea,noun
Tarraga,Tarraga,properNoun
expectorante,expectorant,noun
tacitamente,tàcitament,adverb
Vallcebre,Vallcebre,properNoun
Romans,Romans,properNoun
declinante,declinant,adjective
patognomónico,patognomònic,adjective
depuratório,depuratori,adjective
egiptológico,egiptològic,adjective
tiro,tir,noun
anabaptista,anabaptista,noun
albanês,albanès,adjective
hipnotizar,hipnotitzar,verb
Tusell,Tusell,properNoun
Montaverner,Montaverner,properNoun
transportador,transportador,adjective
armênio,armeni,noun
Difrancesco,Difrancesco,properNoun
afetável,afectable,adjective
aquele,aquell,pronoun
aquele,aquell,determiner
aquele,aquell,demonstrativePronoun
Asquini,Asquini,properNoun
cu,cul,noun
farmacêutico,farmacèutic,adjective
assintomático,asimptomàtic,adjective
verticalmente,verticalment,adverb
reindustrialização,reindustrialització,noun
psicopedagogo,psicopedagog,noun
ay,ay,interjection
Nathan,Nathan,properNoun
unguiculado,unguiculat,adjective
interrogador,interrogador,adjective
encantador,encantador,adjective
Berengário,Berenguer,properNoun
Clavel,Clavel,properNoun
impediente,impedient,adjective
então,llavors,adverb
Kitty,Kitty,properNoun
trovão,tro,noun
Maitan,Maitan,properNoun
anagramático,anagramàtic,adjective
copríncipe,copríncep,noun
l'Espunyola,l'Espunyola,properNoun
desnacionalizar,desnacionalitzar,verb
Madri,Madrid,properNoun
Velarde,Velarde,properNoun
Verdet,Verdet,properNoun
inicializar,inicialitzar,verb
Gambini,Gambini,properNoun
Gavet de la Conca,Gavet de la Conca,properNoun
Mazzini,Mazzini,properNoun
calcular,calcular,verb
polifásico,polifàsic,adjective
individualizar,individualitzar,verb
descomposição,descomposició,noun
multiplicável,multiplicable,adjective
sensatez,sensatesa,noun
Schiavone,Schiavone,properNoun
Bonfrisco,Bonfrisco,properNoun
Bonete,Bonete,properNoun
Cabo,Cabo,properNoun
saboroso,saborós,adjective
Angra do Heroísmo,Angra do Heroísmo,properNoun
caricaturista,caricaturista,noun
cartaz,pancarta,noun
conjetura,conjectura,noun
temperamentalmente,temperamentalment,adverb
Benigembla,Benigembla,properNoun
McDougall,McDougall,properNoun
belga,belga,adjective
Bourgeois,Bourgeois,properNoun
Berthold,Berthold,properNoun
aftoso,aftós,adjective
eletroluminescente,electroluminescent,adjective
pleocroísmo,pleocroisme,noun
reumatólogo,reumatòleg,noun
Lastra,Lastra,properNoun
fundado,fundat,adjective
ocupado,ocupat,adjective
grafia,grafia,noun
Bae,Bae,properNoun
Cardinale,Cardinale,properNoun
Bryson,Bryson,properNoun
Hamsun,Hamsun,properNoun
justificavelmente,justificablement,adverb
Vélez,Vélez,properNoun
Calhoun,Calhoun,properNoun
formar,formar,verb
link,vincle,noun
Ilhan,Ilhan,properNoun
Malthus,Malthus,properNoun
Réveillé,Réveillé,properNoun
geratriz,generatriu,noun
neopreno,neoprè,noun
Amat,Amat,properNoun
Negoițescu,Negoițescu,properNoun
Finibanco,Finibanco,properNoun
desterrar,bandejar,verb
Massó,Massó,properNoun
Benitez,Benitez,properNoun
Novetlè,Novetlè,properNoun
elite,elit,noun
Arquimedes,Arquimedes,properNoun
Mathias,Mathias,properNoun
Marshal,Marshal,properNoun
Benasau,Benasau,properNoun
basicamente,bàsicament,adverb
Perbòsc,Perbòsc,properNoun
heráldica,heràldica,noun
tarado,tarat,adjective
secessão,secessió,noun
automóvel,automòbil,noun
Pireneus,Pirineus,properNoun
versado,versat,adjective
cargo,càrrec,noun
encerrar,concloure,verb
Leandre,Leandre,properNoun
liquação,liquació,noun
beleza,bellesa,noun
carinal,carinal,adjective
indostânico,indostànic,adjective
Bostock,Bostock,properNoun
Lelong,Lelong,properNoun
professorado,professorat,noun
vara,vara,noun
nadar,nadar,verb
Provença,Provença,properNoun
Arasanz,Arasanz,properNoun
Leriche,Leriche,properNoun
McKenna,McKenna,properNoun
monoplano,monoplà,noun
Noventa,Noventa,properNoun
egoísmo,egoisme,noun
perfeccionismo,perfeccionisme,noun
Pulejo,Pulejo,properNoun
Pera,Pera,properNoun
Espallargas,Espallargas,properNoun
Lainez,Lainez,properNoun
protestar,protestar,verb
Vadeboncoeur,Vadeboncoeur,properNoun
xaroposo,xaropós,adjective
hipotenusa,hipotenusa,noun
Taillon,Taillon,properNoun
Speranza,Speranza,properNoun
la Bisbal del Penedès,la Bisbal del Penedès,properNoun
Pedulli,Pedulli,properNoun
aspiratório,aspiratori,adjective
Castellfollit de Riubregós,Castellfollit de Riubregós,properNoun
malcontente,malcontent,adjective
Firrincieli,Firrincieli,properNoun
guia,guia,noun
Drăganu,Drăganu,properNoun
ténia,tènia,noun
Orus,Orus,properNoun
Poit,Poit,properNoun
acusamento,acusament,noun
interétnico,interètnic,adjective
determinante,determinant,adjective
aerotérmico,aerotèrmic,adjective
Pratdesaba,Pratdesaba,properNoun
Daniel,Daniel,properNoun
Ivănescu,Ivănescu,properNoun
Meliès,Meliès,properNoun
Hero,Hero,properNoun
Perveen,Perveen,properNoun
antibiótico,antibiòtic,noun
hardware,maquinari,noun
Olsen,Olsen,properNoun
Denilson,Denilson,properNoun
Lupul,Lupul,properNoun
Cosentino,Cosentino,properNoun
simbólico,simbòlic,adjective
vigorizar,vigoritzar,verb
Bardají,Bardají,properNoun
Ruest,Ruest,properNoun
Senaldi,Senaldi,properNoun
deus,déu,noun
Bivolaru,Bivolaru,properNoun
invivível,invivible,adjective
espacial,espacial,adjective
injetar,injectar,verb
xintoísmo,xintoisme,noun
fumaça,fum,noun
Cláudia,Cláudia,properNoun
Vilada,Vilada,properNoun
Menem,Menem,properNoun
corretivo,correctiu,noun
Vonnegut,Vonnegut,properNoun
Perna,Perna,properNoun
culminante,culminant,adjective
foca,foca,noun
Detonnancourt,Detonnancourt,properNoun
competente,competent,adjective
bipolaridade,bipolaritat,noun
Hamm,Hamm,properNoun
Scarponi,Scarponi,properNoun
Altes,Altes,properNoun
albergueiro,alberguer,noun
exageração,exageració,noun
Argilés,Argilés,properNoun
Guivernau,Guivernau,properNoun
Balaguero,Balaguero,properNoun
Tadeu,Tadeu,properNoun
Vasilache,Vasilache,properNoun
Benlliure,Benlliure,properNoun
relutância,reluctància,noun
legitimamente,legítimament,adverb
Passigli,Passigli,properNoun
Marzá,Marzá,properNoun
foliolado,foliolat,adjective
depuração,depuració,noun
tuitar,tweetar,verb
Chilica,Chilica,properNoun
zoantropia,zoantropia,noun
Foix,Foix,properNoun
Arias,Arias,properNoun
conspirativo,conspiratiu,adjective
Wolsey,Wolsey,properNoun
Pruna,Pruna,properNoun
De Gregorio,De Gregorio,properNoun
Pomares,Pomares,properNoun
Corrales,Corrales,properNoun
Albalate,Albalate,properNoun
manchar,tacar,verb
Joaquin,Joaquin,properNoun
Mariscal de Gante,Mariscal de Gante,properNoun
perpetuador,perpetuador,adjective
Madonna,Madonna,properNoun
indelével,indeleble,adjective
rectal,rectal,adjective
Cassá,Cassá,properNoun
Sinarcas,Sinarcas,properNoun
agente,agent,noun
Caldarola,Caldarola,properNoun
Pușcaș,Pușcaș,properNoun
brecha,bretxa,noun
Arrighini,Arrighini,properNoun
Etoo,Etoo,properNoun
Wilcott,Wilcott,properNoun
Naval,Naval,properNoun
Pascale,Pascale,properNoun
Cadafalch,Cadafalch,properNoun
Verdú,Verdú,properNoun
lingüista,lingüista,noun
Traversy,Traversy,properNoun
Marielli,Marielli,properNoun
assistencial,assistencial,adjective
Toyota,Toyota,properNoun
admissibilidade,admissibilitat,noun
Lloret,Lloret,properNoun
Gramillano,Gramillano,properNoun
onomatopeia,onomatopeia,noun
latentemente,latentment,adverb
karateca,karateka,noun
invulnerável,invulnerable,adjective
em cima,a sobre,adverb
Iovene,Iovene,properNoun
Brocal,Brocal,properNoun
triângulo,triangle,noun
FTSEurofirst,FTSEurofirst,properNoun
Mas y Abad,Mas y Abad,properNoun
Porchietto,Porchietto,properNoun
Pannella,Pannella,properNoun
falecimento,defunció,noun
milionário,milionari,adjective
dureza,duresa,noun
orar,orar,verb
apologético,apologètic,adjective
Mildred,Mildred,properNoun
supereminente,supereminent,adjective
subúrbio,suburbi,noun
Torazzi,Torazzi,properNoun
taoista,taoista,adjective
Viejo,Viejo,properNoun
Picola,Picola,properNoun
distracção,distracció,noun
Ancic,Ancic,properNoun
Lozada,Lozada,properNoun
Benijófar,Benijófar,properNoun
Ulldemolíns,Ulldemolíns,properNoun
Preioni,Preioni,properNoun
Albanella,Albanella,properNoun
Romênia,Romania,properNoun
pico,pic,noun
Bordes,Bordes,properNoun
turfa,torba,noun
coeficiente,coeficient,noun
teleformação,teleformació,noun
constantemente,constantment,adverb
aragonês,aragonès,noun
Megaw,Megaw,properNoun
Corsini,Corsini,properNoun
inabolível,inabolible,adjective
capacete,casc,noun
atroz,atroç,adjective
bipartível,bipartible,adjective
federar,federar,verb
a tal ponto que,fins al punt que,subordinatingConjunction
Bañón,Bañón,properNoun
dezanove,dènou,numeral
batalhante,batallant,adjective
desacatar,desacatar,verb
industrialização,industrialització,noun
Pellizzari,Pellizzari,properNoun
Arzilli,Arzilli,properNoun
Amazónia,Amazònia,properNoun
Quiñones,Quiñones,properNoun
Ulldemolins,Ulldemolins,properNoun
Velásquez,Velásquez,properNoun
gadolínio,gadolini,noun
verdoso,verdós,adjective
Édouard,Édouard,properNoun
franquismo,franquisme,noun
etiqueta,etiqueta,noun
palmatilobado,palmatilobat,adjective
intricado,intricat,adjective
Agati,Agati,properNoun
perto,a devora,adverb
introspectivo,introspectiu,adjective
casamento,casament,noun
macedônia,macedònia,noun
Cara,Cara,properNoun
dissimétrico,dissimètric,adjective
Bouvrette,Bouvrette,properNoun
reciclável,reciclable,adjective
Truffaut,Truffaut,properNoun
Inocêncio,Innocenci,properNoun
Lajeunesse,Lajeunesse,properNoun
Monnet,Monnet,properNoun
instigação,instigació,noun
Mastrocola,Mastrocola,properNoun
Berbel,Berbel,properNoun
silícico,silícic,adjective
quarto de despejo,traster,noun
procriação,procreació,noun
habitavelmente,habitablement,adverb
juntar,ajuntar,verb
república,república,noun
Zamfir,Zamfir,properNoun
van Gogh,van Gogh,properNoun
Joseildo,Joseildo,properNoun
abrir,obrir,verb
Grégoire,Grégoire,properNoun
Villena,Villena,properNoun
falácia,fal·làcia,noun
Pinggera,Pinggera,properNoun
armazém,magatzem,noun
Salvini,Salvini,properNoun
Underwood,Underwood,properNoun
tudo,tot,pronoun
Fumi,Fumi,properNoun
quanto a,pel que fa a,preposition
retribuição,retribució,noun
espetrometria,espectrometria,noun
câncer,càncer,noun
Cruz-Díez,Cruz-Díez,properNoun
Farré,Farré,properNoun
lineal,lineal,adjective
Butnaru,Butnaru,properNoun
noventa e nove,noranta-nou,numeral
cautelar,cautelar,adjective
subsaariano,subsaharià,adjective
gesticulação,gesticulació,noun
firmar,signar,verb
Benjamim,Benjamim,properNoun
presbitério,presbiteri,noun
esclarecer,esclarir,verb
Judeia,Judea,properNoun
Uriarte,Uriarte,properNoun
homalográfico,homalogràfic,adjective
contaminador,contaminador,noun
shakespeariano,shakespearià,adjective
leishmânia,leishmània,noun
Albalat de la Ribera,Albalat de la Ribera,properNoun
transversalmente,transversalment,adverb
Landolfi,Landolfi,properNoun
erotismo,erotisme,noun
Sarriegi,Sarriegi,properNoun
durativo,duratiu,adjective
estada,estada,noun
Cascais,Cascais,properNoun
Turini,Turini,properNoun
estipular,estipular,verb
Távola,Távola,properNoun
sanação,sanació,noun
leite,llet,noun
Cunningham,Cunningham,properNoun
sismo,sisme,noun
arborescência,arborescència,noun
Serracchiani,Serracchiani,properNoun
ditame,dictamen,noun
Lourenço,Lourenço,properNoun
Termens,Termens,properNoun
Roger,Roger,properNoun
progressista,progressista,noun
batalhão,batalló,noun
Ottavi,Ottavi,properNoun
Zanettin,Zanettin,properNoun
Cefalia,Cefalia,properNoun
hemimórfico,hemimòrfic,adjective
Shank,Shank,properNoun
Escaño,Escaño,properNoun
Cambra,Cambra,properNoun
Troyano,Troyano,properNoun
Severino,Severino,properNoun
Shaila,Shaila,properNoun
Bombassei,Bombassei,properNoun
fisiologia,fisiologia,noun
Leibniz,Leibniz,properNoun
Cassini,Cassini,properNoun
Agnolutto,Agnolutto,properNoun
inurbano,inurbà,adjective
Summers,Summers,properNoun
Foucher,Foucher,properNoun
apresurar,apresurar,verb
feracidade,feracitat,noun
Perafort,Perafort,properNoun
avulsivo,avulsiu,adjective
Săvulescu,Săvulescu,properNoun
Milton,Milton,properNoun
neoplásico,neoplàsic,adjective
Snape,Snape,properNoun
Crow,Crow,properNoun
Macijauscas,Macijauscas,properNoun
documentável,documentable,adjective
Mas i Vives,Mas i Vives,properNoun
Raquepas,Raquepas,properNoun
Lulli,Lulli,properNoun
estrambótico,estrambòtic,adjective
Julien,Julien,properNoun
Moncada,Moncada,properNoun
Cabella,Cabella,properNoun
remo,rem,noun
mortuário,mortuori,adjective
Requejo,Requejo,properNoun
Moreso,Moreso,properNoun
reestruturar,reestructurar,verb
Cerquiglini,Cerquiglini,properNoun
Cortez,Cortez,properNoun
Essiambre,Essiambre,properNoun
Vallbona,Vallbona,properNoun
sultana,sultà,noun
Olarte,Olarte,properNoun
consequência,conseqüència,noun
D'Alessandro,D'Alessandro,properNoun
convencional,convencional,adjective
protocanónico,protocanònic,adjective
amortalhamento,amortallament,noun
proposicional,proposicional,adjective
Mina,Mina,properNoun
escandalizar,escandalitzar,verb
violoncelo,violoncel,noun
Barbini,Barbini,properNoun
legislar,legislar,verb
Aretxaga,Aretxaga,properNoun
Bellido,Bellido,properNoun
opacamente,opacament,adverb
impulsar,impulsar,verb
Kaufman,Kaufman,properNoun
eletrocardiografia,electrocardiografia,noun
asfalto,asfalt,noun
Villarreal,Villarreal,properNoun
Hogan,Hogan,properNoun
Huesca,Huesca,properNoun
Bufi,Bufi,properNoun
Pernaci,Pernaci,properNoun
Hu,Hu,properNoun
Akaiev,Akàiev,properNoun
anamórfico,anamòrfic,adjective
Olivet,Olivet,properNoun
pacificador,pacificador,noun
Chery,Chery,properNoun
irrenunciavelmente,irrenunciablement,adverb
Bossòst,Bossòst,properNoun
sociometria,sociometria,noun
remoto,remot,adjective
Alloza,Alloza,properNoun
encomendar,encomanar,verb
eclosão,eclosió,noun
estabilização,estabilització,noun
von der Erde,von der Erde,properNoun
Renire,Renire,properNoun
coleção,col·lecció,noun
Olmedo,Olmedo,properNoun
fala,parla,noun
estrelado,estrelat,adjective
aplauso,aplaudiment,noun
subsidiariedade,subsidiarietat,noun
Closas,Closas,properNoun
prematuridade,prematuritat,noun
Carolina do Sul,Carolina del Sud,properNoun
Morenés,Morenés,properNoun
Vanasse,Vanasse,properNoun
caligrafia,cal·ligrafia,noun
Mendelssohn,Mendelssohn,properNoun
lucrativo,lucratiu,adjective
Casinos,Casinos,properNoun
Lo Iacono,Lo Iacono,properNoun
nasalidade,nasalitat,noun
Navès,Navès,properNoun
para a direita,cap a la dreta,adverb
Gillespie,Gillespie,properNoun
SAS,SAS,properNoun
Cufi,Cufi,properNoun
Aguobo,Aguobo,properNoun
inconfessável,inconfessable,adjective
Lavilla,Lavilla,properNoun
creacionista,creacionista,adjective
Tossa de Mar,Tossa de Mar,properNoun
Ulloa,Ulloa,properNoun
Lataille,Lataille,properNoun
Morocho,Morocho,properNoun
suco,suc,noun
Codorniu,Codorniu,properNoun
proemial,proemial,adjective
confraria,confraria,noun
Parrini,Parrini,properNoun
Ocaña,Ocaña,properNoun
Sommerfeld,Sommerfeld,properNoun
Hijano,Hijano,properNoun
a sueste de,al sud-est de,preposition
deferência,deferència,noun
Grosz,Grosz,properNoun
corsário,corsari,adjective
aumentar,augmentar,verb
Bronsard,Bronsard,properNoun
internação,internació,noun
subversivo,subversiu,adjective
Ordonez,Ordonez,properNoun
unível,unible,adjective
saturação,saturació,noun
musicável,musicable,adjective
Alperi,Alperi,properNoun
Gibiino,Gibiino,properNoun
Apple,Apple,properNoun
Santa Maria de Besora,Santa Maria de Besora,properNoun
Beistegi,Beistegi,properNoun
Appiah,Appiah,properNoun
calorífico,calorífic,adjective
Wiener,Wiener,properNoun
Buccarella,Buccarella,properNoun
Dell'Aringa,Dell'Aringa,properNoun
transladar,traslladar,verb
postalmente,postalment,adverb
quadrinhos,còmic,noun
enredo,trama,noun
senado,senat,noun
vontade,gana,noun
coloração,coloració,noun
estilográfico,estilogràfic,adjective
Jaime,Jaume,properNoun
ao meio da noite,a mitjanit,adverb
mostra,mostra,noun
sigilografia,sigil·lografia,noun
eficiência,eficiència,noun
legivelmente,llegiblement,adverb
blindado,blindat,adjective
Gumá,Gumá,properNoun
astrologia,astrologia,noun
Marfá,Marfá,properNoun
Politkóvskaia,Politkóvskaia,properNoun
emigrante,emigrant,adjective
imperfeito,imperfecte,adjective
vulturino,vulturí,adjective
maceiro,macer,noun
sublingual,sublingual,adjective
narcotráfico,narcotràfic,noun
sentença,sentència,noun
Pena,Pena,properNoun
Horvath,Horvath,properNoun
Lessard,Lessard,properNoun
basquete,bàsquet,noun
Dumulong,Dumulong,properNoun
derrotista,derrotista,adjective
desmineralizado,desmineralitzat,adjective
Rais,Rais,properNoun
abordagem,abordatge,noun
Castellfort,Castellfort,properNoun
Pirrone,Pirrone,properNoun
Varrão,Varrão,properNoun
convulsão,convulsió,noun
Andreoli,Andreoli,properNoun
jazz,jazz,noun
Maçanet de la Selva,Maçanet de la Selva,properNoun
desalojar,desallotjar,verb
por outro lado,d'altra banda,adverb
desamortização,desamortització,noun
intervencionismo,intervencionisme,noun
Ladouceur,Ladouceur,properNoun
Budiardjo,Budiardjo,properNoun
vínculo,vincle,noun
Nistor,Nistor,properNoun
chocante,xocant,adjective
escravizado,esclau,noun
Villanueva de Viver,Villanueva de Viver,properNoun
bombeiro,bomber,noun
Cialente,Cialente,properNoun
Negulescu,Negulescu,properNoun
varicosidade,varicositat,noun
Wycliffe,Wycliffe,properNoun
Holbein,Holbein,properNoun
Potenti,Potenti,properNoun
algorítmico,algorísmic,adjective
acrobático,acrobàtic,adjective
von Seeckt,von Seeckt,properNoun
Kazamias,Kazamias,properNoun
guerrilheiro,guerriller,noun
roborante,roborant,adjective
graça,gràcia,noun
Viseu,Viseu,properNoun
Nichita,Nichita,properNoun
Bruyère,Bruyère,properNoun
poço,pou,noun
Lahlou,Lahlou,properNoun
Currò,Currò,properNoun
socioeconomicamente,socioeconòmicament,adverb
Giammarinaro,Giammarinaro,properNoun
neutrino,neutrí,noun
nutrir,nodrir,verb
Howson,Howson,properNoun
fotoeléctrico,fotoelèctric,adjective
Cuerva,Cuerva,properNoun
Moriarti,Moriarti,properNoun
Coronado,Coronado,properNoun
lisbonês,lisbonès,adjective
amazónico,amazònic,adjective
Mascarell,Mascarell,properNoun
Sansica,Sansica,properNoun
Cazaquistão,Kazakhstan,properNoun
selecção,selecció,noun
sexagésimo oitavo,seixanta-huité,adjective
Macià,Macià,properNoun
deltaico,deltaic,adjective
caixa,caixa,noun
inventariável,inventariable,adjective
majestático,majestàtic,adjective
Masala,Masala,properNoun
Sammarco,Sammarco,properNoun
português,portuguès,noun
Gottardi,Gottardi,properNoun
gala,gala,noun
ganhar,guanyar,verb
Manassero,Manassero,properNoun
Dauphin,Dauphin,properNoun
cego,cec,noun
santificável,santificable,adjective
imaginário,imaginari,adjective
Gaddafi,Gaddafi,properNoun
infiltração,infiltració,noun
Chevanel,Chevanel,properNoun
dicotómico,dicotòmic,adjective
atuador,actuador,noun
indecisamente,indecisament,adverb
Dorigon,Dorigon,properNoun
conglutinante,conglutinant,adjective
oitenta e dois,huitanta-dos,numeral
prateleira,lleixa,noun
McGhee,McGhee,properNoun
Larizza,Larizza,properNoun
sal,sal,noun
Chianetta,Chianetta,properNoun
comprador,comprador,adjective
Arbonés,Arbonés,properNoun
epigástrico,epigàstric,adjective
Fresnel,Fresnel,properNoun
Lakers,Lakers,properNoun
Alcocer de Planes,Alcocer de Planes,properNoun
Whittle,Whittle,properNoun
letrado,lletrat,noun
inclusivamente,inclusivament,adverb
Angileri,Angileri,properNoun
sexualmente,sexualment,adverb
predador,predador,adjective
consolatório,consolatori,adjective
Sheldon,Sheldon,properNoun
Roy,Roy,properNoun
destribalização,destribalització,noun
certeza,certitud,noun
Monné,Monné,properNoun
Janer,Janer,properNoun
sozinho,sol,adjective
Riola,Riola,properNoun
glacial,glacial,adjective
decimalização,decimalització,noun
irreverente,irreverent,adjective
Forallac,Forallac,properNoun
vogante,vogant,adjective
amistoso,amistós,adjective
Tesei,Tesei,properNoun
Diep,Diep,properNoun
Castellana,Castellana,properNoun
usualmente,usualment,adverb
candente,candent,adjective
endereço,adreça,noun
estranhamento,estranyament,noun
Cozar,Cozar,properNoun
levidade,levitat,noun
a pedido de,a petició de,preposition
Duggan,Duggan,properNoun
Segorbe,Segorbe,properNoun
pugnacidade,pugnacitat,noun
Utges,Utges,properNoun
dívida,deute,noun
Gevry,Gevry,properNoun
escritório,oficina,noun
espelho,mirall,noun
Uzbequistão,Uzbekistan,properNoun
Muro,Muro,properNoun
vespertino,vespertí,adjective
uniformizador,uniformitzador,adjective
Patoine,Patoine,properNoun
comicidade,comicitat,noun
queja,queja,noun
demônio,dimoni,noun
Fronckowiak,Fronckowiak,properNoun
em ligeira descida,lleugerament a la baixa,adverb
Beira Alta,Beira Alta,properNoun
ópera,òpera,noun
Herodier,Herodier,properNoun
Fireman,Fireman,properNoun
Kocsis,Kocsis,properNoun
seleccionador,seleccionador,adjective
vinte,vint,numeral
Guan,Guan,properNoun
Rossetti,Rossetti,properNoun
Luneau,Luneau,properNoun
Antequera,Antequera,properNoun
Granja de Rocamora,Granja de Rocamora,properNoun
amor,amor,noun
subtilizar,subtilitzar,verb
Payette,Payette,properNoun
fototipográfico,fototipogràfic,adjective
Forgues,Forgues,properNoun
Nieto,Nieto,properNoun
Recio,Recio,properNoun
asteróide,asteroide,noun
prólogo,pròleg,noun
Trifa,Trifa,properNoun
Coling,Coling,properNoun
ambiguidade,ambigüitat,noun
residir,residir,verb
companheirismo,companyerisme,noun
linfócito,limfòcit,noun
perceptivo,perceptiu,adjective
Violette,Violette,properNoun
Bo,Bo,properNoun
sexista,sexista,adjective
Varano,Varano,properNoun
Carulla,Carulla,properNoun
uniformável,uniformable,adjective
sexagesimal,sexagesimal,adjective
Casso,Casso,properNoun
Vico,Vico,properNoun
Régimbald,Régimbald,properNoun
Chandler,Chandler,properNoun
geração,generació,noun
Jussaume,Jussaume,properNoun
Pedregosa,Pedregosa,properNoun
Mannucci,Mannucci,properNoun
Vinalesa,Vinalesa,properNoun
mucosidade,mucositat,noun
Singlá,Singlá,properNoun
aids,sida,noun
aclamar,aclamar,verb
cunhar,encunyar,verb
antieconómico,antieconòmic,adjective
Dell'Unto,Dell'Unto,properNoun
tempestade,tempestat,noun
agremiação,agremiació,noun
Dieni,Dieni,properNoun
ilusoriamente,il·lusòriament,adverb
Chaoui,Chaoui,properNoun
arena,poliesportiu,noun
perfeitamente,perfectament,adverb
arrogante,arrogant,adjective
supervivência,supervivència,noun
Zanetti,Zanetti,properNoun
acreditação,acreditació,noun
Marcil,Marcil,properNoun
tragicómico,tragicòmic,adjective
Povey,Povey,properNoun
minivan,camioneta,noun
debate,debat,noun
marial,marial,adjective
Casimir,Casimir,properNoun
Basile,Basile,properNoun
ligadura,lligadura,noun
Serentill,Serentill,properNoun
Iolanda,Iolanda,properNoun
pneumônico,pneumònic,adjective
Bellerive,Bellerive,properNoun
literalidade,literalitat,noun
Okituk,Okituk,properNoun
Riba-roja de Túria,Riba-roja de Túria,properNoun
Luzel,Luzel,properNoun
deserto,desert,adjective
Rizzetto,Rizzetto,properNoun
dublador,doblador,noun
galático,galàctic,adjective
Terrado,Terrado,properNoun
totalização,totalització,noun
dissidente,dissident,noun
intensivamente,intensivament,adverb
admirar,admirar,verb
avuncular,avuncular,adjective
eslovaco,eslovac,noun
bragueiro,braguer,noun
Dahl,Dahl,properNoun
evaporável,evaporable,adjective
periodicamente,periòdicament,adverb
Vauban,Vauban,properNoun
natatório,natatori,adjective
monogenista,monogenista,adjective
supremamente,supremament,adverb
solvência,solvència,noun
protónico,protònic,adjective
Onida,Onida,properNoun
calabriano,calabrià,adjective
Obradors,Obradors,properNoun
fonte,font,noun
Esponellà,Esponellà,properNoun
Ferguson,Ferguson,properNoun
deploravelmente,deplorablement,adverb
Mineo,Mineo,properNoun
Kearney,Kearney,properNoun
Jalabert,Jalabert,properNoun
permutador,permutador,adjective
pêlo,pèl,noun
membrana,membrana,noun
fulguração,fulguració,noun
héctico,hèctic,adjective
Landolina,Landolina,properNoun
romanticamente,romànticament,adverb
Invernizzi,Invernizzi,properNoun
Minville,Minville,properNoun
significado,significat,noun
iluminação,il·luminació,noun
Desterres,Desterres,properNoun
partitivo,partitiu,noun
logístico,logístic,adjective
Viscomi,Viscomi,properNoun
Wladimir,Wladimir,properNoun
Frederic,Frederic,properNoun
Maddoli,Maddoli,properNoun
Cornea,Cornea,properNoun
frieza,fredor,noun
aplicar,aplicar,verb
Bomfim,Bomfim,properNoun
Almoines,Almoines,properNoun
intransitável,intransitable,adjective
asbesto,amiant,noun
Manuel,Manuel,properNoun
Bascón,Bascón,properNoun
Pilette,Pilette,properNoun
exotérico,exotèric,adjective
dificultoso,dificultós,adjective
Laila,Laila,properNoun
Séguin,Séguin,properNoun
uropigial,uropigial,adjective
desdenhar,menysprear,verb
Janowski,Janowski,properNoun
flosculoso,flosculós,adjective
Azzolini,Azzolini,properNoun
Manoel,Manoel,properNoun
Pataky,Pataky,properNoun
Kenty,Kenty,properNoun
Lamacchia,Lamacchia,properNoun
Tognoli,Tognoli,properNoun
Clergé,Clergé,properNoun
mediatização,mediatització,noun
titônico,titònic,adjective
Appleton,Appleton,properNoun
Elwes,Elwes,properNoun
decifrar,desxifrar,verb
opcionalmente,opcionalment,adverb
sentido,trellat,noun
Vigo,Vigo,properNoun
Moscoso,Moscoso,properNoun
lactente,lactant,noun
Quenneville,Quenneville,properNoun
Blundo,Blundo,properNoun
Wieman,Wieman,properNoun
Fontabella,Fontabella,properNoun
desacompanhado,desacompanyat,adjective
agrariamente,agràriament,adverb
marcha a ré,marxa enrere,noun
Félez,Félez,properNoun
popularizar,popularitzar,verb
deliberar,deliberar,verb
Nogueras,Nogueras,properNoun
Camarda,Camarda,properNoun
voluntário,voluntari,noun
linguista,lingüista,noun
Fedriga,Fedriga,properNoun
tripulação,tripulació,noun
Agnaldo,Agnaldo,properNoun
Chicchi,Chicchi,properNoun
mutável,mutable,adjective
eletromotriz,electromotriu,adjective
mosqueteiro,mosqueter,noun
optação,optació,noun
Henson,Henson,properNoun
Subías,Subías,properNoun
McLeod,McLeod,properNoun
Maninetti,Maninetti,properNoun
imunidade,immunitat,noun
islamicamente,islàmicament,adverb
Altolagirre,Altolagirre,properNoun
Zamfirescu,Zamfirescu,properNoun
metafisicamente,metafísicament,adverb
Haralamb,Haralamb,properNoun
Bensimon,Bensimon,properNoun
Leocádia,Leocádia,properNoun
imputrescível,imputrescible,adjective
D'Andrea,D'Andrea,properNoun
neutralizar,neutralitzar,verb
Cossa,Cossa,properNoun
Ciccardini,Ciccardini,properNoun
Dalglish,Dalglish,properNoun
