source,target,POS
groteska,bizarre,adjective
majstreco,championship,noun
nabo,nave,noun
komediisto,comic,noun
golfo,golf,noun
prijuĝo,judgement,noun
fortikaĵo,fortress,noun
manregado,manipulation,noun
preni,take,verb
kultivadi,produce,verb
perfekte,perfectly,adverb
supra,upper,adjective
malpeze,lightly,adverb
subkomprenigi,imply,verb
bulvardo,avenue,noun
modemo,modem,noun
mistika,mystic,adjective
malliberiĝo,prison,noun
vasto,extent,noun
regeneri,regenerate,verb
jurpersekuti,sue,verb
plaŭdigi,clap,verb
riproĉi,rebuke,verb
ŝoseo,road,noun
bipi,beep,verb
skribkaraktero,handwriting,noun
fotono,photon,noun
knabomesaĝisto,page,noun
legosignaro,bookmark,noun
pekado,sin,noun
normigi,standardise,verb
prefere,preferably,adverb
dramo,drama,noun
sinsekva,alternate,adjective
sibli,hiss,verb
malobei,flout,verb
etnografia,ethnographic,adjective
pendigo,hanging,noun
interdependeco,interdependence,noun
malĉasteco,lasciviousness,noun
balsalono,ballroom,noun
groco,gross,noun
domaĉaro,slum,noun
malaprobi,disapprove,verb
vojaĝi,travel,verb
netestita,untested,adjective
ŝalupo,launch,noun
portiko,porch,noun
segi,see,verb
segi,see,presentParticipleAdjective
metafora,metaphorical,adjective
vaporeto,mist,noun
rekomenciĝi,restart,verb
aldifini,attribute,verb
drinkaĵo,drink,noun
interpuŝiĝo,bustle,noun
konsulto,consultation,noun
singardema,careful,adjective
depono,deposit,noun
reakiro,buy-back,noun
eksponi,exhibit,verb
ornama,fancy,adjective
dektria,thirteenth,adjective
lektrinki,lap,verb
sekvaĵo,consequence,noun
preskaŭ,virtually,adverb
maltrankvila,jittery,adjective
branĉo,branch,noun
aljuĝi,adjudge,verb
reviziti,revisit,verb
malkonkordo,dissension,noun
komprenebla,intelligible,adjective
fare de,by,preposition
talento,flair,noun
piktogramo,icon,noun
malfacile,hardly,adverb
akcesora,subsidiary,adjective
aerosolujo,aerosol,noun
juste,just,adverb
ŝarĝita,laden,adjective
subskribo,signing,noun
viglige,invigourating,adverb
renversiĝo,upheaval,noun
Anglio,England,properNoun
informero,information,noun
citrusa,citrus,adjective
aklami,acclaim,verb
manipulanto,operator,noun
malantaŭaĵo,rear,noun
senseble,appreciably,adverb
imitaĵa,fake,adjective
senscie,unwittingly,adverb
malobeado,insubordination,noun
laŭ la ekzemplo,along the line,preposition
folklora,folk,adjective
frajto,freight,noun
Luiziano,Louisiana,properNoun
legitimo,verification,noun
oblikva,sloping,adjective
hamburgero,burger,noun
strato,street,noun
starto,start,noun
deviga,obligatory,adjective
konstanta,perennial,adjective
superpasi,surpass,verb
neebleco,impossibility,noun
ensorĉe,fascinating,adverb
melodia,melodious,adjective
senvunde,safely,adverb
diplomiĝi,graduate,verb
malakcepto,rejection,noun
ellitigi,wake up,verb
ekresaniĝi,respond,verb
kongresa,congressional,adjective
ĉikananto,bully,noun
neĝado,snowfall,noun
laŭmerite,deserved,adverb
skipo,crew,noun
ĝuego,delight,noun
triono,third,noun
kuracejo,sanatorium,noun
bruligaĵo,fuel,noun
marbrako,sound,noun
tuthora,hourlong,adjective
senintenca,involuntary,adjective
antaŭvidebleco,predictability,noun
grefto,transplant,noun
eviti,avoid,verb
sekvonta,next,adjective
Oceanio,Oceania,properNoun
malriĉa,poor,adjective
agenteco,agency,noun
riceli,conceal,verb
kamparano,peasant,noun
ekzemplero,copy,noun
infinito,infinite,noun
sennodigi,disentangle,verb
golo,goal,noun
Turkio,Turkey,properNoun
sendanĝerigi,neutralise,verb
intersekci,intersect,verb
juvelisto,jeweller,noun
rifuĝejo,haven,noun
refuto,refutation,noun
pentigi,regret,verb
duilo,median,noun
monarkio,monarchy,noun
kvalifikiĝi,count,verb
Argentino,Argentina,properNoun
scipovo,knowledge,noun
Taĝikio,Tajikistan,properNoun
feino,fairy,noun
maledifaĵo,scandal,noun
malmunti,disassemble,verb
butono,button,noun
bonvolo,goodwill,noun
hidrologio,hydrology,noun
poluciigi,pollute,verb
alproprietigi,assign,verb
monaĥinejo,convent,noun
kaptaĵo,capture,noun
alfiksi,attach,verb
stumpa,stubby,adjective
kombini,meld,verb
disvastigo,dispersal,noun
tavolaĵo,deposit,noun
neŝancelebla,unblinking,adjective
forma,formative,adjective
gado,cod,noun
ĵeti,pitch,verb
tubero,lump,noun
nedeĉifrebla,indecipherable,adjective
interhelpi,assist,verb
fifamo,infamy,noun
afrikano,African,noun
nerebonigebla,irreversible,adjective
akapari,corner,verb
maldensa,thin,adjective
linaĵo,linen,noun
malhonestaĵo,dishonesty,noun
anglalingva,English-speaking,adjective
malplia,lesser,adjective
interrompi,interfere,verb
Ruando,Rwanda,properNoun
senpente,unashamedly,adverb
normanda,Normand,adjective
malvidigi,hide,verb
fine de,at the end of,preposition
sklaveco,servitude,noun
malfeliĉo,unhappiness,noun
kejlo,peg,noun
malica,malicious,adjective
splitigi,split,verb
ternukso,peanut,noun
eksterulo,outsider,noun
sendiference,indistinctly,adverb
adekvate,adequately,adverb
aktivigo,setting,noun
fabrikejo,plant,noun
incizaĵo,incision,noun
policano,policewoman,noun
velveturado,sailing,noun
paŭzi,adjourn,verb
ĉeftendenco,mainstream,noun
ĉeĥo,Czech,noun
tagmezo,noon,noun
pora,porous,adjective
KE,BCE,adverb
karenco,malnutrition,noun
reprezenta,representational,adjective
seksperforto,rape,noun
inspiri,inspire,verb
alfabeta,alphabetic,adjective
provizo,stock,noun
malgraŭ,despite,preposition
aerumado,ventilation,noun
organizinto,organiser,noun
luanto,tenant,noun
kovi,hatch,verb
elteni,weather,verb
fideble,sure,adverb
segmento,segment,noun
parollerta,eloquent,adjective
rentabilitato,profitability,noun
radikalismo,radicalism,noun
nobelaro,nobility,noun
viro,male,noun
inicito,initiate,noun
reintegriĝo,reintegration,noun
ekflari,sniff,verb
malplikariĝi,fall,verb
nedaŭrigebla,unsustainable,adjective
difini,define,verb
hegemonia,hegemonic,adjective
laguno,lagoon,noun
krom,in addition to,preposition
malriĉiĝi,impoverish,verb
fibreto,filament,noun
fraŭdi,swindle,verb
hidrologia,hydrological,adjective
ĉirkaŭligi,truss,verb
klinikisto,clinician,noun
parenteze,incidentally,adverb
kapturno,dizziness,noun
mistero,mystery,noun
fortuno,luck,noun
veturanto,traveller,noun
sciema,curious,adjective
vana,vain,adjective
muskola,muscular,adjective
rikolti,harvest,verb
nature,of course,adverb
universale,universally,adverb
papago,parrot,noun
ekstermiĝi,exterminate,verb
tendenco,trend,noun
homamaso,multitude,noun
en la venonta somero,next summer,adverb
proponi,offer,verb
pardonpeti,apologize,verb
Misisipio,Mississippi,properNoun
edziĝonto,bridegroom,noun
presi,print,verb
vidanto,viewer,noun
ligando,ligand,noun
murmureto,murmur,noun
ŝatokupo,hobby,noun
ribelo,revolt,noun
restaŭristo,restorer,noun
konsekro,consecration,noun
treege,monumentally,adverb
artiktordo,sprain,noun
vivminace,critically,adverb
senfine,endless,adverb
akomodiĝo,accommodation,noun
ekbrulo,ignition,noun
france,in French,adverb
descendi,sink,verb
descendi,sink,presentParticipleAdjective
laca,weary,adjective
troriskema,reckless,adjective
partiemo,bias,noun
valencia,Valencian,adjective
invadi,encroach,verb
kolizio,smash,noun
orelringo,earring,noun
tra,through,preposition
vrako,wreckage,noun
dinastio,dynasty,noun
etato,payroll,noun
torto,cake,noun
Nikaragvo,Nicaragua,properNoun
polekso,thumb,noun
nepraĵo,necessity,noun
vakado,break,noun
redakto,composition,noun
emajli,enamel,verb
ekvilibro,equilibrium,noun
stampo,hallmark,noun
proprasperte,firsthand,adverb
akcidente,accidentally,adverb
malpuriĝi,pollute,verb
malordiga,disruptive,adjective
terurita,petrified,adjective
mastrino,mistress,noun
starejo,station,noun
ekstermado,extermination,noun
suspektinda,shady,adjective
malcedema,hawkish,adjective
akuzinto,accuser,noun
klostrofobio,claustrophobia,noun
tumulte,boisterous,adverb
kontraŭstari,resist,verb
gustumi,savour,verb
monarkisto,monarchist,noun
bizarulo,oddball,noun
sciiga,informational,adjective
meksikiano,Mexican,noun
koniĝo,exposure,noun
telefono,telephone,noun
Grekio,Greece,properNoun
viando,meat,noun
opio,opium,noun
suriri,embark,verb
ankro,anchor,noun
stroncio,strontium,noun
difektita,defective,adjective
en nia nomo,on our behalf,adverb
pensige,interestingly,adverb
deponejo,deposit,noun
krado,grille,noun
laŭdira,reported,adjective
scieto,inkling,noun
atingeco,reach,noun
subtenanto,backer,noun
superkosto,overrun,noun
kaŭstika,scathing,adjective
kranverŝilo,urn,noun
eksterlande,overseas,adverb
prokrasto,postponement,noun
elaflikti,shatter,verb
enkonduko,primer,noun
aŭditorio,auditorium,noun
samseksemulo,homosexual,noun
etskala,petty,adjective
kondamni,doom,verb
malprudentulo,fool,noun
kirlobanujo,spa,noun
testadi,benchmark,verb
malcedemeco,defiance,noun
sociologia,sociological,adjective
devenigi,deduce,verb
ŝirmo,shelter,noun
ekstrema,gross,adjective
spiri,breathe,verb
prezoinda,affordable,adjective
prenipova,prehensile,adjective
fiolo,vial,noun
kontrolilo,monitor,noun
dekkvine,fifteenth,adverb
devotulo,devotee,noun
kapsiko,pepper,noun
malgajeco,sadness,noun
futo,foot,noun
malinfestado,extermination,noun
kabano,shack,noun
senbara,unfettered,adjective
amaĵistino,lover,noun
vidalvide,across,adverb
entrudiĝi,intrude,verb
turismo,tourism,noun
brovo,eyebrow,noun
matraco,mattress,noun
profitanto,beneficiary,noun
instigado,prodding,noun
almezurado,fitting,noun
enketado,investigation,noun
sinvenĝo,reprisal,noun
eĥosondilo,sonar,noun
Eŭropo,Europe,properNoun
daŭradi,continue,verb
partieco,bias,noun
malakriga,palliative,adjective
venki,surmount,verb
ĵaketo,jacket,noun
malbonvenigi,unwelcome,verb
renovigado,renovation,noun
realiĝo,fruition,noun
flankpasi,outflank,verb
apuda,adjoining,adjective
edeno,paradise,noun
stampilo,stamp,noun
fama,celebrated,adjective
abomeni,loathe,verb
malsupreniro,descent,noun
pliboniĝo,improvement,noun
dunganto,employer,noun
mastrado,rule,noun
raportisto,commentator,noun
oazo,oasis,noun
dosiero,file,noun
ĉampiono,ace,noun
renovigebla,renewable,adjective
troli,trawl,verb
puĉo,coup,noun
profesiulo,professional,noun
fajenco,china,noun
lumelektra,photovoltaic,adjective
averaĝa,average,adjective
laboradi,work,verb
kalcitri,rebel,verb
ŝuldatesto,debenture,noun
aliĝo,allegiance,noun
kolektanto,collector,noun
malzorgema,negligent,adjective
streĉita,close,adjective
grumblo,murmur,noun
kondolenca,sympathetic,adjective
transpaŝi,cross,verb
speciala,special,adjective
malkomponi,degrade,verb
lastmoda,late,adjective
akvafortado,etching,noun
konforma,compliant,adjective
malrespekta,insolent,adjective
agariko,mushroom,noun
elmontri,exhibit,verb
treege,drastically,adverb
kontinui,continue,verb
improvizaĵo,improvisation,noun
marde,on Tuesdays,adverb
etaĝo,floor,noun
ventokirlego,whirlwind,noun
malmunti,dismantle,verb
unuigi,unify,verb
bizara,incongruous,adjective
sintaksa,syntactic,adjective
golejo,goal,noun
nekredebla,incredible,adjective
interbatalo,engagement,noun
ingo,sheath,noun
franĝi,fringe,verb
foliaro,foliage,noun
konformigebla,adaptable,adjective
metropolo,capital,noun
butero,butter,noun
pluiri,move,verb
dilati,expand,verb
superfabrikado,overrun,noun
doktoreca,doctoral,adjective
dorsosako,rucksack,noun
en la portugala,in Portuguese,adverb
rakonti,recount,verb
spertula,expert,adjective
volvo,fold,noun
revolvero,gun,noun
konfitujo,jar,noun
fridigaĵo,coolant,noun
klopodi,bother,verb
ĉantadi,chant,verb
domeno,domino,noun
postulata,requisite,adjective
provludo,rehearsal,noun
detekti,demodulate,verb
kasteleto,manor,noun
enteriga,funeral,adjective
hispanlingva,Spanish-language,adjective
malpliiĝo,decline,noun
Okcidenta Virginio,West Virginia,properNoun
malforta,weak,adjective
imitemulo,copycat,noun
vivteno,livelihood,noun
haltigo,freeze,noun
ribeli,rebel,verb
redakti,draft,verb
baloto,vote,noun
laborado,working,noun
malfavoranto,opponent,noun
entreprenado,enterprise,noun
intelekta,intellectual,adjective
diskoteko,discotheque,noun
kroĉiĝi,stick,verb
fora,far,adjective
vigleco,liveliness,noun
konsekvenceco,consistency,noun
pruntepreninto,borrower,noun
indigno,grudge,noun
interparoleti,chat,verb
sanktigi,sanctify,verb
vigla,vigourous,adjective
diĝita,digital,adjective
kojono,testicle,noun
skarpo,stole,noun
samtema,related,adjective
incizo,incision,noun
penema,painstaking,adjective
alporti,bring,verb
lenso,lens,noun
postdatigi,reschedule,verb
unua,first,adjective
sorĉaĵoni,curse,verb
refreŝiĝi,recover,verb
labormaniulo,workaholic,noun
tuberkulozo,tb,noun
ventaĵo,fluff,noun
malgaje,glumly,adverb
preterpasi,exceed,verb
resono,resonance,noun
peto,petition,noun
malfermiteco,openness,noun
fendeto,chink,noun
dubinda,dubious,adjective
rigoristo,hardliner,noun
vulkano,volcano,noun
instituto,institute,noun
aflikto,woe,noun
komunumo,community,noun
elpurigo,cleansing,noun
kora,fond,adjective
liberalisma,liberal,adjective
laŭliniiĝi,align,verb
erupcii,erupt,verb
simpla,simple,adjective
plenaĝulo,adult,noun
elveturo,departure,noun
naskiĝejo,cradle,noun
atento,heed,noun
paranoja,paranoid,adjective
diluo,dilution,noun
alte,highly,adverb
samlimeco,contiguity,noun
vole,readily,adverb
fizikoterapio,physiotherapy,noun
antaŭjuĝo,bias,noun
komerca,mercantile,adjective
Berno,Berne,properNoun
katarsa,cathartic,adjective
ŝrumpi,contract,verb
soleno,ceremony,noun
konfidenca,confidential,adjective
trempi,steep,verb
singarde,as a precaution,adverb
fraŭdi,defraud,verb
komisii,commission,verb
kuntiriĝo,contraction,noun
senscia,innocent,adjective
lango,tongue,noun
akuzanto,plaintiff,noun
paligi,fade,verb
certe,certainly,adverb
venkinto,victor,noun
antivirusa,antiviral,adjective
fifama,infamous,adjective
holdingo,holding,noun
instigi,prompt,verb
forbato,destruction,noun
makako,monkey,noun
tinto,chime,noun
kafeino,caffeine,noun
anarkio,anarchy,noun
2-a,2nd,numeral
singardemo,prudence,noun
gluo,glue,noun
urbanizado,urbanisation,noun
speguli,mirror,verb
AVI,VAT,noun
tegmento,rooftop,noun
enfilado,interdiction,noun
trotaksi,overestimate,verb
flirti,wave,verb
okdek sep,eighty-seven,numeral
skrupula,scrupulous,adjective
ama,loving,adjective
patriarkejo,patriarchate,noun
evangelizigi,evangelise,verb
monumente,monumentally,adverb
leporo,hare,noun
flava,yellow,adjective
bulko,roll,noun
enladigo,canning,noun
malkonkordo,discord,noun
fortege,massively,adverb
salti,spring,verb
deŝiri,peel,verb
ruzo,trick,noun
fortikigi,fortify,verb
interdikto,interdiction,noun
trapasigi,pass,verb
anasaĵo,duck,noun
forĵetaĵo,litter,noun
malklarigi,blur,verb
balotadejo,poll,noun
dekalkulo,deduction,noun
produktado,output,noun
malesperiga,hopeless,adjective
rezulto,outcome,noun
nezorge,casually,adverb
frostigi,freeze,verb
fronto,lead,noun
aldonaĵo,appendix,noun
tondo,cut,noun
ruliĝetadi,chug,verb
ŝovo,slide,noun
estonta,future,adjective
direktorio,directorate,noun
tre,awfully,adverb
maltrankvila,unsettled,adjective
teruraĵo,horror,noun
manifestado,manifestation,noun
maltrankvila,fearful,adjective
tiko,tic,noun
lego,interpretation,noun
dominio,dominion,noun
eŭropeca,European,adjective
metro,metre,noun
eksportanto,exporter,noun
kredito,creditworthiness,noun
profili,profile,verb
adaptiĝi,adapt,verb
trafita,stricken,adjective
sankcii,authorise,verb
triobligi,treble,verb
eraremo,frailty,noun
frostaĵo,frost,noun
neĝo,snow,noun
agnosko,recognition,noun
kinejo,cinema,noun
atakinto,assailant,noun
balotaro,vote,noun
apartaĵo,peculiarity,noun
kolera,angry,adjective
fotisto,photographer,noun
ladskatolo,tin,noun
1-aj,1st,numeral
vulgara,popular,adjective
ekrrunsompi,rupture,verb
kilo,keel,noun
ebenigi,roll,verb
aristokrateco,aristocracy,noun
ŝtatisto,statesman,noun
interna,internal,adjective
surĵetadi,pepper,verb
mane,at hand,adverb
sinpelado,drive,noun
kontraŭkoncipaĵo,contraceptive,noun
antaŭo,front,noun
graco,grace,noun
distrita,careless,adjective
menuo,menu,noun
sinonimo,synonym,noun
faciligo,facilitation,noun
laki,varnish,verb
afableco,kindness,noun
nesufiĉego,shortage,noun
ŝelaĵo,covering,noun
preĝantaro,worshipper,noun
banano,banana,noun
malpermeso,proscription,noun
pogrande,wholesale,adverb
intertuŝiĝo,contact,noun
sabloplena,sandy,adjective
komandantaro,command,noun
video,video,noun
kantantaro,chorus,noun
samulo,peer,noun
kliniko,clinic,noun
epilogo,epilogue,noun
kulto,cult,noun
malluksa,austere,adjective
ensorĉi,mesmerise,verb
sendependiĝo,decolonisation,noun
dinamiko,dynamics,noun
miliono,million,noun
simfonio,symphony,noun
krampi,staple,verb
virino,woman,noun
respondi,respond,verb
intuicio,hunch,noun
proceduro,procedure,noun
ordo,order,noun
marĝenigito,dropout,noun
projektita,projected,adjective
administra,executive,adjective
deflacio,deflation,noun
terurigi,chill,verb
rekviemo,requiem,noun
ŝarĝo,load,noun
ajn,th,numeral
greno,cereal,noun
teda,tedious,adjective
kontraŭlukti,combat,verb
serena,serene,adjective
smiraĵo,ointment,noun
komunisma,communist,adjective
novedzo,bridegroom,noun
remisto,rower,noun
surprize,surprisingly,adverb
tie,out there,adverb
fortigi,buttress,verb
fortaĵo,strength,noun
brilo,glow,noun
keglo,skittle,noun
akcesora,accessory,adjective
malsimpla,elaborate,adjective
junula,juvenile,adjective
milionula,millionaire,adjective
uzateco,vogue,noun
ciferecigo,digitalization,noun
pluvi,rain,verb
sentakta,undiplomatic,adjective
ajatolo,ayatollah,noun
Koreio,Korea,properNoun
alirvojo,driveway,noun
ĉeni,chain,verb
ĉio,everything,pronoun
malvigleco,malaise,noun
petskribo,instance,noun
prima,head,adjective
akcento,accent,noun
reprezentado,representation,noun
helaĵo,brightness,noun
poziciigi,position,verb
funebro,deceit,noun
konformismo,conformism,noun
kufo,bonnet,noun
sub,beneath,preposition
verŝadi,stream,verb
laboro,labour,noun
amuzado,pleasure,noun
hommortigo,homicide,noun
bapti,baptise,verb
elpremi,squeeze,verb
babuŝo,mule,noun
etcerba,witless,adjective
gajnaĵo,winning,noun
pereigilo,downfall,noun
miokardio,myocardium,noun
bendo,tape,noun
pintpinta,ultimate,adjective
inspektado,check,noun
konsiderado,reflection,noun
skolo,school of thought,noun
rezigni,forgo,verb
eldonejo,publisher,noun
malindulge,uncompromising,adverb
okcidenta,westerly,adjective
floto,fleet,noun
nerepago,default,noun
stepo,steppe,noun
maldisponebla,unavailable,adjective
malvenkita,defeated,adjective
fieco,perversity,noun
ĵuro,oath,noun
asketo,ascetic,noun
colo,inch,noun
parkerigo,memorisation,noun
boli,seethe,verb
limigi,constrain,verb
vante,frivolously,adverb
galio,gallium,noun
refari,remake,verb
pasloĝi,stay,verb
ruinigi,destroy,verb
gubernio,county,noun
noto,memo,noun
kunvenigi,convene,verb
seksisma,sexist,adjective
teatra,theatrical,adjective
sklaviĝinta,addicted,adjective
akaparo,monopoly,noun
kontraŭbatalanto,opponent,noun
riskigi,expose,verb
masonisto,bricklayer,noun
trankviligi,relieve,verb
eksteren,out,adverb
buleto,globule,noun
iĝi,become,verb
senegala,peerless,adjective
gerila,guerrilla,adjective
murmureti,burble,verb
dek-dua,twelfth,adjective
solene,formally,adverb
plilongigo,prolongation,noun
malsukcesi,flop,verb
diveno,conception,noun
senrezerva,unconditional,adjective
tordi,wrest,verb
dudek naŭ,twenty-nine,numeral
ĵurnalo,newspaper,noun
kantanto,singer,noun
pravi,correct,verb
ĝentile,kindly,adverb
diafana,clear,adjective
viandejo,butcher,noun
muldi,mould,verb
velirado,sailing,noun
bonkora,cordial,adjective
unueca,united,adjective
eraro,mistake,noun
borso,bourse,noun
dormi,sleep,verb
entombigi,inter,verb
laŭvole,freely,adverb
mem-determinado,self-determination,noun
disiĝo,divide,noun
pavezo,bulwark,noun
okupado,occupation,noun
sepdek du,seventy-two,numeral
ĝia,its,adjective
multfoje,repeatedly,adverb
familiara,family,adjective
babilado,chatter,noun
preparo,predilection,noun
ĵetfermo,bang,noun
perfektigo,refinement,noun
troriskemo,recklessness,noun
probabla,likely,adjective
fiksloĝi,settle,verb
krakmaĉo,crunch,noun
multenombra,numerous,adjective
certe,sure,adverb
rakontanto,narrator,noun
malpacado,rowing,noun
pompeca,glitzy,adjective
pledo,plea,noun
sen-denta,toothless,adjective
emigri,exile,verb
lokiĝo,location,noun
neseksa,asexual,adjective
ĉefastari,star,verb
ĉefaĵo,feature,noun
ekstere,outside,adverb
moderigi,moderate,verb
konstrua,constructive,adjective
senbrila,matte,adjective
alsalto,leap,noun
gvidado,leading,noun
verdira,truthful,adjective
reloki,reposition,verb
malabunda,scarce,adjective
malokazigo,cancellation,noun
ludantaro,squad,noun
pridemandi,query,verb
aŭtoktona,autochthonous,adjective
obskureco,obscurity,noun
japanlingva,Japanese-speaking,adjective
tajpistino,typist,noun
frosteco,frigidity,noun
fuzeo,fuse,noun
ŝajniga,false,adjective
sugestio,influence,noun
embaraso,strait,noun
krusta,crusty,adjective
evidentiĝi,show,verb
aŭtonome,independently,adverb
malhonori,disgrace,verb
jene,thus,adverb
intersekco,intersection,noun
trankvilo,calm,noun
ekspedicio,expedition,noun
malmodestaĵo,vanity,noun
brutuleca,brutish,adjective
libertempaĵo,recreation,noun
telekontroli,monitor,verb
malpliiĝi,decline,verb
ĉiufoja,invariable,adjective
gruzo,grit,noun
ekstera,outside,adjective
librejo,bookshop,noun
ekvivalenta,equivalent,adjective
laŭsezona,seasonal,adjective
konsterne,alarming,adverb
senŝnuriĝi,unleash,verb
hipnota,hypnotic,adjective
luli,swing,verb
rekvizicii,seize,verb
lertego,excellence,noun
flari,smell,verb
ŝargi,charge,verb
vidalvide al,across from,preposition
mallonge,in a nutshell,adverb
malkara,low-cost,adjective
frapa,striking,adjective
bankobileto,note,noun
troviĝi,situate,verb
kranihaŭto,scalp,noun
eksmoda,dated,adjective
infleksio,inflection,noun
streĉeco,tightness,noun
turkmenistanano,Turkmen,noun
konsentigo,persuasion,noun
doni,impart,verb
pompo,pomp,noun
aliigi,change,verb
zinko,zinc,noun
bipado,beeping,noun
grasi,grease,verb
idealo,ideal,noun
pasinta,past,adjective
malligi,undo,verb
oficejo,office,noun
preme,tightly,adverb
lici,allow,verb
kritikanto,critic,noun
radioricevilo,radio,noun
komenco,outset,noun
vana,futile,adjective
modela,prime,adjective
malsentimentala,dry,adjective
montri,show,verb
malvarmigi,cool,verb
fakulo,maven,noun
senkurentiĝo,outage,noun
sensencaĵo,gibberish,noun
egaleco,equity,noun
morta,fatal,adjective
stadiono,stadium,noun
kompare,comparatively,adverb
komidono,blackhead,noun
serĉata,wanted,adjective
profani,desecrate,verb
neeksigeble,permanently,adverb
inaĉo,bitch,noun
sciencismo,scientism,noun
kunregado,condominium,noun
pitĉo,pitch,noun
doloro,soreness,noun
dombloko,block,noun
aliteracio,alliteration,noun
perfekta,flawless,adjective
proprieta,proprietary,adjective
surondigo,broadcast,noun
senlaca,tireless,adjective
kanonado,barrage,noun
malkonfesi,abjure,verb
senesperigi,disappoint,verb
sangeltiro,bloodletting,noun
vereco,furthfullness,noun
memvolulo,volunteer,noun
Jordano,Jordan,properNoun
gerilo,guerrilla warfare,noun
kruciĝo,crossing,noun
malpleniĝi,empty,verb
konsiliĝo,council,noun
laŭdire,purportedly,adverb
enmeti,enclose,verb
malico,malice,noun
avokado,avocado,noun
malklera,ignorant,adjective
enterigejo,cemetery,noun
armilaro,arm stockpile,noun
ekuzo,introduction,noun
kunpuŝiĝo,collision,noun
dentpinglo,toothpick,noun
metodika,methodological,adjective
inspira,inspirational,adjective
harmoniigo,harmonisation,noun
malrektiĝo,curvature,noun
aparta,particular,adjective
tamburadi,drum,verb
trapikilo,skewer,noun
pluvmantelo,raincoat,noun
ikoneca,iconic,adjective
malutilo,minus,noun
mobilizi,mobilize,verb
por,per,preposition
multobligo,multiplication,noun
neĝi,snow,verb
pro,due to,preposition
restiĝi,park,verb
forto,strength,noun
vasta,expansive,adjective
enpostenigo,appointment,noun
sproni,spur,verb
superrego,predominance,noun
prokrastema,dilatory,adjective
aŭtoritateca,authoritative,adjective
flueto,trickle,noun
morale,morally,adverb
ĝeno,worry,noun
dividaĵo,division,noun
organigramo,chart,noun
antilopo,antelope,noun
kunkalkulado,accrual,noun
stirado,drive,noun
sema,seminal,adjective
sensignifa,meaningless,adjective
dismaŝigi,unravel,verb
multipliki,multiply,verb
tute,all the way,adverb
ovo,egg,noun
sarkado,weeding,noun
procesema,litigious,adjective
malfekundeco,infertility,noun
paranojo,paranoia,noun
atencado,attacking,noun
eligado,emission,noun
sola,solitary,adjective
verŝjajne,plausibly,adverb
intelektulo,intellectual,noun
lerniteco,learning,noun
trompi,dupe,verb
loĝateco,settlement,noun
koloniiĝi,colonise,verb
respektata,respected,adjective
surpreno,assumption,noun
kaneli,groove,verb
antaŭeniĝi,advance,verb
enterigi,bury,verb
moki,scoff,verb
malverveco,dullness,noun
taĝiko,Tajik,noun
mensogi,lie,verb
mensogi,lie,presentParticipleAdjective
konvene,properly,adverb
harodika,fine,adjective
premaĵo,print,noun
senpasia,dry,adjective
ekvatoro,equator,noun
aŭtonomeca,autonomous,adjective
duplikatado,duplication,noun
punebla,punishable,adjective
transkurinto,deserter,noun
horlimo,deadline,noun
predikisto,preacher,noun
tranĉeto,clip,noun
amasmortigi,decimate,verb
streĉado,clampdown,noun
salonego,hall,noun
saksofono,saxophone,noun
opinii,opine,verb
saboti,sabotage,verb
tramalsekiĝi,soak,verb
bolti,bolt,verb
pezigi,burden,verb
dirado,saying,noun
tusi,cough,verb
epoko,era,noun
brustnaĝo,breaststroke,noun
biliono,trillion,noun
prestaĵo,benefit,noun
pligrandigiteco,magnification,noun
frakaso,crash,noun
diktatoreca,dictatorial,adjective
franc-,Franco-,adjective
akvomelono,watermelon,noun
ministraro,cabinet,noun
tial,hence,adverb
eĥo,echo,noun
samtempe,at the same time,adverb
ĉirkaŭo,circuit,noun
skarlato,scarlet,noun
tumulta,turbulent,adjective
krio,cry,noun
strange,strangely,adverb
pruda,prim,adjective
sensencaĵo,crap,noun
senlabora,unemployed,adjective
rajdo,ride,noun
lignopasto,pulp,noun
retrati,withdraw,verb
nefortika,soft,adjective
travideblo,transparency,noun
restartigi,reset,verb
sakristio,sacristy,noun
farmaciaĵo,pharmaceutical,noun
senimposta,tax-exempt,adjective
makuleto,spot,noun
absurda,preposterous,adjective
krom,but,preposition
averti,caution,verb
duavice,second,adverb
mediatoro,ombudsman,noun
netradicia,unconventional,adjective
vilaĵa,tangled,adjective
trankvile,tranquil,adverb
pirato,pirate,noun
konsumado,consumption,noun
sola,sole,adjective
intersekciĝi,intersect,verb
ekstrakto,essence,noun
libereco,freedom,noun
repago,refund,noun
laika,lay,adjective
iufoje,sometimes,adverb
rektiĝi,straighten,verb
duonaŭtomata,semi-automatic,adjective
kvestado,solicitation,noun
anstataŭo,relief,noun
distribui,distribute,verb
renkonto,encounter,noun
persvade,persuasively,adverb
topmasto,topmast,noun
monopoligi,monopolize,verb
saŭda,saudi,adjective
malplenigi,empty,verb
potenciala,potential,adjective
kune kun,together with,preposition
blovegado,blast,noun
reproduktiĝa,reproductive,adjective
koncize,briefly,adverb
fajngustulo,connoisseur,noun
muskolaro,musculature,noun
oferdoni,sacrifice,verb
embarase,painfully,adverb
malfeliĉa,inauspicious,adjective
morti,die,verb
morti,die,presentParticipleAdjective
demagogio,demagogy,noun
tute,to the ground,adverb
ekscese,excessively,adverb
hereza,heretical,adjective
meriti,deserve,verb
floro,blossom,noun
